budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-0.9974887642330112,25,-0.5200031422167536,-0.2517676496273675,-0.015981688519335378,0.0,1.0,0.04
team1,NO_CUT_SLICE_BALANCED,-1.023298284873807,25,-0.5866741014233277,-0.33355951226051206,-0.316414867602303,0.0,1.0,0.04
team2,NO_CUT,-1.496233146349517,25,-0.7800047133251304,-0.37765147444105124,-0.023972532779002926,0.0,1.0,0.04
team2,NO_CUT_SLICE_BALANCED,-1.5349474273107102,25,-0.8800111521349918,-0.5003392683907681,-0.4746223014034545,0.0,1.0,0.04
