slice,inside,trades,mean_R,sum_R,win_rate,R_per_year
C,False,994,0.05102550253393887,50.71934951873524,0.41448692152917505,10.14386990374705
C,True,152624,0.040980003567798906,6254.532064531741,0.36500812454135656,1250.9064129063481
C,neither,33304,0.010088980243029764,336.00339801386326,0.3525402354071583,67.20067960277265
C,ranging,53866,-0.014487059000166369,-780.3599201029616,0.33676159358407903,-156.0719840205923
C,trend-in-range,26604,-0.006605548450719945,-175.7340109829534,0.34062546985415726,-35.146802196590684
C,trending,39844,0.17381141318950225,6925.341947122528,0.4311314125087843,1385.0683894245055
