budget,draw,median_year_pct,total_return_pct,max_dd_pct,trades
team1,0,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,0,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,1,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,1,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,2,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,2,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,3,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,3,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,4,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,4,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,5,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,5,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,6,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,6,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,7,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,7,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,8,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,8,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,9,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,9,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,10,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,10,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,11,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,11,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,12,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,12,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,13,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,13,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,14,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,14,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,15,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,15,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,16,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,16,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,17,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,17,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,18,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,18,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,19,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,19,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,20,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,20,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,21,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,21,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,22,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,22,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,23,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,23,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
team1,24,-0.48406734545899777,2.76813001206055,3.411591604384043,308184
team2,24,-0.7261010181884965,4.152195018090826,5.117387406576063,308184
