,team1|NO_CUT,team2|NO_CUT
2016-01-04,0.019737596189572933,0.029606394284359402
2016-01-05,0.10573578397251936,0.15860367595877903
2016-01-06,0.20162125331935718,0.3024318799790358
2016-01-07,0.3242114819892592,0.48631722298388885
2016-01-08,0.23842726847616524,0.35764090271424787
2016-01-11,-0.20150157875861027,-0.30225236813791545
2016-01-12,0.037547589569470165,0.05632138435420525
2016-01-13,0.04141657420251427,0.06212486130377141
2016-01-14,0.012483321396110377,0.01872498209416557
2016-01-15,0.262361873816246,0.39354281072436903
2016-01-18,-0.050330116506493536,-0.07549517475974031
2016-01-19,0.058750455287566776,0.08812568293135017
2016-01-20,-0.04353385910583285,-0.06530078865874929
2016-01-21,-0.31026746124603805,-0.46540119186905704
2016-01-22,0.12601155245331339,0.1890173286799701
2016-01-25,-0.26812953440342485,-0.4021943016051373
2016-01-26,0.06815773785918589,0.10223660678877883
2016-01-27,0.16142659681331128,0.24213989521996693
2016-01-28,0.01405411363777308,0.02108117045665962
2016-01-29,0.27629389028778417,0.41444083543167626
2016-02-01,-0.0878736325240089,-0.13181044878601336
2016-02-02,-0.17466120418760972,-0.2619918062814146
2016-02-03,0.037284700123823275,0.05592705018573491
2016-02-04,-0.21170507649739503,-0.31755761474609256
2016-02-05,-0.2861412920682527,-0.42921193810237906
2016-02-08,-0.08059178970150807,-0.12088768455226212
2016-02-09,0.11323533018579035,0.16985299527868553
2016-02-10,-0.1150753187543486,-0.1726129781315229
2016-02-11,0.12377282856867329,0.18565924285300994
2016-02-12,-0.10196276001083494,-0.15294414001625242
2016-02-15,-0.2471367001286109,-0.37070505019291633
2016-02-16,0.1622670870010821,0.24340063050162317
2016-02-17,0.09380028490836387,0.1407004273625458
2016-02-18,-0.09081307523053064,-0.13621961284579598
2016-02-19,-0.11943281033233923,-0.17914921549850885
2016-02-22,0.41529036028076544,0.6229355404211482
2016-02-23,0.01807849939246366,0.027117749088695495
2016-02-24,0.19181982689006397,0.28772974033509596
2016-02-25,0.12851657422405496,0.19277486133608243
2016-02-26,0.11441368718047955,0.17162053077071934
2016-02-29,0.016080282240519515,0.024120423360779273
2016-03-01,0.13511303127875007,0.20266954691812514
2016-03-02,-0.14470768674722775,-0.21706153012084167
2016-03-03,-0.1603745850791249,-0.24056187761868736
2016-03-04,0.07321936801126172,0.1098290520168926
2016-03-07,0.036223824388186165,0.054335736582279255
2016-03-08,-0.21607049202851986,-0.3241057380427798
2016-03-09,0.11704639587800988,0.17556959381701484
2016-03-10,-0.3750158576400153,-0.562523786460023
2016-03-11,0.2269496877491715,0.3404245316237573
2016-03-14,-0.08422943656552861,-0.12634415484829292
2016-03-15,-0.09738428473996406,-0.14607642710994612
2016-03-16,0.05390542325384416,0.08085813488076625
2016-03-17,-0.01028240675092684,-0.015423610126390262
2016-03-18,-0.06350629599431182,-0.09525944399146773
2016-03-21,0.033051786341276715,0.04957767951191507
2016-03-22,0.16146664373839809,0.24219996560759716
2016-03-23,-0.02928568308649003,-0.04392852462973505
2016-03-24,-0.058504504423796594,-0.08775675663569489
2016-03-25,-0.012510622863003392,-0.01876593429450509
2016-03-28,-0.040283957716713156,-0.06042593657506974
2016-03-29,0.12376482257977195,0.18564723386965795
2016-03-30,0.1132434257256991,0.16986513858854865
2016-03-31,-0.01671216307707244,-0.02506824461560866
2016-04-01,-0.06409304629447732,-0.09613956944171598
2016-04-04,-0.2702919488752179,-0.40543792331282685
2016-04-05,-0.0035204003603927633,-0.005280600540589145
2016-04-06,0.15083396084085807,0.2262509412612871
2016-04-07,0.1566918576640234,0.23503778649603513
2016-04-08,-0.07909212369082783,-0.11863818553624175
2016-04-11,-0.09989334192796981,-0.14984001289195473
2016-04-12,-0.06557792228973383,-0.09836688343460076
2016-04-13,0.004123032378557568,0.006184548567836352
2016-04-14,-0.026285712583527965,-0.03942856887529195
2016-04-15,0.027861968491590398,0.0417929527373856
2016-04-18,-0.06649092145277911,-0.09973638217916869
2016-04-19,-0.012806566620476289,-0.019209849930714434
2016-04-20,0.03153711773651086,0.0473056766047663
2016-04-21,-0.09277977785181288,-0.13916966677771933
2016-04-22,-0.13602879696605222,-0.2040431954490783
2016-04-25,-0.02491293887454847,-0.03736940831182271
2016-04-26,0.07045335085033533,0.105680026275503
2016-04-27,-0.11260396762083145,-0.1689059514312472
2016-04-28,0.03927120780694655,0.05890681171041982
2016-04-29,0.026140180669947884,0.03921027100492183
2016-05-02,-0.046600275980695764,-0.06990041397104366
2016-05-03,-0.06864812503010677,-0.10297218754516016
2016-05-04,-0.087180253205313,-0.13077037980796952
2016-05-05,-0.0054994535439804055,-0.008249180315970609
2016-05-06,0.024203120951766827,0.03630468142765025
2016-05-09,-0.11960224743584384,-0.17940337115376578
2016-05-10,0.001250702106131488,0.0018760531591972321
2016-05-11,-0.0382729782929534,-0.0574094674394301
2016-05-12,0.02550316982726496,0.03825475474089744
2016-05-13,0.02160463131886711,0.03240694697830067
2016-05-16,-0.03344712398995756,-0.05017068598493634
2016-05-17,-0.031033509860984486,-0.04655026479147673
2016-05-18,0.15683915510429322,0.23525873265643982
2016-05-19,0.006324434701011018,0.009486652051516527
2016-05-20,-0.09071784215489563,-0.13607676323234344
2016-05-23,-0.0651640490679239,-0.09774607360188586
2016-05-24,0.22183949098736283,0.3327592364810443
2016-05-25,0.061656271318906324,0.09248440697835948
2016-05-26,-0.09256012745331561,-0.13884019117997343
2016-05-27,0.08548942688590783,0.12823414032886174
2016-05-30,-0.03528857857904266,-0.052932867868564
2016-05-31,-0.22274629043491462,-0.33411943565237195
2016-06-01,-0.056203246210441773,-0.08430486931566267
2016-06-02,0.03908787565601317,0.05863181348401975
2016-06-03,0.21639917387408972,0.3245987608111346
2016-06-06,-0.047412804219076926,-0.0711192063286154
2016-06-07,-0.003909189514601673,-0.00586378427190251
2016-06-08,0.19359696715347718,0.29039545073021583
2016-06-09,0.01981974539444413,0.029729618091666195
2016-06-10,0.25281336465195214,0.3792200469779282
2016-06-13,0.04522821275048434,0.06784231912572651
2016-06-14,0.04269902838582319,0.0640485425787348
2016-06-15,0.09574744803608129,0.14362117205412195
2016-06-16,0.08260830487184208,0.12391245730776314
2016-06-17,-0.1171669576185605,-0.17575043642784077
2016-06-20,-0.1560767389901448,-0.2341151084852172
2016-06-21,-0.05616125775187414,-0.08424188662781122
2016-06-22,0.14997014357731403,0.22495521536597107
2016-06-23,0.07305200986962777,0.10957801480444167
2016-06-24,-0.206290557365403,-0.30943583604810454
2016-06-27,-0.04043327994691035,-0.06064991992036552
2016-06-28,0.02103607225134,0.031554108377010004
2016-06-29,-0.0036696438294261183,-0.005504465744139178
2016-06-30,0.03633378866981731,0.05450068300472597
2016-07-01,0.080920378674893,0.12138056801233951
2016-07-04,0.03160792923936497,0.04741189385904747
2016-07-05,0.020915370192109897,0.03137305528816485
2016-07-06,0.06032686306278908,0.09049029459418363
2016-07-07,0.008053063145768327,0.01207959471865249
2016-07-08,0.15949084609825742,0.23923626914738613
2016-07-11,-0.04514910913513072,-0.06772366370269609
2016-07-12,-0.035729578308507814,-0.05359436746276173
2016-07-13,-0.07306837924759294,-0.10960256887138942
2016-07-14,-0.0824543920893438,-0.12368158813401571
