signal,shift,si,so,to,ao,mo
conf_3of4_and_persist,2299,0.003168194901233944,-0.006555311013248474,-1.7496421983566153,0.6428571428571429,
conf_3of4_and_mtf,2299,0.0007744330014424325,-0.005261201253301777,-1.6857926659721347,0.6785714285714286,
conf_all_three,2299,0.005024547610381286,-0.007170641560946414,-1.7449145513293949,0.6071428571428571,
eff_trail_5,1634,-0.0053294438498922014,-0.005050102682792712,-2.6825034561999335,0.6071428571428571,-0.46037179903169717
eff_trail_10,1634,-0.0030440882684536763,0.0008590170217831206,0.45433270444485685,0.5,0.27013247416916175
eff_trail_15,1634,-0.0006117237642035978,0.005406483522832184,2.876266116449047,0.6785714285714286,0.7387737179998557
eff_trail_20,1634,4.080381928339705e-05,0.007537625828701905,3.955568402957265,0.6071428571428571,0.9197778973674886
persist_ratio,1634,0.0034488100011915712,0.007370023397489878,3.88120207835789,0.6071428571428571,0.9821731944379891
persist_log,1634,0.003488793235361304,0.007037100260458867,3.7085856000421513,0.6071428571428571,0.9906310725259122
persist_diff,1634,0.00502275358406673,0.007085724234122848,3.7564628673407867,0.6428571428571429,0.9722307472779451
ts_slope,1634,0.005721315529117532,0.007424765591091509,3.934316443789032,0.6428571428571429,0.8798984804974184
ts_curve,1634,0.0001825662753249524,-0.002948086721489579,-1.5504113810815332,0.5,-0.5261059233656701
ts_disp,1634,-0.004286098960365969,-0.003996942323010844,-2.1337861265208553,0.6785714285714286,-0.9228267859259276
xh_agree,1634,0.0032581924510320867,0.002009381495059842,0.7183949601310051,0.6071428571428571,
xh_ends,1634,-0.0012556393754389913,0.001535123009461206,1.1497271281987487,0.5714285714285714,
mtf_agree,1634,-0.0006788601704298422,3.862447491809691e-05,0.015102495253572728,0.39285714285714285,
conf_2of4,1634,0.0005244444388351972,0.002924578837224187,1.194359261576986,0.6071428571428571,
conf_3of4,1634,0.00030089717777261645,0.004188653998075015,1.7275289769334121,0.6071428571428571,
conf_4of4,1634,-0.0014652134651336776,0.003265724624400871,1.1663482408138273,0.6785714285714286,
conf_3of4_and_persist,1634,0.001132224560653038,0.005733118948438881,1.6730956723863344,0.6071428571428571,
conf_3of4_and_mtf,1634,0.0032080747495528,0.001113504947812424,0.391026166170976,0.5714285714285714,
conf_all_three,1634,0.004074448366609314,0.0033869118585559657,0.9127948322113354,0.5714285714285714,
eff_trail_5,3988,0.00015312239162112995,0.007028624156707103,3.7091607457937505,0.6785714285714286,0.9754436340012355
eff_trail_10,3988,-0.0024284580763334618,0.0020947071144011287,1.1026540268824967,0.5,0.7306717617938588
eff_trail_15,3988,-0.0032117184040545144,0.0017691068417102218,0.9280488725476528,0.4642857142857143,0.6011585712153369
eff_trail_20,3988,-0.0024432055906437877,0.0006326191681255144,0.33380113793963667,0.5357142857142857,0.4486658698242174
persist_ratio,3988,-0.0031454145430929725,-0.0031995615547930067,-1.6954241846580769,0.6785714285714286,-0.6402940908689926
persist_log,3988,-0.003181626226819334,-0.003305392677196456,-1.7523769268411267,0.6785714285714286,-0.6262493548354914
persist_diff,3988,-0.0018522974947620119,-0.0066762798125974965,-3.5379730102516507,0.6428571428571429,-0.9099715947726836
ts_slope,3988,-0.0027528791578675937,-0.006952700993840655,-3.6807209271475636,0.5357142857142857,-0.9756187639045332
ts_curve,3988,0.002916267361852548,0.0037087217015440987,1.949654378841275,0.6071428571428571,0.7470285726245687
ts_disp,3988,0.0030917874903350073,-0.00144034588214087,-0.754623286680436,0.5714285714285714,-0.5195921516751826
xh_agree,3988,0.0007161081870216442,0.00216719502892918,1.098673771703053,0.6071428571428571,
xh_ends,3988,0.00029027856864225827,0.0012247505783225185,0.7533287255124869,0.5714285714285714,
mtf_agree,3988,-0.0010552644986471555,0.002119916052743454,1.0839384900930202,0.6071428571428571,
conf_2of4,3988,-0.0011474400482203936,0.0024473331432624704,1.179368330902631,0.6071428571428571,
conf_3of4,3988,-0.002116854155993989,0.0023832050087613105,1.418074999110052,0.5714285714285714,
conf_4of4,3988,-0.0015927022485928044,0.005849372583039426,2.1504452003303127,0.6785714285714286,
conf_3of4_and_persist,3988,-0.003541828415012782,-0.008208423431369313,-2.6353208189573545,0.75,
conf_3of4_and_mtf,3988,-0.0016253735547629422,0.0015050570670120933,0.7906272936252634,0.5,
conf_all_three,3988,-0.002526751251304034,-0.006827628516510773,-2.233706870700769,0.7142857142857143,
eff_trail_5,1560,-0.0004663965131480874,-0.0004515543016609669,-0.2379863034235301,0.4642857142857143,-0.5352057031719528
eff_trail_10,1560,0.005499929919692892,-0.00455007916770675,-2.379512779154088,0.5714285714285714,-0.7799978420102724
eff_trail_15,1560,0.007566992019528762,-0.00017976270540712158,-0.0938785535917523,0.35714285714285715,-0.4093528372370861
eff_trail_20,1560,0.008250112977030044,-0.0008099281993592944,-0.424787986447373,0.5,-0.41802260926480234
persist_ratio,1560,0.005236867207672358,-0.001389476148390606,-0.7259305178946709,0.5,-0.44745148564535175
persist_log,1560,0.004995144991755102,-0.0012778286780757986,-0.6680487898265298,0.4642857142857143,-0.4042846844789226
persist_diff,1560,0.004831242127011776,-0.0013602791260695635,-0.715467737348584,0.5357142857142857,-0.6253705645891692
ts_slope,1560,0.004617287957623367,-0.001558219013316653,-0.8202433301860166,0.42857142857142855,-0.6812076246094185
ts_curve,1560,-0.0012574033966230858,0.0005330321099432933,0.2809495061888409,0.42857142857142855,0.20868001834388708
ts_disp,1560,-0.005523605006538895,0.005166554202757329,2.693377586101626,0.5357142857142857,0.9087612197342303
xh_agree,1560,0.003259489228152781,-0.0013619062754645955,-0.5328947459943121,0.5357142857142857,
xh_ends,1560,0.00015244680743989225,-0.00040977256307781526,-0.2778472808786638,0.5714285714285714,
mtf_agree,1560,0.003914348856924843,-0.006346421955977107,-2.9172377532543634,0.6071428571428571,
conf_2of4,1560,0.003991648023412703,-0.0005476781039364982,-0.2701714517872593,0.39285714285714285,
conf_3of4,1560,0.0052083388453812735,-0.00018055486930771948,-0.09213007545592604,0.42857142857142855,
conf_4of4,1560,0.00635442403327429,-0.0005534446812920299,-0.22617202752596777,0.5,
conf_3of4_and_persist,1560,0.008745971741914969,-0.002535479060222599,-0.660742874739541,0.6071428571428571,
conf_3of4_and_mtf,1560,0.007066040094754848,-0.0034393757171586096,-1.2314004635070808,0.5,
conf_all_three,1560,0.011353256808226766,-0.0030027181606294287,-0.7515287518914665,0.6428571428571429,
