budget,structure,draw,median_year_pct,total_return_pct
team1,NO_CUT,0,-1.878611302180976,-9.206861666942835
team1,NO_CUT_SLICE_BALANCED,0,-1.7311708802954051,-13.032742462027231
team1,NO_CUT,1,-4.3796844763427405,-13.47390031544257
team1,NO_CUT_SLICE_BALANCED,1,-1.4507223814745838,-11.19952337507934
team1,NO_CUT,2,-2.4305859465019615,-4.175577124549113
team1,NO_CUT_SLICE_BALANCED,2,-0.14975572210389598,-1.9277638682749312
team1,NO_CUT,3,-1.930674053146823,-10.342893565687449
team1,NO_CUT_SLICE_BALANCED,3,-1.526666378924892,-12.048780724153131
team1,NO_CUT,4,-0.9376723040561274,-5.875545975832258
team1,NO_CUT_SLICE_BALANCED,4,-1.6056151966271033,-11.450775640701519
team1,NO_CUT,5,-1.8406182698659277,-8.909484438407713
team1,NO_CUT_SLICE_BALANCED,5,-1.2955675583208555,-9.605321871519767
team1,NO_CUT,6,-2.760500194032221,-11.53690204272966
team1,NO_CUT_SLICE_BALANCED,6,-0.7828296628571432,-8.94529219265609
team1,NO_CUT,7,-2.9721181407176207,-11.489017100556055
team1,NO_CUT_SLICE_BALANCED,7,-2.172572939005482,-10.233412208978283
team1,NO_CUT,8,-3.2479571640548324,-8.15787429878543
team1,NO_CUT_SLICE_BALANCED,8,-1.3746582124010909,-6.397345386389022
team1,NO_CUT,9,-3.9292939398375357,-12.405270919885389
team1,NO_CUT_SLICE_BALANCED,9,-0.7827800229740053,-10.690938146745898
team1,NO_CUT,10,-2.047951685866344,-9.59102759533063
team1,NO_CUT_SLICE_BALANCED,10,-1.4652694103850779,-10.31155240962321
team1,NO_CUT,11,-1.5289400841608811,-5.597864258416201
team1,NO_CUT_SLICE_BALANCED,11,-0.9930335701623011,-5.5926224955786985
team1,NO_CUT,12,-2.5151195285678436,-5.903397020602263
team1,NO_CUT_SLICE_BALANCED,12,-1.3750213464612495,-7.345892494258867
team1,NO_CUT,13,-3.8171426698962985,-11.582981570767222
team1,NO_CUT_SLICE_BALANCED,13,-1.973738424348512,-13.052066474907134
team1,NO_CUT,14,-1.8136267160468342,-8.591184913337072
team1,NO_CUT_SLICE_BALANCED,14,-1.7310513746183134,-7.410664594711006
team1,NO_CUT,15,-2.6159467565237864,-11.299772821018454
team1,NO_CUT_SLICE_BALANCED,15,-1.3324737016354675,-11.742871111017836
