budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-1.4760916833768758,25,-0.794200058959232,-0.02786115671602945,0.48490888840671253,8.0,0.92,0.04
team2,NO_CUT,-2.2141375250653135,25,-1.1913000884388478,-0.04179173507404428,0.7273633326100688,8.0,0.92,0.04
