sizing,description,dip_budget,day_budget,dip95_binding,median_year_pct,worst_year_pct,max_dd_pct,worst_day_pct,dip95_pct,profit_factor,sortino,calmar,mean_year_pct,best_year_pct,total_return_pct,worst_month_pct,sharpe,win_rate_pct,binds_step1,binds_step2,scale_step1,scale_step2,build_dip95_step1,build_dip95_step2,build_max_dd_step1,build_max_dd_step2,build_worst_day_step1,build_worst_day_step2,trades_per_year,mean_open_positions,mean_gross_exposure_pct,cap_bound_days,members_step1,members_step2,trading_days
a_all_three_36,"DIP95 and actual maxDD against 3.6%, worst day against 3.6% -- as run",3.6,3.6,True,2.0608713257276725,0.43917898432517655,3.0224450987638445,0.7770097812881082,4.426655491270777,1.2057868489353674,1.6593887092222779,4.001286457003138,2.418733728143857,5.93460788803621,12.093668640719283,1.0554017623344243,1.0817170850240327,52.77777777777778,DIP95,DIP95,0.99367177880655,1.0593610766333812,3.6,3.6,2.089995066583312,2.2307769803766413,0.8540725527441541,1.0243388890043121,312.83333333333337,12.029272402854877,0.8784580747568407,0,1094,1008,1296
b_risk_54_day_36,"DIP95 and actual maxDD against 5.4%, worst day against 3.6%",5.4,3.6,True,3.0913069885915094,0.6587684764877649,4.533667648145791,1.1655146719321623,6.639983236906144,1.2057868489353674,1.6593887092222777,4.0012864570031175,3.628100592215785,8.901911832054315,18.140502961078926,1.5831026435016367,1.0817170850240325,52.77777777777778,DIP95,DIP95,1.490507668209825,1.589041614950072,5.4,5.4,3.1349925998749675,3.3461654705649626,1.2811088291162311,1.5365083335064684,312.83333333333337,12.029272402854877,1.317687112135261,0,1094,1008,1296
c_actual_path_only,"actual maxDD and worst day against 3.6%; DIP95 measured, never binding",3.6,3.6,False,3.4014812615273335,0.7087415539422025,4.877584111394555,1.3383932131524414,7.2714509496325945,1.2092995439665997,1.7007425635428504,4.2140502283067445,4.110876887641513,10.222315228646362,20.55438443820757,1.7031941685907275,1.1034404397681972,52.77777777777778,actual maxDD,actual maxDD,1.7115917931574622,1.7095836605039165,6.200971575108447,5.809634989962937,3.6,3.6,1.4711332285130023,1.6530652919831148,312.83333333333337,12.029272402854877,1.462629362564328,0,1094,1008,1296
