sig,fam,spread_is,t_is,n_is,agree_is,spread_oos,t_oos,n_oos,agree_oos,held,p_is,fdr_pass
d_bbw_40,d_bbw,0.008252672851085663,5.018879583076697,94864.0,0.6785714285714286,-0.011070514896086292,-6.28684736509974,76524.0,0.7142857142857143,False,5.197371415168348e-07,True
hurst_60,hurst,-0.008528418838977814,-5.001738821070768,94836.0,0.6071428571428571,-0.009782665010009517,-5.473231580323434,76524.0,0.6785714285714286,True,5.681552783890976e-07,True
d_gap_10,d_gap,0.008404571563005447,4.994342017920035,95704.0,0.6785714285714286,-0.003968345799616413,-2.203158915121397,76524.0,0.5714285714285714,False,5.903669468103632e-07,True
z_maslope_40,z_maslope,-0.008981120373521528,-4.986111418710548,81424.0,0.6428571428571429,0.0018298120370933146,1.0022267830616864,76524.0,0.5714285714285714,False,6.160662567578555e-07,True
d_rngvol_120,d_rngvol,-0.008432857692241669,-4.972599705683781,92596.0,0.6071428571428571,-0.005254677895988741,-2.9762458755449415,76524.0,0.5714285714285714,True,6.606097563124622e-07,True
z_vov_120,z_vov,0.00939419280205453,4.943527311266401,75852.0,0.5357142857142857,-0.0054140303816113955,-2.986022006456289,76524.0,0.5357142857142857,False,7.672159626012506e-07,True
hma_90,hma,-0.008146366902760105,-4.932669670452035,93184.0,0.5714285714285714,0.00713183730840683,3.98284505661905,76524.0,0.6071428571428571,False,8.111326675526209e-07,True
ddratio_20,ddratio,-0.008282743926559172,-4.928988378391077,95452.0,0.6071428571428571,0.004883184496845522,2.703678712470038,76524.0,0.5714285714285714,False,8.265649060366251e-07,True
pctabove_20,pctabove,-0.00814769736358098,-4.926129775643594,95984.0,0.6071428571428571,0.005513269986425123,3.061637138850953,76524.0,0.5714285714285714,False,8.387430255489068e-07,True
maslope_40,maslope,-0.0081159754523209,-4.905846953482001,95396.0,0.6428571428571429,0.002557420837027674,1.417760107338575,76524.0,0.5714285714285714,False,9.302504222409966e-07,True
accel_10,accel,0.008139806666544513,4.901173681239762,96012.0,0.6071428571428571,0.004810635532651625,2.6617974817350816,76524.0,0.6428571428571429,True,9.526578607373321e-07,True
z_ddlow_90,z_ddlow,-0.008805296250752048,-4.89524443937495,80052.0,0.6071428571428571,-0.012718663683959408,-7.065218647469127,76524.0,0.7142857142857143,True,9.818361012404882e-07,True
ac2_5,ac2,-0.008248780454908095,-4.889584587305529,96012.0,0.6785714285714286,0.0009948637868676946,0.5532432563638241,76524.0,0.5714285714285714,False,1.010489947642543e-06,True
d_rngcomp_40,d_rngcomp,-0.008264696491616097,-4.877450877800101,92624.0,0.6428571428571429,0.0024039910307952495,1.3213522972848974,76524.0,0.5714285714285714,False,1.0746559897443298e-06,True
d_maslope_5,d_maslope,0.008217052689620419,4.87414672645067,95816.0,0.6428571428571429,-0.006289034549679079,-3.4753725780569806,76524.0,0.5714285714285714,False,1.0927974918566017e-06,True
d_ddlow_5,d_ddlow,0.00804757007530757,4.861828316710856,95844.0,0.5714285714285714,-0.006785447044031945,-3.794161094537953,76524.0,0.6428571428571429,False,1.1630647764446163e-06,True
z_turn_90,z_turn,0.00891126639076642,4.830166425584839,80052.0,0.6071428571428571,-0.007510555641991767,-4.130543007267918,76524.0,0.6428571428571429,False,1.364189784369908e-06,True
r2_120,r2,-0.008223393133708429,-4.82966247768869,93184.0,0.5357142857142857,-0.009478186390229654,-5.248956636609402,76524.0,0.5714285714285714,True,1.3676467811848876e-06,True
z_macorr_90,z_macorr,-0.008944531636578684,-4.824153136850611,77560.0,0.6071428571428571,-0.012194093848977766,-6.709718015004817,76524.0,0.6071428571428571,True,1.4059936509895765e-06,True
ac1_90,ac1,-0.008187287087951384,-4.819099906915896,93968.0,0.6071428571428571,-0.00495391924466404,-2.7427987652586907,76524.0,0.5714285714285714,True,1.4420733137421042e-06,True
z_rngvol_10,z_rngvol,-0.008657611906528473,-4.7844220766169,82264.0,0.6071428571428571,0.001622586910213747,0.889583688646589,76524.0,0.5357142857142857,False,1.7148000586251851e-06,True
d_ac1_40,d_ac1,0.007890892880303507,4.7731621105119375,94808.0,0.5357142857142857,0.005750533193349838,3.2246901950006333,76524.0,0.5357142857142857,True,1.8135569549007516e-06,True
z_dens_120,z_dens,0.008879721696887694,4.762588639692411,79184.0,0.5714285714285714,0.00726225173899106,4.0486002998330495,76524.0,0.5,True,1.9112519913606737e-06,True
z_runmax_20,z_runmax,-0.008675217628479004,-4.756507872654581,82012.0,0.5,-0.0011856167444161125,-0.6605587620202285,76524.0,0.6071428571428571,True,1.9697056107857956e-06,True
z_ef_10,z_ef,-0.008538716073547087,-4.735427152107032,82264.0,0.7857142857142857,0.003956830927303867,2.1821229539117883,76524.0,0.6785714285714286,False,2.1859421307751083e-06,True
z_slopet_40,z_slopet,-0.008562501519918442,-4.721460386181935,81452.0,0.5357142857142857,0.004126996866294308,2.2569368889433226,76524.0,0.6071428571428571,False,2.341572411906479e-06,True
z_hma_250,z_hma,-0.008985990392310267,-4.714872101088437,73444.0,0.6071428571428571,-0.007953188781227388,-4.431234001207024,76524.0,0.5714285714285714,True,2.418626251399265e-06,True
slopet_40,slopet,-0.007822794041463327,-4.702844118147713,95424.0,0.6071428571428571,0.006388468933956976,3.524484082072518,76524.0,0.6428571428571429,False,2.5656229801211532e-06,True
cv_90,cv,-0.007976584136486053,-4.697035967642722,93996.0,0.6428571428571429,-0.0008694300694125079,-0.48186391716450006,76524.0,0.5357142857142857,True,2.6396398349899774e-06,True
z_volratio_10,z_volratio,-0.008534783763544884,-4.6871726618206635,81704.0,0.7142857142857143,-0.004572276026010513,-2.5015839825236164,76524.0,0.6071428571428571,True,2.770052573175867e-06,True
d_accel_5,d_accel,0.007888371390955773,4.685427525669468,95816.0,0.6785714285714286,-0.006082278809377117,-3.386356929130897,76524.0,0.5357142857142857,False,2.7937614649265975e-06,True
d_tstat_5,d_tstat,0.007888371390955773,4.685427525669468,95816.0,0.6785714285714286,-0.006082278809377117,-3.386356929130897,76524.0,0.5357142857142857,False,2.7937614649265975e-06,True
d_sharpe_5,d_sharpe,0.007888371390955773,4.685427525669468,95816.0,0.6785714285714286,-0.006082278809377117,-3.386356929130897,76524.0,0.5357142857142857,False,2.7937614649265975e-06,True
d_ac1_250,d_ac1,-0.008118346333503723,-4.647389966386337,88928.0,0.5714285714285714,0.004305957683495121,2.4233761211888614,76524.0,0.6428571428571429,False,3.361613019669621e-06,True
skew_60,skew,0.007838683468954916,4.641558285904276,94836.0,0.6428571428571429,0.005354156983750219,2.995414548534566,76524.0,0.5357142857142857,True,3.4579144919141613e-06,True
z_ddratio_60,z_ddratio,-0.008571960031986237,-4.634918671904735,79240.0,0.75,-0.010960016931806288,-6.005133909762702,76524.0,0.7142857142857143,True,3.5707783865374864e-06,True
d_updays_10,d_updays,0.007778149098157883,4.630949489662147,95704.0,0.6428571428571429,-0.0066311657428741455,-3.6465524397576865,76524.0,0.6071428571428571,False,3.639926697311855e-06,True
d_pathvol_60,d_pathvol,-0.007863778620958328,-4.623195110989635,94276.0,0.6428571428571429,0.011333383619785309,6.267933869584634,76524.0,0.7142857142857143,False,3.7787398741579182e-06,True
d_pctabove_20,d_pctabove,-0.007757558354309635,-4.614285868548798,95424.0,0.5357142857142857,0.006201252873454771,3.5035273300411873,76524.0,0.6071428571428571,False,3.944492058689979e-06,True
d_dens_90,d_dens,0.007898960262537003,4.608279443088496,93436.0,0.6785714285714286,-0.0008029229938983917,-0.4453226595347895,76524.0,0.5357142857142857,False,4.0601475195534865e-06,True
d_acsum_20,d_acsum,-0.007798767515591221,-4.597028568712705,95256.0,0.6785714285714286,0.00018674401300292076,0.10279224790146269,76524.0,0.6071428571428571,False,4.285588761948353e-06,True
z_signent_250,z_signent,0.00889965146780014,4.587728958628541,75572.0,0.6785714285714286,-0.002050031508718214,-1.1198598538134688,76524.0,0.5,False,4.480938741211883e-06,True
negac_60,negac,-0.0077976834561143404,-4.58339561700271,96012.0,0.6785714285714286,0.0062719849603516675,3.4386872780378397,76524.0,0.5714285714285714,False,4.574853083034225e-06,True
pathvol_20,pathvol,-0.007706681532519188,-4.565446266473648,95956.0,0.5714285714285714,0.005227726485048018,2.906162254477618,76524.0,0.6428571428571429,False,4.98432860364445e-06,True
z_skew_40,z_skew,0.00824034160801343,4.53955091302646,81424.0,0.6428571428571429,-0.00778110165681159,-4.3520735013919145,76524.0,0.6428571428571429,False,5.637416745998223e-06,True
skew_250,skew,-0.007857571755136766,-4.534561704948197,89516.0,0.6428571428571429,-0.00046567139880998587,-0.2603421569095797,76524.0,0.4642857142857143,True,5.772322543436847e-06,True
d_updays_5,d_updays,0.007609881992850981,4.532480675057828,95844.0,0.6785714285714286,-0.009326076401131478,-5.1578793587600815,76524.0,0.6071428571428571,False,5.829501072060181e-06,True
d_tail_10,d_tail,-0.007647985326392298,-4.517284378053587,95676.0,0.75,-0.0036862221147332674,-2.052225111649003,76524.0,0.4642857142857143,True,6.2637758316189695e-06,True
slopet_250,slopet,0.0077007758830274775,4.506487664848099,89544.0,0.6785714285714286,-0.0046837590634822845,-2.6033407053593765,76524.0,0.5714285714285714,False,6.590951500719344e-06,True
d_zc_120,d_zc,0.007832842745951224,4.4899215191656765,92624.0,0.5714285714285714,0.009543382695743008,5.21456352277057,76524.0,0.5714285714285714,True,7.124942001353634e-06,True
d_vov_20,d_vov,-0.007510262408426838,-4.470694526030319,94864.0,0.5714285714285714,-0.00014931548918994952,-0.0815963689878813,76524.0,0.5,True,7.79659925153655e-06,True
d_absmom_60,d_absmom,-0.007525423275572929,-4.465701511211128,94276.0,0.6071428571428571,-4.894446049419354e-05,-0.02695818676386062,76524.0,0.42857142857142855,True,7.980681385409613e-06,True
d_ampratio_60,d_ampratio,0.007721027669346597,4.456070281561585,94266.0,0.7142857142857143,0.00011595753995363722,0.06436966481560055,76520.0,0.42857142857142855,True,8.347567566900958e-06,True
d_accel_60,d_accel,-0.007507407239505243,-4.4439771959196275,93884.0,0.5714285714285714,0.001983772963285446,1.0839208415830548,76524.0,0.42857142857142855,False,8.831096905267936e-06,True
d_ef_60,d_ef,-0.007480915103639879,-4.442093930349207,94276.0,0.6071428571428571,-0.0003502129444054314,-0.19299728981509873,76524.0,0.4642857142857143,True,8.908765170158102e-06,True
d_cv_20,d_cv,-0.007526353533778868,-4.439273432894094,95396.0,0.5714285714285714,-0.0004628673195838928,-0.2608782355863819,76524.0,0.5,True,9.026308014764124e-06,True
z_ddratio_250,z_ddratio,-0.008811968777860918,-4.426336010706809,68600.0,0.6071428571428571,-0.013669773404087343,-7.492483182548348,76524.0,0.6785714285714286,True,9.584718579325575e-06,True
macorr_40,macorr,-0.007341839373111725,-4.423367241053041,94332.0,0.6785714285714286,0.0020155321274485105,1.1120885463027146,76524.0,0.5357142857142857,False,9.717435398839253e-06,True
d_df_120,d_df,-0.0074272842279502205,-4.417969981059358,92596.0,0.5714285714285714,-0.0002923096929277891,-0.16260821975630793,76524.0,0.4642857142857143,True,9.963225430851628e-06,True
d_maslope_60,d_maslope,-0.007446912782532816,-4.413618299375415,94276.0,0.5357142857142857,0.013507549251828871,7.600659665544712,76524.0,0.6071428571428571,False,1.0165712741688289e-05,True
d_cv_120,d_cv,0.007521473403487883,4.413011042022325,92596.0,0.6785714285714286,0.004609947758061533,2.6027495690917712,76524.0,0.6071428571428571,True,1.0194279498587133e-05,True
d_accel_120,d_accel,-0.0075622967311314016,-4.4010162941517095,91784.0,0.6071428571428571,0.004328991685594835,2.4271434674552914,76524.0,0.5714285714285714,False,1.0774503232408537e-05,True
pathvol_60,pathvol,-0.007382856415850764,-4.372911311204112,94836.0,0.7142857142857143,0.005499792950493937,3.0212687219534513,76524.0,0.6071428571428571,False,1.2260053883677005e-05,True
macorr_20,macorr,-0.007277796843222217,-4.36765586813683,95452.0,0.5714285714285714,-0.0018752227936472132,-1.040685308927726,76524.0,0.4642857142857143,True,1.255871663699889e-05,True
rngvol_10,rngvol,-0.0072877508188997076,-4.358395557726912,96012.0,0.6071428571428571,-0.00029534952981130624,-0.16219181775729316,76524.0,0.4642857142857143,True,1.310194214377749e-05,True
rsi_10,rsi,0.0072413283799376005,4.350362904786423,96012.0,0.6428571428571429,0.005119163542985916,2.8254983076669062,76524.0,0.6428571428571429,True,1.3591240822861904e-05,True
z_pctabove_20,z_pctabove,-0.007800829729863568,-4.339757437935005,82012.0,0.5,0.010525078645774316,5.7925480443310615,76524.0,0.7142857142857143,False,1.4264007553533327e-05,True
d_vr_40,d_vr,0.007135097469602308,4.299269076589384,93744.0,0.6071428571428571,-0.0014644174703529744,-0.8195800428278966,76524.0,0.4642857142857143,False,1.7136232110420033e-05,True
d_df_20,d_df,-0.007128730948482237,-4.2924755818658085,95396.0,0.75,0.007584468594619198,4.225413795163596,76524.0,0.6071428571428571,False,1.7669198696130312e-05,True
tail_250,tail,-0.007373966808829985,-4.290543647174866,89516.0,0.5714285714285714,-0.014938626438379288,-8.216467816134848,76524.0,0.75,True,1.782362491886547e-05,True
ou_10,ou,-0.007619036989215955,-4.28513365041756,85634.0,0.75,0.00032515491494222726,0.16921365358423474,67828.0,0.5714285714285714,False,1.8262936433230975e-05,True
d_pathvol_120,d_pathvol,-0.007277398237160282,-4.2593332443287615,92596.0,0.6785714285714286,-0.005906232233558378,-3.3496160421724954,76524.0,0.5357142857142857,True,2.050375959235429e-05,True
d_rngcomp_60,d_rngcomp,-0.007289246789046688,-4.255147486858822,90944.0,0.6785714285714286,-0.004068906285933094,-2.2397320401199816,76524.0,0.5357142857142857,True,2.089112622859478e-05,True
sharpe_10,sharpe,0.007068240216800137,4.242921944434607,96012.0,0.5714285714285714,0.004487579422337656,2.472664157383493,76524.0,0.6428571428571429,True,2.206281901449937e-05,True
tstat_10,tstat,0.007068240216800137,4.242921944434607,96012.0,0.5714285714285714,0.004487579422337656,2.472664157383493,76524.0,0.6428571428571429,True,2.206281901449937e-05,True
rngcomp_120,rngcomp,0.007506571177925386,4.240400657804,86464.0,0.5714285714285714,0.02592208449329647,14.680958942803352,76524.0,0.7142857142857143,True,2.231211671037992e-05,True
zc_250,zc,0.007316191281591139,4.240235341298847,89544.0,0.5714285714285714,-0.010969926204000197,-6.016821246693355,76524.0,0.6071428571428571,False,2.2328556053399814e-05,True
z_cv_90,z_cv,-0.007757936737367077,-4.200345759461389,80024.0,0.6428571428571429,0.004040933613266268,2.2240632423648976,76524.0,0.5714285714285714,False,2.6650767367388593e-05,True
d_z_5,d_z,0.007054501878363761,4.183362802753737,95844.0,0.75,-0.004997790391956081,-2.767862869816395,76524.0,0.6071428571428571,False,2.8722845853890985e-05,True
z_macorr_40,z_macorr,-0.007517114281654358,-4.181833366677699,80360.0,0.6071428571428571,0.0015762565391404249,0.867927145017007,76524.0,0.6071428571428571,False,2.891678734735667e-05,True
vr_90,vr,-0.0073264938380037115,-4.177821028686622,91504.0,0.5714285714285714,-0.004514714436871681,-2.4932072688095825,76524.0,0.5714285714285714,True,2.9431509200671164e-05,True
volratio_60,volratio,-0.0071663659598146245,-4.170742405603403,91476.0,0.6428571428571429,-0.016621914825269146,-9.734283660872759,76524.0,0.7142857142857143,True,3.036089039115864e-05,True
z_absmom_120,z_absmom,-0.00760760850140027,-4.153851430918645,79184.0,0.6071428571428571,-0.012101597551788607,-6.750504502894156,76524.0,0.6785714285714286,True,3.2692548381831906e-05,True
d_zc_5,d_zc,0.006987638239349642,4.152045871096153,95844.0,0.6071428571428571,-0.007265205894197713,-4.0446605861862635,76524.0,0.6071428571428571,False,3.295161904569684e-05,True
d_ac2_20,d_ac2,-0.007076012236731405,-4.146542061255108,95340.0,0.6071428571428571,0.00018417675580298387,0.10153341636610028,76524.0,0.42857142857142855,False,3.375341969914869e-05,True
skew_20,skew,0.0070059352687427134,4.139966467338196,95956.0,0.7142857142857143,-0.004274251737764884,-2.384981785175379,76524.0,0.5357142857142857,False,3.473565931346561e-05,True
pathvol_40,pathvol,-0.00698957911559514,-4.136255964962253,95396.0,0.6428571428571429,0.008355954928057518,4.59943090243014,76524.0,0.6785714285714286,False,3.530184014363215e-05,True
d_cv_60,d_cv,0.006991601948227205,4.129257896129114,94276.0,0.75,-0.012940681406429816,-7.139329954517752,76524.0,0.7142857142857143,False,3.639360011181032e-05,True
rngcomp_250,rngcomp,0.007748222244637365,4.128132592555113,75544.0,0.6428571428571429,0.023568392864295407,12.969507881595893,76524.0,0.7142857142857143,True,3.657212190499595e-05,True
d_accel_40,d_accel,-0.006955812019961233,-4.117136499183549,94584.0,0.5714285714285714,0.009983582156045112,5.6095321122724,76524.0,0.6428571428571429,False,3.836088930020634e-05,True
dpo_5,dpo,0.006778102900300703,4.105465393838307,96012.0,0.6785714285714286,-0.0007326017533029749,-0.4068467536379056,76524.0,0.5357142857142857,False,4.035016898230869e-05,True
d_hurst_120,d_hurst,-0.0070156476327351,-4.086644120642924,92596.0,0.6785714285714286,0.004390810217176161,2.4488229875798253,76524.0,0.5714285714285714,False,4.376576595140869e-05,True
d_vr_250,d_vr,0.007572824933699179,4.079944324316792,81984.0,0.6785714285714286,-0.006093170493841171,-3.402183177839821,76524.0,0.6071428571428571,False,4.5046488632336316e-05,True
z_ddlow_120,z_ddlow,-0.0073696736778531835,-4.077641305100565,79212.0,0.6428571428571429,-0.012113630771636963,-6.794273285572856,76524.0,0.7142857142857143,True,4.549488079521175e-05,True
d_rsi_40,d_rsi,-0.0067930822925908185,-4.058415447308774,94836.0,0.5714285714285714,0.005225202334778661,2.9415916279858867,76524.0,0.5357142857142857,False,4.940681558435487e-05,True
d_ddhigh_120,d_ddhigh,0.006668466010263996,4.021645518181877,92624.0,0.6428571428571429,0.0033073052763938904,1.885146193031633,76524.0,0.5714285714285714,True,5.779298694434913e-05,True
z_hma_20,z_hma,0.00718776402728899,4.012075607945994,81788.0,0.5,0.005583340568201867,3.0602485228028637,76524.0,0.7142857142857143,True,6.018721560065569e-05,True
d_ac2_40,d_ac2,-0.006720581757170829,-3.998551856378778,94780.0,0.7142857142857143,-0.01241625632558549,-6.824132964762741,76524.0,0.6785714285714286,True,6.373121910863867e-05,True
d_maxdd_20,d_maxdd,-0.006523756044251566,-3.9729212993465226,94892.0,0.5357142857142857,0.014078049255268926,7.9757735527062295,76524.0,0.6071428571428571,False,7.099651176773341e-05,True
hurst_250,hurst,-0.006914953568152027,-3.972504368983294,89516.0,0.5714285714285714,-0.012630599950041094,-6.981691188130278,76524.0,0.7142857142857143,True,7.112093135418042e-05,True
z_dpo_40,z_dpo,-0.0070322948907103056,-3.9638756735003033,80864.0,0.6071428571428571,0.002194287521498528,1.2183306455918295,76524.0,0.5714285714285714,False,7.374266811512308e-05,True
z_ampratio_20,z_ampratio,0.007406176537380377,3.9583532943824506,76535.0,0.7142857142857143,0.004222256066626212,2.3257513298278467,75419.0,0.5357142857142857,True,7.546827254438951e-05,True
d_dens_120,d_dens,0.006694363696234579,3.9545396350449162,92596.0,0.6071428571428571,0.0037903280130454353,2.123690836621062,76524.0,0.4642857142857143,True,7.668215962803149e-05,True
z_rsi_40,z_rsi,-0.007106969399111623,-3.940989388262824,81424.0,0.6428571428571429,0.005711095673697347,3.142530186202925,76524.0,0.6071428571428571,False,8.114621639921247e-05,True
d_iqr_120,d_iqr,-0.00674703504358018,-3.9228388227597972,92596.0,0.6071428571428571,-0.007183255361659202,-4.0176478115080005,76524.0,0.6428571428571429,True,8.751169775553262e-05,True
z_skew_120,z_skew,0.007242941430636807,3.91797755622963,79184.0,0.6071428571428571,0.0016783321542399032,0.9338238253890337,76524.0,0.4642857142857143,True,8.92950179350515e-05,True
kurt_90,kurt,-0.006717911788395481,-3.9167732530254433,93996.0,0.6428571428571429,0.006445949098893566,3.6100127256500225,76524.0,0.5714285714285714,False,8.974208391405929e-05,True
z_negac_250,z_negac,0.0071094328803675555,3.909627253575294,82544.0,0.6071428571428571,-0.0002718791365623474,-0.1512088441540772,76524.0,0.5,False,9.243864948316666e-05,True
z_ampratio_120,z_ampratio,0.007340459608353195,3.906636278906013,76551.0,0.6071428571428571,0.011027587967812114,6.099237354470255,74524.0,0.7142857142857143,True,9.358986874247049e-05,True
z_absmom_90,z_absmom,-0.007070959678718042,-3.8880258810964796,80024.0,0.5357142857142857,-0.002704460173845291,-1.5009663510948226,76524.0,0.4642857142857143,True,0.00010106285251275425,True
z_absmom_20,z_absmom,-0.00702862122229167,-3.8876123562261937,81984.0,0.6071428571428571,-0.007065255727086744,-3.9201817160405206,76524.0,0.5357142857142857,True,0.00010123513111306385,True
z_ef_40,z_ef,-0.007049948509250364,-3.854355664601947,81424.0,0.6785714285714286,0.00020210817456245422,0.1113542098976957,76524.0,0.5,False,0.00011603481258282132,True
d_rngvol_250,d_rngvol,-0.0066484308668545156,-3.835612473660512,88956.0,0.6071428571428571,-0.00718337669968605,-4.028503064142683,76524.0,0.6785714285714286,True,0.0001252517698737304,True
slopet_10,slopet,0.006413022854498462,3.831717513442243,96012.0,0.6071428571428571,0.005109752927507677,2.831520385593936,76524.0,0.6428571428571429,True,0.00012725180033024792,True
macorr_120,macorr,-0.006649471819400787,-3.829298981257112,89852.0,0.5357142857142857,0.004734426736831665,2.633963304394647,76524.0,0.6071428571428571,False,0.00012850880464634667,True
d_hurst_250,d_hurst,-0.0066746920347213745,-3.8246050241545055,88956.0,0.6428571428571429,-0.00013978087476321233,-0.07726815676611211,76524.0,0.5,True,0.0001309819025993348,True
d_macorr_120,d_macorr,-0.006638595036097927,-3.821544123953937,89292.0,0.5714285714285714,-0.003289824617760534,-1.800885322694991,76524.0,0.4642857142857143,True,0.00013261867900010008,True
d_df_40,d_df,-0.006437652345214567,-3.8193256180723334,94836.0,0.5714285714285714,-0.0005979894527367302,-0.33477659643428476,76524.0,0.5,True,0.00013381702150446238,True
z_skew_20,z_skew,0.0069814760770116335,3.8192383989516,81984.0,0.6071428571428571,-0.003198442714554911,-1.7887067369020577,76524.0,0.5,False,0.00013386434135978674,True
d_rngcomp_90,d_rngcomp,0.006679806326116838,3.8167816776657983,88424.0,0.6071428571428571,-0.0034797553505216405,-1.9264277628756066,76524.0,0.5,False,0.00013520370507889368,True
d_dpo_20,d_dpo,0.006238719714539376,3.8003235818535175,95116.0,0.6785714285714286,0.001026407948562097,0.5860434917825111,76524.0,0.4642857142857143,True,0.0001445072665109761,True
d_slopet_250,d_slopet,-0.006476627396685752,-3.798713454638807,88984.0,0.42857142857142855,0.005550160471882143,3.1366059528701173,76524.0,0.6071428571428571,False,0.00014544913283947756,True
maslope_10,maslope,0.006310351192951202,3.77668028029494,96012.0,0.6071428571428571,0.005380610802343894,2.971495667677969,76524.0,0.6785714285714286,True,0.00015893253335051285,True
d_maxdd_250,d_maxdd,0.0069342441856861115,3.7628555702034854,82012.0,0.6428571428571429,-0.0007061011024883934,-0.3964119518510221,76524.0,0.5357142857142857,False,0.00016798422444479886,True
z_skew_250,z_skew,-0.0071801793362412936,-3.761120649117049,75544.0,0.5,-0.0036146135202475838,-2.0052487010486617,76524.0,0.6071428571428571,True,0.0001691538109082491,True
z_r2_40,z_r2,-0.006789345294237137,-3.752333031510004,81452.0,0.6785714285714286,0.0009903258510998159,0.550367805136763,76524.0,0.5,False,0.00017519651423349614,True
d_pathvol_10,d_pathvol,0.006286486983299255,3.7520829454490268,95676.0,0.6071428571428571,0.005320059401648397,2.9661670267008655,76524.0,0.6071428571428571,True,0.0001753714181314528,True
z_negac_90,z_negac,0.006870056901659288,3.7278384437977907,82544.0,0.5357142857142857,0.011789587991578226,6.455290515718584,76524.0,0.6785714285714286,True,0.00019312911115684266,True
z_kurt_120,z_kurt,0.006959083357027607,3.7274267622403077,79184.0,0.5357142857142857,-0.0004737425063337519,-0.2621802750682198,76524.0,0.5357142857142857,False,0.00019344474781548412,True
d_ac1_60,d_ac1,0.006238665963922224,3.712191188581715,94248.0,0.5714285714285714,0.02129791623779706,11.966365906294794,76524.0,0.8571428571428571,True,0.0002054726813249602,True
d_hurst_60,d_hurst,-0.006291128695011139,-3.711465385177652,94276.0,0.5714285714285714,0.0028144786400454147,1.5564921062255632,76524.0,0.6071428571428571,False,0.00020606285023021018,True
z_accel_90,z_accel,-0.006853111620460234,-3.704583668727804,79436.0,0.6785714285714286,-0.009711849902357378,-5.4339819859355,76524.0,0.6785714285714286,True,0.00021173821162125722,True
z_kurt_250,z_kurt,0.00707782006689478,3.7025798177875737,75544.0,0.5357142857142857,-0.006111600569316311,-3.4094368969120965,76524.0,0.6428571428571429,False,0.00021341818506965125,True
signent_120,signent,0.006325865430491323,3.702262658791371,93184.0,0.5357142857142857,0.0034444816410541534,1.8836682998751122,76524.0,0.5357142857142857,True,0.00021368522699775696,True
d_negac_40,d_negac,0.006261372672660026,3.7017598901314965,95956.0,0.6071428571428571,-0.006401340344122486,-3.541495808691296,76524.0,0.5,False,0.00021410919181161627,True
d_maxdd_120,d_maxdd,-0.006469016628605995,-3.6998265965223913,89292.0,0.6071428571428571,0.01334542248930251,7.461468276115542,76524.0,0.75,False,0.00021574683097510115,True
signent_40,signent,0.006168396345206689,3.6874500142169557,95424.0,0.5,-0.014697335660457611,-8.071047323184274,76524.0,0.75,False,0.00022651257039540447,True
z_updays_20,z_updays,-0.006724866373198385,-3.673527532245019,82012.0,0.5714285714285714,0.010208269315106544,5.6439867717668895,76524.0,0.6785714285714286,False,0.0002392248876676626,True
skew_40,skew,0.006184249051979618,3.6592330301335463,95396.0,0.5357142857142857,-0.006162534334829856,-3.43277056321212,76524.0,0.5,False,0.0002529712285065338,True
d_runmax_90,d_runmax,0.006221562623977661,3.6523110493180035,93464.0,0.6071428571428571,-0.0044364966452121735,-2.466527104634982,76524.0,0.6428571428571429,False,0.0002598908147854718,True
acsum_20,acsum,-0.006169999816588001,-3.6508848321627374,95816.0,0.6071428571428571,0.002201740230832777,1.209802954482819,76524.0,0.6428571428571429,False,0.00026133841448405733,True
macorr_250,macorr,-0.006547786827598295,-3.5994363871347677,82572.0,0.5714285714285714,0.009247812309435444,5.051142822145068,76524.0,0.5357142857142857,False,0.0003189076321073253,True
z_rngcomp_5,z_rngcomp,-0.0065275106046880915,-3.592182918590683,82152.0,0.6071428571428571,-0.0005701226847512342,-0.31474496806714075,76524.0,0.4642857142857143,True,0.0003279195356857159,True
d_bbw_250,d_bbw,-0.006086840161255408,-3.5871625456158767,88984.0,0.4642857142857143,-0.017114554664918347,-9.637082075573774,76524.0,0.7857142857142857,True,0.0003342959471665234,True
z_ef_20,z_ef,-0.0064810865691729835,-3.583211954476115,81984.0,0.5714285714285714,-0.008123726184879027,-4.510453711884915,76524.0,0.6071428571428571,True,0.00033939499105386633,True
d_vov_10,d_vov,0.006064403269972124,3.5736573889238907,95424.0,0.7142857142857143,0.0032509788870811462,1.810848190436948,76524.0,0.5,True,0.0003520294837371027,True
d_dens_10,d_dens,0.005979648658207465,3.567366850112183,95676.0,0.75,-0.0013752861746720024,-0.7618834703443332,76524.0,0.5714285714285714,False,0.00036058650056462424,True
z_gap_60,z_gap,-0.006321126329047355,-3.4995803307667703,80892.0,0.6071428571428571,0.005944345146417618,3.296766671125409,76524.0,0.6428571428571429,False,0.0004659911724139591,True
slopet_20,slopet,0.005782409438065128,3.4990265013849537,95984.0,0.6071428571428571,-0.0015304210994925016,-0.8502607943325148,76524.0,0.42857142857142855,False,0.0004669601665258827,True
d_rsi_20,d_rsi,0.005867853228534975,3.4986659333910217,95396.0,0.5714285714285714,-0.00042414026600973154,-0.23700593687705654,76524.0,0.4642857142857143,False,0.00046759203553574293,True
z_runmax_40,z_runmax,-0.006261012383869724,-3.491546280396139,81452.0,0.5714285714285714,0.006012863346508551,3.29821759622612,76524.0,0.6071428571428571,False,0.00048023325995808717,True
