surrogate,slice,expectancy_R,profit_factor,n_blind
0,trend,-0.04408025642096777,0.8236701643189261,1328
0,chop,0.043217402314088924,1.0930770673207846,699
0,trend,-0.03392967274807726,0.8385010068327235,532
0,chop,0.07524151982658514,1.2159465833886522,306
0,trend,-0.01584029183034295,0.9269248742795911,1674
0,chop,0.033093578283343646,1.0821212192262712,1000
0,trend,-0.02526867854401174,0.8888050640672793,272
0,trend,0.01685466685105431,1.0772077258564476,646
0,chop,-0.01610340430367224,0.9629561351561448,421
0,trend,-0.022869405853110474,0.8958987946334355,298
0,trend,0.028105327307045385,1.1248132918192733,1626
0,chop,-0.023155588442619553,0.9492616089965188,964
0,trend,0.07873225963170163,1.301227638597866,764
0,chop,0.034571603078187435,1.0706844842959304,573
0,trend,0.0337898547910475,1.129820437181033,304
0,chop,0.04350881255839849,1.0885919798850368,289
0,trend,-0.03214228406842855,0.8321755792969078,994
0,chop,0.028504108271479107,1.0836575201822218,725
0,trend,-0.038077316444258144,0.8605242006007907,204
0,trend,-0.014190022539546944,0.9421219916688408,548
0,chop,0.09474872311112499,1.2104576776680143,392
0,trend,-0.02643130500388235,0.9024769845787424,696
0,chop,0.0695136090724303,1.1492369871662973,527
0,trend,-0.01881738952626866,0.9176033606990145,282
0,trend,0.07526114117626692,1.3956605727503681,386
0,trend,-0.031235840151344292,0.876295965571949,142
0,trend,0.033604243001839874,1.1396774186880492,1154
0,chop,0.06622982920360829,1.1353380466558642,793
0,trend,0.03192362783087757,1.1360708853894448,286
0,trend,-0.011543334767591215,0.9486880674452655,2404
0,chop,0.010983960596402425,1.0248908297074728,1409
0,trend,0.0403055037622183,1.1622047403190896,522
0,chop,0.07139022970729779,1.1429918122494427,350
0,trend,0.0034030658407628598,1.015338856138835,792
0,chop,0.01609851387503849,1.0376412231391647,465
0,trend,-0.013646020591100838,0.9419330403885661,1528
0,chop,0.02941541889831269,1.0634288788074053,899
0,trend,0.040051029037975444,1.16255350649558,800
0,chop,0.04456799943135415,1.0862058701881125,560
0,trend,-0.010638401213234155,0.9492456329198793,1654
0,chop,0.01246584327628677,1.0307752421709249,916
0,trend,0.009873054994147758,1.0442380601977896,370
0,trend,0.00388390946325737,1.0165243086788773,354
0,chop,0.03632214602172288,1.0847162248373832,169
0,trend,0.10920490183134011,1.4810018939423872,1150
0,chop,0.023256270229654662,1.0524474285822223,731
0,trend,0.04027927621077316,1.1645508592362006,738
0,chop,0.036222192567636265,1.0702745990819622,465
0,trend,-0.07555999141191239,0.7060118116554716,214
0,trend,-0.028293921237011133,0.8907766746648603,1448
0,chop,0.06418839685221119,1.1323959857827017,963
0,trend,0.011861980834285451,1.0525077543593868,896
0,chop,0.059239460812710074,1.136045135892619,666
0,trend,-0.02340652385163561,0.912714668362545,426
0,chop,0.049889503598920616,1.094410493764605,304
0,trend,-0.05472643261506893,0.7495807300006693,1190
0,chop,0.0029245410659386522,1.007487289385667,609
0,trend,-0.04934744739854794,0.8260750079663183,268
0,chop,0.019745481127861897,1.0362765610674913,242
0,trend,-0.009177016294262354,0.951994591621543,1204
0,chop,0.04296609355974477,1.1234057134112378,542
0,trend,-0.028141185462884213,0.8809004963537893,1230
0,chop,0.016590921650173434,1.0372647475743417,699
0,trend,0.07268521048990711,1.3634350306252725,674
0,chop,0.08685670365601007,1.207993458488212,445
0,trend,0.02153945670633683,1.0894084387010639,1320
0,chop,0.053068419042081344,1.1127470719090904,914
0,trend,-0.014399887749721552,0.9253935306313444,2260
0,chop,0.014599652156716107,1.0401488982239682,1430
0,trend,0.035546340409657685,1.1273789639646157,418
0,chop,0.041720621997693996,1.0789718149974987,274
0,trend,-0.041731442069893564,0.8141225868341349,210
0,trend,0.32604936106642823,2.231368329674116,210
0,trend,0.016164704758468713,1.0663657126550665,2452
0,chop,-0.01567740049093763,0.9680468359750741,1567
0,trend,0.02563474008251345,1.1245305102051057,1052
0,chop,0.1014288501793469,1.2591601963596293,614
0,trend,-0.02589796278886344,0.8926691783146051,1176
0,chop,0.0034209808573445657,1.008028110993377,622
0,trend,0.1549433960982093,1.6300940110324829,414
0,chop,0.03498089661598936,1.0749229790698074,256
0,trend,0.06413325135223137,1.2750451914825296,228
0,trend,-0.04391261743021738,0.8260929543452278,582
0,chop,-0.012413941015663805,0.975114539107466,395
0,trend,-0.08443456928297317,0.6772164056955787,758
0,chop,0.06728076211755858,1.1504288996341443,501
0,trend,-0.039297502821574806,0.8229498750906283,412
0,chop,-0.051933808024404726,0.8758132860607309,232
0,trend,-0.06796142776417131,0.7405895474819413,646
0,chop,-0.05849472627755514,0.8808913708446072,448
0,trend,0.00632113973420767,1.0357467446114395,1268
0,chop,0.03889786636367907,1.114094727518318,798
0,trend,-0.022915290652633258,0.8956256820689569,290
0,trend,0.036677643213370206,1.1845983960297386,1126
0,chop,0.008282526270360191,1.0209351360501342,719
0,trend,0.024676024650605335,1.1001182741565183,194
0,trend,-0.04195159372926122,0.8418019416308483,830
0,chop,-0.022906743110274935,0.9531362611804264,574
0,trend,0.027241840471648588,1.130165616623417,1146
0,chop,-0.03062977748221685,0.9298807888178776,573
0,trend,0.03469491564444255,1.1622060604563123,204
0,trend,0.005277242958217186,1.0220972055925301,856
0,chop,-0.07874060072685952,0.8486390195864908,477
0,trend,0.07734395687863478,1.3560971172367275,786
0,chop,0.04261668228992436,1.1033924930938417,495
0,trend,-0.06207134931656626,0.7544703956291976,300
0,chop,0.06775260822548923,1.1520077422927943,190
0,trend,-0.028378794730810442,0.8710511687544035,158
0,trend,-0.014362990066364916,0.9437909017711289,860
0,chop,-0.06297226126392093,0.8802715239753052,605
0,trend,-0.015996119539920056,0.921097727779208,2002
0,chop,0.05107433056627351,1.1370968110565227,1327
0,trend,-0.025485416639161738,0.8912133733844813,2064
0,chop,-0.022369258131756463,0.949666920052215,1231
0,trend,0.02888642476348542,1.1153691290705046,182
0,trend,0.08830353988058162,1.2813604630531314,422
0,chop,-0.018788049185287252,0.9675912970619773,308
0,trend,0.08869478501891795,1.3869385733044655,228
0,trend,0.005772964460543789,1.0232096076256536,898
0,chop,-0.08898020696855363,0.8205705984573969,526
0,trend,-0.08408807891450024,0.5957260025562678,224
0,trend,-0.014764499765053117,0.9315819496188613,1624
0,chop,0.049269266240779576,1.1276897248702473,976
0,trend,0.003900599024776249,1.0162040590361414,230
0,trend,0.0027597717461983235,1.011083473725963,500
0,chop,-0.006371128562929931,0.9868781155171927,326
0,trend,-0.0715665502623408,0.7347119664703162,860
0,chop,-0.046757414137948504,0.9021701820088956,472
0,trend,0.03332630851588238,1.161172974324941,1406
0,chop,0.020014641623665858,1.0470908203637814,995
0,trend,0.03001429475929848,1.1339504541499712,946
0,chop,-0.07610168754028526,0.8470276810555724,629
0,trend,-0.024238220870107748,0.88806566000422,1506
0,chop,-0.0021420751740896184,0.9947510425262004,862
0,trend,-0.00016615509048624593,0.9991926678483812,2094
0,chop,0.03369131914263461,1.0882928462367347,1398
0,trend,0.05416169612287253,1.2823151929076644,298
0,trend,0.02997722323855115,1.1454044330637838,326
0,chop,0.11786196939489592,1.2931789104263476,201
0,trend,-0.039496094222197596,0.8323242448895318,928
0,chop,0.08322109710127644,1.1980317351822474,634
0,trend,-0.007649466458268127,0.9587824808331917,1388
0,chop,0.014814695122573952,1.0404006981785525,842
0,trend,-0.010881436140674803,0.9540296284476111,1142
0,chop,-0.0037030707439467845,0.9918225712280269,598
0,trend,0.0054827366909075735,1.027605310365994,1944
0,chop,0.03059876193118209,1.0803771979771601,1353
0,trend,-0.039930725358089725,0.8241380934363749,1418
0,chop,0.020894454232236837,1.0491876934401732,819
0,trend,0.021269126639879822,1.097556901361483,904
0,chop,-0.005141656141013286,0.9883798804974635,626
0,trend,-0.04572475503768404,0.8120532958635711,910
0,chop,0.04568404768623377,1.0999136636200324,552
0,trend,0.012164991441326482,1.0647282714283426,1044
0,chop,0.048559467631067575,1.135553317916601,653
0,trend,-0.023237354183834356,0.8841827877318043,3792
0,chop,-0.0053843896473621256,0.985667727639007,2266
0,trend,-0.0062027913829551225,0.9730500287119799,254
0,trend,0.00942087824912994,1.0358321701398066,592
0,chop,0.10355538295829972,1.211759991239185,494
0,trend,0.14737016485096568,1.6568769831162442,468
0,chop,0.05951609101962443,1.1314525981497814,321
0,trend,-0.031720048528972325,0.8544065500075506,820
0,chop,-0.027760381117723214,0.9308166060481524,541
0,trend,-0.028360551313363895,0.8844951812852989,1048
0,chop,0.07220526465536589,1.1560798319145766,540
0,trend,0.010257830543191475,1.044875694334343,432
0,chop,-0.02579473035365091,0.9461267910498128,280
0,trend,-0.02373386651780527,0.8813444930804665,1772
0,chop,0.04286294758270441,1.1171636720203892,1241
0,trend,-0.024344338987548186,0.9056321777233288,608
0,chop,0.043059613613311974,1.0867016823776041,456
0,trend,0.0012372510512118184,1.0044875998389342,560
0,chop,0.012324151535345185,1.0234433254668587,424
0,trend,-0.07398522921837783,0.7153709723630491,350
0,chop,-0.07721771814161654,0.8363950754995796,194
0,trend,-0.022346136448627624,0.9027424236700407,336
0,trend,0.0002495491086386572,1.0010716212001305,3844
0,chop,0.015236677281260687,1.0336852411511424,2344
0,trend,-0.021080527092252475,0.9024495097433041,760
0,chop,-0.04398506442222897,0.9020349967319387,413
0,trend,0.00010037758041605454,1.000496594487237,168
0,trend,0.026233736763917728,1.1123093719428794,900
0,chop,0.02130779997204306,1.044933128003824,531
0,trend,-0.01101183631944528,0.9558266663372653,468
0,chop,-0.014042079163178267,0.9705857739297548,295
0,trend,-0.025555489196095547,0.8783920045432102,1710
0,chop,-0.036930075770520814,0.909284663564577,953
0,trend,0.027329144607330602,1.1163611222566088,704
0,chop,-0.007724864946738521,0.9843990771270614,431
0,trend,0.027666230228296992,1.1265569340484878,540
0,chop,-0.030813059909278132,0.9288491475714038,258
0,trend,-0.0027146667470365664,0.9850224382683237,2330
0,chop,0.033597075304817016,1.0982033121532462,1597
0,trend,0.07036621456404431,1.3288394251665943,1070
0,chop,0.05682805213492012,1.1301917529553882,704
0,trend,-0.027920233748118976,0.8848269474507299,854
0,chop,-0.02072003470201843,0.9578641154312425,597
0,trend,-0.02867648594614842,0.8746850608713509,638
0,chop,-0.08898492398834475,0.8112727124582106,397
0,trend,-0.006399520856790253,0.9746432039772199,824
0,chop,-0.06522059941009695,0.8699220937221132,441
0,trend,-0.016253261380001598,0.9161749757166378,3136
0,chop,0.032062023056492917,1.0898438423432923,1978
0,trend,-0.01823468057460454,0.9236901815934216,968
0,chop,-0.04148298111598104,0.9046143437151165,525
0,trend,0.058752129443447335,1.2552419094551732,262
0,trend,-0.022161371503877383,0.9033248773500548,988
0,chop,0.0047901890647271605,1.011125298461148,525
0,trend,-0.056786247700886014,0.7956679682152895,136
0,trend,0.020652307564049465,1.0849916422732322,852
0,chop,0.024102455919628032,1.0475303046801256,667
0,trend,0.005068727058661706,1.020930097815093,1044
0,chop,0.014938642852569165,1.0309497873808422,644
0,trend,-0.0004852499930148029,0.9978004583643996,954
0,chop,0.0164968126498363,1.037825062229285,590
0,trend,-0.024782511446043626,0.8844370495841913,1472
0,chop,0.04670727218865739,1.119046030986759,810
0,trend,0.04340020209331219,1.1772015128771485,602
0,chop,0.004390698624481391,1.0083793799968503,406
0,trend,-0.027173299570840286,0.8584597420127326,1098
0,chop,-0.011763612294604896,0.9674238805189952,617
0,trend,0.020985571773258316,1.079302277185941,774
0,chop,-0.09499665804305492,0.8307607873384244,462
0,trend,-0.05186076869183669,0.7827934907326277,420
0,trend,-0.03272411626723507,0.86769851513622,986
