median_year_pct,mean_year_pct,worst_year_pct,best_year_pct,total_return_pct,max_dd_pct,dip95_pct,worst_day_pct,worst_month_pct,sortino,sharpe,calmar,profit_factor,win_rate_pct,trading_days,n_years,structure,members_step1,members_step2,build_median_year_pct,retention,retention_flag,budget,dip_budget,day_budget,kind,cut_applied
-1.503521723223147,0.0586887812036724,-2.008985310738637,5.571274303621683,0.29344390601836357,4.204159766067931,8.014065367194231,0.969649971202737,1.3557950353816857,0.03177200529844809,0.025565816715384344,0.06979846683914584,1.0049691333067412,49.691358024691354,1296,5,NO_CUT,104,104,3.430900613560999,-0.43822946000834817,FIT,team1,3.6,3.6,real,False
-2.2552825848347204,0.08803317180550892,-3.0134779661079554,8.356911455432526,0.44016585902754546,6.306239649101893,12.021098050791338,1.4544749568041055,2.0336925530725285,0.0317720052984481,0.025565816715384347,0.06979846683914588,1.0049691333067414,49.691358024691354,1296,5,NO_CUT,104,104,5.146350920341499,-0.4382294600083481,FIT,team2,5.4,3.6,real,False
