# VOTE-TIMING LEAK (HANDOFF 0d, 15 Sep 2026): built with entry-day votes -- every number in this file is contaminated and may not be quoted. Readers pass comment='#'.
median_year_pct,mean_year_pct,worst_year_pct,best_year_pct,total_return_pct,max_dd_pct,dip95_pct,worst_day_pct,worst_month_pct,sortino,sharpe,calmar,profit_factor,win_rate_pct,trading_days,n_years,structure,members_step1,members_step2,positions_opened,curve,budget
5.124201785166525,5.807680795717351,3.617810389743873,10.55873762481867,29.038403978586757,1.770361711277399,3.3463454584804664,0.6713447529361529,0.6456656364544492,3.615193636490826,2.2732507781307576,16.4025259886773,1.4896800188372323,55.941358024691354,1296,5,ALLPASS,8235,8235,0,fitted,team1
7.686302677749787,8.711521193576027,5.42671558461581,15.838106437228006,43.557605967880136,2.6555425669161004,5.019518187720694,1.0070171294042294,0.968498454681674,3.615193636490826,2.2732507781307576,16.40252598867729,1.4896800188372323,55.941358024691354,1296,5,ALLPASS,8235,8235,0,fitted,team2
-1.3528217156562266,-1.0325429998942852,-1.6595249874834554,-0.17255982745183507,-5.162714999471426,5.634667911981402,6.81527137642823,0.2848846837490537,0.7171404342031303,-1.485452314543396,-1.0331637033905419,-0.9162412195568033,0.8402600973309002,47.53086419753087,1296,5,ALLPASS,8235,8235,0,flat,team1
-2.02923257348434,-1.5488144998414282,-2.4892874812251833,-0.2588397411777527,-7.744072499207139,8.452001867972104,10.222907064642365,0.4273270256235806,1.0757106513046955,-1.4854523145433962,-1.033163703390542,-0.9162412195568032,0.8402600973309002,47.53086419753087,1296,5,ALLPASS,8235,8235,0,flat,team2
1.7035931543324379,2.0236820605277903,0.76860081133455,4.635779657921201,10.118410302638953,1.433239353390153,2.526075473603901,0.5338199498828409,1.0940163460691574,2.106007750915991,1.3955507645081249,7.059818919083603,1.278623525391665,52.70061728395061,1296,5,ALLPASS,8235,8235,0,linear,team1
2.5553897314986567,3.0355230907916857,1.1529012170018251,6.953669486881803,15.177615453958428,2.149859030085228,3.78911321040586,0.8007299248242613,1.6410245191037363,2.106007750915991,1.3955507645081244,7.059818919083608,1.2786235253916651,52.70061728395061,1296,5,ALLPASS,8235,8235,0,linear,team2
0.8316969851786784,1.4005196351746734,-0.020057601154020062,4.57195384843713,7.002598175873368,1.9560696702484592,4.143708748690126,0.48893704451200387,1.1261981735795905,1.2463374438844914,0.7716365398131253,3.57993290442661,1.1364637345647113,51.54320987654321,1296,5,ALLPASS,8235,8235,0,sqrt,team1
1.247545477768017,2.10077945276201,-0.03008640173102993,6.857930772655695,10.503897263810051,2.9341045053726935,6.215563123035171,0.7334055667680058,1.6892972603693859,1.2463374438844912,0.7716365398131253,3.579932904426604,1.1364637345647115,51.54320987654321,1296,5,ALLPASS,8235,8235,0,sqrt,team2
0.7481807090419994,0.593206995347989,-0.297176226611863,1.6435338996837223,2.9660349767399468,1.489280288045189,2.18347672031998,0.671872339969276,1.2775655831259376,0.7051699841162701,0.6571443966678561,1.9915894949721842,1.1875149214910308,53.24074074074075,1296,5,ALLPASS,8235,8235,0,square,team1
1.1222710635629993,0.9623647334287838,-0.44576433991779446,2.4653008495255837,4.811823667143919,1.871149230033784,2.945211008004479,0.7521900553750414,1.5535771726549066,0.844427380978074,0.7500240645756083,2.571587337829298,1.2078573511490924,53.24074074074075,1296,5,ALLPASS,8235,8235,0,square,team2
