family,fast,slow,state,lead,lift,surr,surr_sd,excess,p
mas,16,152,nine-box,1,1.0563969720463948,1.0639904771254414,0.05090295260981573,-0.0075935050790465475,0.5714285714285714
mas,16,152,product M=5,3,1.0696218802101825,1.0589415225051426,0.0408200557946924,0.010680357705039834,0.3333333333333333
mas,16,152,structural M=5,3,1.2240178875748764,1.177690715341516,0.0639080133071118,0.04632717223336047,0.23809523809523808
mas,16,152,nine-box,3,1.0516446352037754,1.0395486190824232,0.02354861385288446,0.012096016121352138,0.2857142857142857
mas,16,200,product M=5,1,0.8751371839251708,1.0240211154190866,0.07619171393158292,-0.14888393149391577,1.0
mas,16,200,structural M=5,1,1.0202087922612777,1.1199774975871324,0.1101500611494373,-0.09976870532585469,0.9047619047619048
mas,16,200,nine-box,1,1.032861424966372,1.0566585868379827,0.0443500725203092,-0.02379716187161085,0.6666666666666666
mas,16,200,product M=5,3,1.0256128784326783,1.0562791110995806,0.0315189290474406,-0.03066623266690227,0.8095238095238095
mas,16,200,structural M=5,3,1.1004528025121116,1.175224987324052,0.05817802627725915,-0.07477218481194026,0.9047619047619048
mas,16,200,nine-box,3,1.0208950148738447,1.0363128256075695,0.020015548182940768,-0.015417810733724835,0.7142857142857143
mas,21,27,product M=5,1,1.0049449420210717,0.9907070476736584,0.05582417229367272,0.014237894347413294,0.2857142857142857
mas,21,27,structural M=5,1,0.9311130674758524,0.9712955804406456,0.08353000635323994,-0.04018251296479314,0.6666666666666666
mas,21,27,nine-box,1,0.9479511776160788,0.9880261348345323,0.03178257275772264,-0.040074957218453444,0.8571428571428571
mas,21,27,product M=5,3,0.9998064798097559,0.9780362439442196,0.027758393198245374,0.02177023586553628,0.23809523809523808
mas,21,27,structural M=5,3,0.9453642462211991,0.9587760094823649,0.038707232104626364,-0.013411763261165777,0.6190476190476191
mas,21,27,nine-box,3,0.9514312744826133,0.996552315427339,0.018137116431794654,-0.04512104094472569,1.0
mas,21,34,product M=5,1,1.0710160939547124,0.9915377353624161,0.04323135074667235,0.07947835859229635,0.047619047619047616
mas,21,34,structural M=5,1,0.9785279341082419,0.9474619301175352,0.06730581749670235,0.031066003990706692,0.2857142857142857
mas,21,34,nine-box,1,1.0784701156068706,1.106351740433308,0.030859502494346804,-0.027881624826437523,0.9047619047619048
mas,21,34,product M=5,3,0.9854806917883194,0.9999074054980681,0.029989290022168737,-0.014426713709748684,0.6190476190476191
mas,21,34,structural M=5,3,1.006851184670293,0.9795407390085893,0.04492758331077812,0.02731044566170371,0.3333333333333333
mas,21,34,nine-box,3,1.0886470622804785,1.0867559876528419,0.02663136691723959,0.001891074627636602,0.42857142857142855
mas,21,44,product M=5,1,1.0566518510678036,0.98452773510749,0.07124230355426647,0.07212411596031354,0.19047619047619047
mas,21,44,structural M=5,1,1.075647282436688,0.9994844647748534,0.09840532866681835,0.07616281766183464,0.2857142857142857
mas,21,44,nine-box,1,1.0485797653861764,1.1133396507284685,0.03632637086414433,-0.06475988534229216,1.0
mas,21,44,product M=5,3,0.9838854946666626,0.9951861716355055,0.04195068937066456,-0.011300676968842849,0.6190476190476191
mas,21,44,structural M=5,3,1.0906980612951533,1.0262550692073986,0.058121126586868264,0.06444299208775472,0.14285714285714285
mas,21,44,nine-box,3,1.0691765801322681,1.1056004626671778,0.024794341756400422,-0.03642388253490969,0.9523809523809523
mas,21,56,product M=5,1,0.9972525904826216,0.9979728421483809,0.0763594115895484,-0.0007202516657592861,0.5714285714285714
mas,21,56,structural M=5,1,1.081833446824316,1.024774508271851,0.10616953238704578,0.05705893855246513,0.38095238095238093
mas,21,56,nine-box,1,1.05725186720718,1.1152844449183905,0.036163675833088625,-0.05803257771121051,0.9047619047619048
mas,21,56,product M=5,3,0.9810735777672253,1.014020801106745,0.036423964097644625,-0.03294722333951983,0.8095238095238095
mas,21,56,structural M=5,3,1.0498722185080078,1.0624734307649033,0.04927453940952622,-0.012601212256895478,0.6666666666666666
mas,21,56,nine-box,3,1.0465601716519468,1.1098198751599027,0.020500339218513124,-0.06325970350795584,1.0
mas,21,72,product M=5,1,1.0367814462112603,1.056517485632499,0.09442590329515198,-0.019736039421238694,0.5714285714285714
mas,21,72,structural M=5,1,1.0474679956399282,1.137819099344304,0.13956536408924466,-0.09035110370437582,0.8095238095238095
mas,21,72,nine-box,1,1.082483755798066,1.1132837685330184,0.043361352492775326,-0.030800012734952364,0.7142857142857143
mas,21,72,product M=5,3,1.0441245481295949,1.045000998044451,0.04617427207835551,-0.0008764499148561367,0.47619047619047616
mas,21,72,structural M=5,3,1.1051577120357516,1.1136018104289882,0.05744108952802558,-0.008444098393236565,0.42857142857142855
mas,21,72,nine-box,3,1.066896945428341,1.1079512562250489,0.03098106356785104,-0.04105431079670785,0.9047619047619048
mas,21,92,product M=5,1,1.0208386735588977,1.067415501796895,0.08405468661616217,-0.04657682823799725,0.7142857142857143
mas,21,92,structural M=5,1,1.0907419455968117,1.1588032991669228,0.1268358438490608,-0.06806135357011112,0.6666666666666666
mas,21,92,nine-box,1,1.0618849059072326,1.1281151519175747,0.04360100292090205,-0.06623024601034211,1.0
mas,21,92,product M=5,3,1.033747108807114,1.069016773936848,0.041644607234173334,-0.03526966512973395,0.8571428571428571
mas,21,92,structural M=5,3,1.1065774819247438,1.16716156594367,0.06689773814786043,-0.06058408401892623,0.7142857142857143
mas,21,92,nine-box,3,1.0388286651219911,1.1098025340396749,0.023517705500994256,-0.07097386891768376,1.0
mas,21,118,product M=5,1,1.0374710077119618,1.0495281257745597,0.0869751160619332,-0.012057118062597905,0.7142857142857143
mas,21,118,structural M=5,1,1.1219013522622536,1.135851542221001,0.13215498857668323,-0.013950189958747305,0.5238095238095238
mas,21,118,nine-box,1,1.0490561162985972,1.1148445799838715,0.04992725228758752,-0.06578846368527436,0.9523809523809523
mas,21,118,product M=5,3,1.0483291330213618,1.0570109183962968,0.03904185402663534,-0.008681785374935025,0.5714285714285714
mas,21,118,structural M=5,3,1.1335969824720578,1.137908618284649,0.05749095330121964,-0.004311635812591197,0.6190476190476191
mas,21,118,nine-box,3,1.0573586335378282,1.096815335480589,0.024707683436565667,-0.03945670194276074,0.9523809523809523
mas,21,152,product M=5,1,1.0970567336149275,1.0630404995752025,0.06972142160854913,0.03401623403972498,0.38095238095238093
mas,21,152,structural M=5,1,1.1901023660556183,1.1367799481030239,0.09686228779109626,0.0533224179525944,0.3333333333333333
mas,21,152,nine-box,1,1.0911957911604857,1.096408138477414,0.04837344131249236,-0.005212347316928323,0.6190476190476191
mas,21,152,product M=5,3,1.07144933444407,1.060869250981217,0.030604718109991488,0.010580083462853107,0.42857142857142855
mas,21,152,structural M=5,3,1.159762921089063,1.1466589537196787,0.06867969791982467,0.01310396736938424,0.5238095238095238
mas,21,152,nine-box,3,1.0730608611085288,1.0746499450943015,0.03422215435065208,-0.0015890839857726213,0.5714285714285714
mas,21,200,product M=5,1,1.0104538348685175,1.0555976196423664,0.07471364606721316,-0.04514378477384895,0.7619047619047619
mas,21,200,structural M=5,1,1.042118562579664,1.1297983278886166,0.09389316608744434,-0.0876797653089525,0.8571428571428571
mas,21,200,nine-box,1,1.1138956546574612,1.0802675105367956,0.06449196970934858,0.033628144120665615,0.3333333333333333
mas,21,200,product M=5,3,1.0239552564137062,1.0600547890061567,0.031687416746064574,-0.03609953259245047,0.9047619047619048
mas,21,200,structural M=5,3,1.0988994314346252,1.1390172173259123,0.05596847571864132,-0.04011778589128712,0.8571428571428571
mas,21,200,nine-box,3,1.0740858118759804,1.062903842022744,0.028279199171859594,0.011181969853236495,0.47619047619047616
mas,27,34,product M=5,1,0.9771688530178415,1.002149934227805,0.05446986885557142,-0.024981081209963563,0.6666666666666666
mas,27,34,structural M=5,1,0.9199252631867924,1.0109548924838951,0.06357602172651637,-0.09102962929710279,0.9523809523809523
mas,27,34,nine-box,1,1.0482701776915793,1.0716474088132464,0.03407478939009051,-0.02337723112166712,0.7142857142857143
mas,27,34,product M=5,3,0.9934371248068903,1.0063382319233605,0.030791468961302675,-0.01290110711647019,0.8095238095238095
mas,27,34,structural M=5,3,0.9678255344184782,1.0356309041795444,0.030693211373680866,-0.06780536976106621,0.9523809523809523
mas,27,34,nine-box,3,1.0821533340252703,1.0848370371998082,0.022404343182465866,-0.0026837031745379214,0.5714285714285714
mas,27,44,product M=5,1,1.1500914841037169,1.0254072367154299,0.06892610361063192,0.12468424738828698,0.09523809523809523
mas,27,44,structural M=5,1,1.19092450835763,1.1146443261884513,0.08985882060115355,0.07628018216917876,0.2857142857142857
mas,27,44,nine-box,1,1.7141119893670889,1.6577250939257975,0.05215210627349662,0.056386895441291385,0.2857142857142857
mas,27,44,product M=5,3,1.0013063413373176,1.0181095614922007,0.02146789767653825,-0.016803220154883114,0.8095238095238095
mas,27,44,structural M=5,3,1.1083809102834654,1.11140269309833,0.03489550077779008,-0.0030217828148646486,0.6190476190476191
mas,27,44,nine-box,3,1.3766691619743392,1.364689191501625,0.028496268052343426,0.011979970472714152,0.47619047619047616
mas,27,56,product M=5,1,1.0553803841134384,1.000389598698146,0.07456457974023192,0.054990785415292454,0.23809523809523808
mas,27,56,structural M=5,1,1.186850650290272,1.1011010161782,0.08739598329135835,0.08574963411207204,0.19047619047619047
mas,27,56,nine-box,1,1.8547425230215477,1.9442746364483827,0.04588386011078962,-0.08953211342683498,0.9523809523809523
mas,27,56,product M=5,3,0.9656404627503277,1.0281517820850083,0.04404847455164898,-0.06251131933468068,0.9523809523809523
mas,27,56,structural M=5,3,1.132948653659784,1.141636266722772,0.04613154506963794,-0.008687613062988042,0.7619047619047619
mas,27,56,nine-box,3,1.4427586267211467,1.4517258765018073,0.018918429218488388,-0.008967249780660547,0.7142857142857143
mas,27,72,product M=5,1,0.9900032742594131,1.0087386503444897,0.08817657755148094,-0.018735376085076583,0.6190476190476191
mas,27,72,structural M=5,1,1.1506813800028397,1.1136348361065416,0.11177067104313651,0.037046543896298134,0.38095238095238093
mas,27,72,nine-box,1,1.7735801879228854,1.8091788183086117,0.060965338249029645,-0.035598630385726304,0.7142857142857143
mas,27,72,product M=5,3,0.9791622181667881,1.03150831617212,0.04306106002569014,-0.052346098005331854,0.8095238095238095
mas,27,72,structural M=5,3,1.1324374382788869,1.1338488116910728,0.053617116753962454,-0.00141137341218589,0.6190476190476191
mas,27,72,nine-box,3,1.4022230356977061,1.3730637420812974,0.03218762653521982,0.029159293616408677,0.3333333333333333
mas,27,92,product M=5,1,0.9756001991876688,1.0270468932337296,0.09896644636803034,-0.051446694046060726,0.8095238095238095
mas,27,92,structural M=5,1,1.2324144731681625,1.1105102696541833,0.08936334734470937,0.12190420351397924,0.14285714285714285
mas,27,92,nine-box,1,1.6546791806686902,1.619628340616806,0.06115205805512371,0.0350508400518843,0.38095238095238093
mas,27,92,product M=5,3,0.9531852877764577,1.035659877215948,0.03553839779898589,-0.08247458943949026,1.0
mas,27,92,structural M=5,3,1.0997001893945217,1.1535997710597359,0.05903039831781768,-0.053899581665214136,0.8571428571428571
mas,27,92,nine-box,3,1.295774347933741,1.289248841313653,0.029621424892675552,0.006525506620087995,0.5238095238095238
mas,27,118,product M=5,1,1.0516653322990255,1.039998869260622,0.08164083879212916,0.011666463038403574,0.47619047619047616
mas,27,118,structural M=5,1,1.219155536355018,1.1516582819134196,0.10101511946538441,0.06749725444159838,0.2857142857142857
mas,27,118,nine-box,1,1.494718962868001,1.464842355463204,0.04438526949067152,0.02987660740479714,0.19047619047619047
mas,27,118,product M=5,3,0.991852695580723,1.043297058608167,0.043670348692666575,-0.05144436302744393,0.8571428571428571
mas,27,118,structural M=5,3,1.145145423720987,1.1597174875099403,0.05743470751349507,-0.01457206378895326,0.6666666666666666
mas,27,118,nine-box,3,1.2319159111584603,1.2173471910702007,0.02495717582008698,0.014568720088259601,0.3333333333333333
mas,27,152,product M=5,1,1.0744649162713111,1.0361710893771492,0.07998791561417545,0.03829382689416194,0.38095238095238093
mas,27,152,structural M=5,1,1.1147463691483361,1.1503460349376327,0.10080352554051077,-0.03559966578929652,0.6666666666666666
mas,27,152,nine-box,1,1.4750222868979261,1.4150902606663327,0.05450285899791326,0.05993202623159344,0.23809523809523808
mas,27,152,product M=5,3,0.9523608577781215,1.0371459178338327,0.03462234402781494,-0.08478506005571118,1.0
mas,27,152,structural M=5,3,1.0505767989987642,1.1619092116441707,0.05273483059238212,-0.1113324126454065,1.0
mas,27,152,nine-box,3,1.2145517897570908,1.180405195914929,0.03037187979512486,0.03414659384216168,0.14285714285714285
mas,27,200,product M=5,1,1.0362159968689542,1.0420749367281765,0.1041449553692779,-0.005858939859222367,0.6666666666666666
mas,27,200,structural M=5,1,1.1116114741181073,1.1807249287129913,0.15481483011389513,-0.06911345459488394,0.7619047619047619
mas,27,200,nine-box,1,1.4368755560476512,1.4169201297359602,0.06183452619665099,0.019955426311691005,0.38095238095238093
mas,27,200,product M=5,3,0.9919243094937614,1.0460904176088024,0.03910231687726978,-0.05416610811504097,0.9047619047619048
mas,27,200,structural M=5,3,1.050432938115047,1.176367256655231,0.061614347512265855,-0.125934318540184,1.0
mas,27,200,nine-box,3,1.1846811345502954,1.1703128151027387,0.031113036659078133,0.014368319447556788,0.3333333333333333
mas,34,44,product M=5,1,1.0476475612472238,1.0340219560740158,0.08443214664525292,0.013625605173207989,0.42857142857142855
mas,34,44,structural M=5,1,1.0803790246340421,1.111579759389289,0.07898600648997482,-0.031200734755246984,0.6666666666666666
mas,34,44,nine-box,1,1.144509701775459,1.0933327498422734,0.024648366817542372,0.05117695193318572,0.047619047619047616
mas,34,44,product M=5,3,1.0540815469951332,1.0143142921991326,0.031197922741426166,0.03976725479600063,0.14285714285714285
mas,34,44,structural M=5,3,1.078347220338527,1.1034067530036942,0.042213227119651385,-0.02505953266516725,0.6666666666666666
mas,34,44,nine-box,3,1.1011412963445535,1.0754660581313795,0.01837294202285149,0.025675238213173968,0.09523809523809523
mas,34,56,product M=5,1,0.9740433120720104,1.0199366057104875,0.07659594498413187,-0.04589329363847705,0.7142857142857143
mas,34,56,structural M=5,1,1.034053438627059,1.0859102257253146,0.10777709092142666,-0.051856787098255586,0.8095238095238095
mas,34,56,nine-box,1,1.0969625908450493,1.1333515982517421,0.039070430343762334,-0.03638900740669282,0.8095238095238095
mas,34,56,product M=5,3,1.0570615713029048,1.0333585392041462,0.03364723382349843,0.02370303209875857,0.3333333333333333
mas,34,56,structural M=5,3,1.164177724929054,1.1273902212424534,0.0501164169263509,0.03678750368660055,0.2857142857142857
mas,34,56,nine-box,3,1.0412710329373305,1.0971921193832839,0.0239746907184772,-0.055921086445953394,1.0
mas,34,72,product M=5,1,1.013714917718588,1.0209303687069111,0.07564396403712167,-0.007215450988323102,0.6666666666666666
mas,34,72,structural M=5,1,1.05837410001289,1.1336782157792105,0.09833724724662997,-0.07530411576632057,0.7619047619047619
mas,34,72,nine-box,1,1.0969134635849462,1.1369352411676648,0.04048476755162085,-0.04002177758271852,0.8095238095238095
mas,34,72,product M=5,3,1.115041223336751,1.0428488065411992,0.04417622308019304,0.07219241679555188,0.09523809523809523
mas,34,72,structural M=5,3,1.157304635873088,1.13648287158835,0.06033388669700403,0.020821764284738142,0.23809523809523808
mas,34,72,nine-box,3,1.058585082227587,1.10228171206735,0.026272484661466006,-0.04369662983976297,0.9523809523809523
mas,34,92,product M=5,1,1.0956153625187655,1.0485049007261371,0.11451286443499938,0.047110461792628344,0.42857142857142855
mas,34,92,structural M=5,1,1.0634294049347528,1.1349355531659417,0.13824534583425072,-0.07150614823118895,0.7619047619047619
mas,34,92,nine-box,1,1.0934200223346229,1.1207689193439068,0.047112916301666356,-0.02734889700928389,0.7619047619047619
mas,34,92,product M=5,3,1.0993441207175503,1.066396401558594,0.05115273653602213,0.032947719158956223,0.3333333333333333
mas,34,92,structural M=5,3,1.12699164877887,1.1599889249772377,0.06385267577342087,-0.032997276198367675,0.6666666666666666
mas,34,92,nine-box,3,1.0768792099621838,1.0868438758054662,0.02736370922516553,-0.009964665843282372,0.7142857142857143
mas,34,118,product M=5,1,1.045010179901333,1.0102443843815372,0.06932208981546477,0.03476579551979575,0.38095238095238093
mas,34,118,structural M=5,1,1.2146159383416282,1.1079972938487574,0.14174886546072246,0.10661864449287073,0.19047619047619047
mas,34,118,nine-box,1,1.0783895813864752,1.0845747520623827,0.04567681692815494,-0.006185170675907514,0.5238095238095238
mas,34,118,product M=5,3,1.0728949558943826,1.0445928119762133,0.05115330142740497,0.02830214391816921,0.3333333333333333
mas,34,118,structural M=5,3,1.166536541922872,1.1366403903742976,0.07622750885267182,0.02989615154857428,0.3333333333333333
mas,34,118,nine-box,3,1.0506557261249194,1.06471430965583,0.030379030039567927,-0.014058583530910607,0.6190476190476191
mas,34,152,product M=5,1,1.0531266551322342,1.0518244044796496,0.0552440721984676,0.0013022506525846023,0.38095238095238093
mas,34,152,structural M=5,1,1.0927748244667388,1.141346970187516,0.1231557564587161,-0.04857214572077728,0.5714285714285714
mas,34,152,nine-box,1,1.0683551443507617,1.0771866627557902,0.05030395344392457,-0.008831518405028493,0.6190476190476191
mas,34,152,product M=5,3,1.0252978212619468,1.0553138436164835,0.04171370430012186,-0.03001602235453671,0.7619047619047619
mas,34,152,structural M=5,3,1.0880777957237349,1.1494495786076215,0.07978570382489941,-0.06137178288388667,0.7142857142857143
mas,34,152,nine-box,3,1.0441793058405975,1.043542706605726,0.022999323336617212,0.0006365992348715821,0.5714285714285714
mas,34,200,product M=5,1,1.0247222797944828,1.0199787210185878,0.08932725920385391,0.0047435587758950515,0.38095238095238093
mas,34,200,structural M=5,1,1.1387459456314635,1.128362621443608,0.1270028348929086,0.01038332418785548,0.5238095238095238
mas,34,200,nine-box,1,1.0318678824577057,1.0366220473502799,0.047572291010796706,-0.004754164892574186,0.6666666666666666
mas,34,200,product M=5,3,1.0538712502696876,1.0412430942127087,0.05613971197354396,0.012628156056978979,0.38095238095238093
mas,34,200,structural M=5,3,1.1587035349999204,1.1329312124691064,0.07453256941695816,0.025772322530813963,0.3333333333333333
mas,34,200,nine-box,3,1.0376675493478278,1.0276096731574005,0.024091386884896634,0.010057876190427306,0.42857142857142855
mas,44,56,product M=5,1,0.9661435894364274,1.01755672049115,0.09031095581591837,-0.05141313105472256,0.7619047619047619
mas,44,56,structural M=5,1,1.0826925831039258,1.1151739416698383,0.08878771848771382,-0.0324813585659125,0.6190476190476191
mas,44,56,nine-box,1,1.1307473627444768,1.0802499578414615,0.0489023032161859,0.05049740490301535,0.23809523809523808
mas,44,56,product M=5,3,0.9845457066416109,1.0297567129960066,0.03007265203405332,-0.04521100635439568,0.9047619047619048
mas,44,56,structural M=5,3,1.096960993134919,1.1290486591026507,0.05016640184951143,-0.03208766596773183,0.7142857142857143
mas,44,56,nine-box,3,1.0404633652504174,1.066899815020952,0.02635609687048115,-0.02643644977053472,0.9047619047619048
mas,44,72,product M=5,1,1.0072327934666663,1.0058577956141375,0.07105963455546285,0.0013749978525288142,0.6190476190476191
mas,44,72,structural M=5,1,0.9742885976326966,1.115277234025654,0.10037109420062303,-0.14098863639295744,0.9047619047619048
mas,44,72,nine-box,1,1.0181658957840312,1.0804280678657139,0.04712764353198873,-0.06226217208168272,0.9523809523809523
mas,44,72,product M=5,3,0.9997456118430437,1.0141372489423819,0.029734425445108882,-0.014391637099338217,0.6666666666666666
mas,44,72,structural M=5,3,1.0437893767584392,1.0938097178546664,0.05158753209767322,-0.05002034109622722,0.8571428571428571
mas,44,72,nine-box,3,1.042939981527544,1.06216865814757,0.02430882718798081,-0.01922867662002603,0.8095238095238095
mas,44,92,product M=5,1,1.0706797406810629,1.029713168804348,0.07724125148323165,0.04096657187671493,0.38095238095238093
mas,44,92,structural M=5,1,1.1178485066547381,1.1120097343018294,0.11478118216488534,0.00583877235290875,0.38095238095238093
mas,44,92,nine-box,1,1.0886408414578963,1.0695695707614792,0.05344928320677277,0.01907127069641712,0.23809523809523808
mas,44,92,product M=5,3,1.0124829337392256,1.0240795026377696,0.03996264117595546,-0.01159656889854399,0.5714285714285714
mas,44,92,structural M=5,3,1.0120068289638784,1.092153324186747,0.06100595275638298,-0.08014649522286854,0.9047619047619048
mas,44,92,nine-box,3,1.0533170060315027,1.0542659125821525,0.028932051562881825,-0.0009489065506498306,0.5238095238095238
mas,44,118,product M=5,1,1.1047794285393566,1.0004706866692803,0.06947210498817957,0.10430874187007633,0.047619047619047616
mas,44,118,structural M=5,1,0.9048127549886444,1.0691050098960926,0.153309602608635,-0.16429225490744814,0.8095238095238095
mas,44,118,nine-box,1,1.006555352653888,1.0509952735872792,0.03114620895548269,-0.04443992093339122,0.9047619047619048
mas,44,118,product M=5,3,1.0450643618106854,1.010714331493716,0.04473886316624273,0.03435003031696948,0.3333333333333333
mas,44,118,structural M=5,3,0.9424737597832022,1.065902716540556,0.06733042488418575,-0.12342895675735366,0.9523809523809523
mas,44,118,nine-box,3,0.9966636077109556,1.0387031418028057,0.025455188205586836,-0.04203953409185002,1.0
mas,44,152,product M=5,1,1.1564100746202521,1.0162268485783694,0.08733406017431673,0.1401832260418827,0.09523809523809523
mas,44,152,structural M=5,1,1.0483949584679282,1.0780781775884682,0.12175090416037578,-0.02968321912054006,0.6190476190476191
mas,44,152,nine-box,1,1.0797258354011285,1.0314489002902107,0.04950351386464044,0.048276935110917796,0.19047619047619047
mas,44,152,product M=5,3,0.9902385740897184,1.009601676140989,0.044161587985492995,-0.019363102051270564,0.6190476190476191
mas,44,152,structural M=5,3,1.000140093176866,1.0603144429309925,0.0673700740674595,-0.0601743497541265,0.8095238095238095
mas,44,152,nine-box,3,1.0228759137485735,1.0110086358059174,0.028469674396985264,0.011867277942656074,0.3333333333333333
mas,44,200,product M=5,1,0.9356399666976938,1.012652762377519,0.08446428695323412,-0.07701279567982522,0.8095238095238095
mas,44,200,structural M=5,1,0.7612464132602269,1.077195532265427,0.13724951849688077,-0.31594911900520006,1.0
mas,44,200,nine-box,1,1.0790217033265004,1.0096255394794234,0.06422687809575874,0.06939616384707703,0.19047619047619047
mas,44,200,product M=5,3,1.0291394620007865,1.0051187280684029,0.033924100169336543,0.024020733932383687,0.38095238095238093
mas,44,200,structural M=5,3,1.021479552641923,1.0685163307499113,0.07655100145781629,-0.04703677810798834,0.8095238095238095
mas,44,200,nine-box,3,1.0008668889962251,1.001248637097532,0.03054864713575941,-0.00038174810130686687,0.5238095238095238
mas,56,72,product M=5,1,1.0003707829942299,1.0073252113409104,0.07277042400662545,-0.006954428346680475,0.47619047619047616
mas,56,72,structural M=5,1,1.0690188500218096,1.0967250595168792,0.10345863769608897,-0.027706209495069523,0.5714285714285714
mas,56,72,nine-box,1,1.038102260924716,1.0756489648866971,0.04377474702675573,-0.03754670396198123,0.8571428571428571
mas,56,72,product M=5,3,1.074833693679334,1.0218029533047503,0.03489253162607253,0.05303074037458355,0.14285714285714285
mas,56,72,structural M=5,3,1.1231544503324045,1.0884201848858819,0.05506555688699727,0.03473426544652258,0.47619047619047616
mas,56,72,nine-box,3,1.0515341040541153,1.0628758146185135,0.026677689828810778,-0.011341710564398255,0.7619047619047619
mas,56,92,product M=5,1,1.1431477112402042,1.0363021110628794,0.0813466821832836,0.1068456001773248,0.19047619047619047
mas,56,92,structural M=5,1,1.129726883073187,1.1080998655673038,0.12203154864684626,0.02162701750588325,0.5238095238095238
mas,56,92,nine-box,1,1.1252254664097268,1.0532260859873925,0.04256060858321161,0.07199938042233422,0.09523809523809523
mas,56,92,product M=5,3,0.997343685293627,1.020032213913972,0.03156350771536753,-0.022688528620344872,0.8571428571428571
mas,56,92,structural M=5,3,1.0059287613277834,1.0681612589374174,0.052700421829075486,-0.06223249760963401,0.9523809523809523
mas,56,92,nine-box,3,1.0632972169818078,1.06509330133133,0.021988069074267334,-0.0017960843495221646,0.5238095238095238
mas,56,118,product M=5,1,1.0774006906399862,0.9898182551336481,0.05895171855406861,0.08758243550633815,0.09523809523809523
mas,56,118,structural M=5,1,0.9700867508677594,1.0495640275814933,0.11982023311154501,-0.07947727671373384,0.7142857142857143
mas,56,118,nine-box,1,1.046111182447148,1.0545395456255282,0.04334059212844204,-0.008428363178380138,0.47619047619047616
mas,56,118,product M=5,3,1.0077119392059979,1.000693127963195,0.03948992934732341,0.007018811242802903,0.5238095238095238
mas,56,118,structural M=5,3,0.9605514504864852,1.0442946556663992,0.07613183801816777,-0.08374320517991407,0.9047619047619048
mas,56,118,nine-box,3,1.0024411216025375,1.0435861453884858,0.027393495704997134,-0.04114502378594831,0.9523809523809523
mas,56,152,product M=5,1,1.1583177124866662,1.0005901008909341,0.0945428611220096,0.157727611595732,0.047619047619047616
mas,56,152,structural M=5,1,1.2292426231814397,1.069182313129118,0.15865516629775872,0.16006031005232169,0.23809523809523808
mas,56,152,nine-box,1,1.0023628774459197,1.0395780313349836,0.04756267424819195,-0.037215153889063934,0.9047619047619048
mas,56,152,product M=5,3,0.9657224724456822,0.9919958657750835,0.05620796356677964,-0.026273393329401262,0.7142857142857143
mas,56,152,structural M=5,3,1.0460655117260593,1.0536824278498913,0.06676292919100521,-0.007616916123831974,0.6190476190476191
mas,56,152,nine-box,3,0.9932305136574301,1.0296771487681804,0.02966696478885911,-0.0364466351107503,0.8571428571428571
mas,56,200,product M=5,1,1.0429043238557762,1.0275784640282095,0.09027454790823981,0.015325859827566735,0.38095238095238093
mas,56,200,structural M=5,1,0.936295514975718,1.0888586566808767,0.07970319218742167,-0.15256314170515872,1.0
mas,56,200,nine-box,1,0.9575799799979773,1.0035068288457034,0.06349712328657271,-0.04592684884772613,0.7619047619047619
mas,56,200,product M=5,3,1.0147590725293336,0.9837504816601894,0.05610181289953623,0.031008590869144204,0.3333333333333333
mas,56,200,structural M=5,3,1.0027149653062493,1.0505188364390057,0.06084354512618746,-0.047803871132756415,0.8095238095238095
mas,56,200,nine-box,3,0.9659855613280945,1.012790109669304,0.035722147105399164,-0.046804548341209395,0.8571428571428571
mas,72,92,product M=5,1,1.0788665419197685,1.050149585776261,0.06831954799837356,0.028716956143507444,0.2857142857142857
mas,72,92,structural M=5,1,0.9918880611774014,1.1098337693735585,0.09453014420800575,-0.11794570819615713,0.9523809523809523
mas,72,92,nine-box,1,1.1316854309067004,1.0713424285470947,0.0465299565098418,0.06034300235960566,0.14285714285714285
mas,72,92,product M=5,3,1.0600232305583746,1.0349989611697685,0.03098651794654571,0.025024269388606024,0.3333333333333333
mas,72,92,structural M=5,3,1.0512475797413248,1.0850771905991352,0.0506560104678839,-0.033829610857810444,0.7142857142857143
mas,72,92,nine-box,3,1.074021754478002,1.0562283398553047,0.03197617301873388,0.017793414622697235,0.3333333333333333
mas,72,118,product M=5,1,1.0854112292949236,1.0280920152185828,0.08197656237897796,0.057319214076340774,0.23809523809523808
mas,72,118,structural M=5,1,0.8831018710427765,1.0670691079842194,0.11046235462200896,-0.1839672369414429,1.0
mas,72,118,nine-box,1,1.0892863258236443,1.0469542934881104,0.03703558811854434,0.04233203233553384,0.14285714285714285
mas,72,118,product M=5,3,1.0027626661082163,1.0266140839553577,0.04631809796638608,-0.0238514178471414,0.6666666666666666
mas,72,118,structural M=5,3,0.9259041216580436,1.0612791417757401,0.06726442151318669,-0.13537502011769653,1.0
mas,72,118,nine-box,3,1.0198672244460332,1.049386591578079,0.021787910279848468,-0.029519367132045726,0.9047619047619048
mas,72,152,product M=5,1,0.9764772968585932,1.0347602305309027,0.11002295121550328,-0.05828293367230952,0.7142857142857143
mas,72,152,structural M=5,1,0.9588456259056667,1.0792689968439757,0.13790606681613982,-0.12042337093830902,0.8095238095238095
mas,72,152,nine-box,1,1.059603556326656,1.0584999940940283,0.06469995113954168,0.0011035622326276417,0.6190476190476191
