budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,1.3348191999685082,25,-0.40425202771973906,0.2903771813988748,0.8461952743812801,100.0,0.0,0.04
team2,NO_CUT,2.002228799952763,25,-0.6063780415796086,0.43556577209831193,1.2692929115719203,100.0,0.0,0.04
