,team1|NO_CUT,team2|NO_CUT
2016-01-04,-0.02761181479784541,-0.04141772219676812
2016-01-05,0.11963276730462347,0.17944915095693523
2016-01-06,0.0055498131228054245,0.008324719684208138
2016-01-07,0.0428891977926545,0.06433379668898176
2016-01-08,0.10280916598706576,0.15421374898059864
2016-01-11,-0.10784901673754757,-0.16177352510632137
2016-01-12,0.04432246740660177,0.06648370110990266
2016-01-13,0.11652003566805523,0.17478005350208287
2016-01-14,-0.012179480164422215,-0.018269220246633324
2016-01-15,0.3261870342866041,0.4892805514299062
2016-01-18,0.00587190318939583,0.008807854784093745
2016-01-19,-0.02112830788536312,-0.03169246182804468
2016-01-20,-0.040121840358221465,-0.0601827605373322
2016-01-21,-0.24846808900542852,-0.3727021335081428
2016-01-22,-0.057082114797272564,-0.08562317219590884
2016-01-25,-0.18315258390676312,-0.2747288758601447
2016-01-26,-0.16415709151788704,-0.2462356372768306
2016-01-27,0.11213792412188994,0.1682068861828349
2016-01-28,-0.07530548720957478,-0.11295823081436218
2016-01-29,0.17672395212995703,0.2650859281949356
2016-02-01,-0.175417983636306,-0.26312697545445907
2016-02-02,-0.29727065860091956,-0.44590598790137936
2016-02-03,0.009770595821719864,0.014655893732579797
2016-02-04,0.00885358951856434,0.013280384277846509
2016-02-05,-0.2698768288008181,-0.40481524320122714
2016-02-08,0.11610155058448875,0.17415232587673313
2016-02-09,0.23060053952914972,0.34590080929372463
2016-02-10,0.12415710002231628,0.18623565003347445
2016-02-11,0.27495741575941285,0.4124361236391193
2016-02-12,-0.35801445076619287,-0.5370216761492894
2016-02-15,-0.270823220743423,-0.4062348311151346
2016-02-16,0.12186859631294991,0.18280289446942488
2016-02-17,0.01941083522553447,0.02911625283830171
2016-02-18,-0.03264622751844483,-0.04896934127766724
2016-02-19,-0.016768261497652336,-0.025152392246478503
2016-02-22,0.3190288346767139,0.4785432520150709
2016-02-23,0.11418579581469415,0.17127869372204124
2016-02-24,0.10183720266932765,0.15275580400399147
2016-02-25,0.004289147753924649,0.0064337216308869745
2016-02-26,-0.04856803327663802,-0.07285204991495704
2016-02-29,0.11416096225667849,0.17124144338501773
2016-03-01,-0.0569055640469629,-0.08535834607044436
2016-03-02,-0.06600294649247507,-0.0990044197387126
2016-03-03,-0.19523072311226564,-0.29284608466839845
2016-03-04,0.12398834350835994,0.18598251526253992
2016-03-07,0.08547888206520461,0.12821832309780692
2016-03-08,-0.09698629808806745,-0.1454794471321012
2016-03-09,0.1719236211747768,0.2578854317621652
2016-03-10,-0.3005445016410504,-0.4508167524615756
2016-03-11,0.0471611417541358,0.0707417126312037
