budget,draw,median_year_pct,total_return_pct,max_dd_pct,trades
team1,0,-0.4788908142927327,-0.797400817292537,4.400615208066917,716086
team2,0,-0.7183362214390995,-1.1961012259388062,6.600922812100376,716086
team1,1,-0.7190442309118574,-0.5962181199427397,4.064446729557943,716922
team2,1,-1.0785663463677864,-0.8943271799141082,6.096670094336912,716922
team1,2,-0.2860227988338635,-1.2499299771216312,4.347203599715934,716562
team2,2,-0.4290341982507952,-1.874894965682448,6.520805399573906,716562
team1,3,-0.5190920953173838,-1.3319640497860825,4.25936308100192,715209
team2,3,-0.778638142976076,-1.997946074679124,6.389044621502881,715209
team1,4,-0.5201049387107399,-1.4816273338739057,4.366681286354314,712245
team2,4,-0.7801574080661101,-2.222441000810859,6.550021929531477,712245
team1,5,-0.22646792608378416,-0.9461431064192887,4.058765624775839,712564
team2,5,-0.33970188912567656,-1.4192146596289328,6.088148437163759,712564
team1,6,-0.2810187220137604,-0.3114072585244085,3.7530547228644475,714273
team2,6,-0.42152808302064065,-0.4671108877866127,5.62958208429667,714273
team1,7,-0.07949297020791198,-0.09603424407552041,4.069062310320177,712421
team2,7,-0.11923945531186762,-0.1440513661132783,6.103593465480265,712421
team1,8,-0.43313799874783226,-1.205863723415061,3.9577255193047343,716989
team2,8,-0.6497069981217484,-1.8087955851225916,5.9365882789571,716989
team1,9,-0.17871424842249645,-0.7162716148533965,4.396354801546483,713562
team2,9,-0.2680713726337448,-1.074407422280093,6.594532202319726,713562
team1,10,-0.29175813423484964,-0.5702290871831726,3.8949138101433256,715893
team2,10,-0.43763720135227435,-0.8553436307747564,5.842370715214988,715893
team1,11,-0.28001794763391885,-1.1359152518132272,4.082119189015982,713243
team2,11,-0.4200269214508778,-1.7038728777198375,6.123178783523974,713243
team1,12,-0.04665694334984305,-0.27350072780926576,3.872822929049856,713776
team2,12,-0.06998541502476441,-0.41025109171389806,5.809234393574785,713776
team1,13,-0.772777102956705,-0.9036716978824746,4.744539247345057,713850
team2,13,-1.159165654435057,-1.3555075468237128,7.116808871017585,713850
team1,14,-0.5006404014566906,-1.5391594016018946,4.283816143185709,714223
team2,14,-0.7509606021850361,-2.308739102402843,6.425724214778562,714223
team1,15,-0.07151436688915713,-0.8201632532717462,4.170335700672656,717963
team2,15,-0.10727155033373567,-1.2302448799076187,6.255503551008985,717963
team1,16,-0.2419557097671824,-1.2999256719314816,4.12054550386421,716116
team2,16,-0.3629335646507738,-1.9498885078972226,6.180818255796317,716116
team1,17,-0.5020433816069829,0.23478486979863666,4.099726591359653,713949
team2,17,-0.7530650724104748,0.35217730469795616,6.149589887039479,713949
team1,18,-0.34098033678564643,-0.2769993860168851,4.103675056686137,714157
team2,18,-0.5114705051784698,-0.415499079025329,6.155512585029205,714157
team1,19,-0.21544265359896558,1.1693200037885918,4.070471112584514,714195
team2,19,-0.3231639803984483,1.7539800056828887,6.105706668876772,714195
team1,20,-0.335507779722242,0.03971559902947319,3.8875006618769783,714545
team2,20,-0.5032616695833633,0.05957339854421145,5.831250992815466,714545
team1,21,-0.4277712978454944,-1.119112718304306,4.231999139795783,713809
team2,21,-0.6416569467682413,-1.6786690774564594,6.347998709693676,713809
team1,22,-0.6153182428536282,0.018551868762181067,3.815604486702723,713379
team2,22,-0.922977364280442,0.0278278031432716,5.723406730054084,713379
team1,23,0.24517562489649436,-0.13373537956306958,4.320084206432031,712763
team2,23,0.3677634373447414,-0.20060306934460592,6.480126309648051,712763
team1,24,-0.38374717620183474,-0.055021015231472736,3.717328685174608,713137
team2,24,-0.5756207643027524,-0.08253152284720922,5.575993027761911,713137
