median_year_pct,mean_year_pct,worst_year_pct,best_year_pct,total_return_pct,max_dd_pct,dip95_pct,worst_day_pct,worst_month_pct,sortino,sharpe,calmar,profit_factor,win_rate_pct,trading_days,n_years,structure,members_step1,members_step2,within_budget,rule,budget,leg1_closed_at_flip
5.020837480513013,5.823626409288785,4.592913202743977,8.990979750494859,29.11813204644393,2.012618558133976,3.0895451417262407,0.5552661699483462,0.7545769304558667,3.8993759353594895,2.3745480941797825,14.467784731867503,1.5088226648055647,55.169753086419746,1296,5,ALLPASS,4807,4807,True,(i) run to own exit,team1,0
7.531256220769518,8.735439613933178,6.889369804115966,13.486469625742288,43.67719806966589,3.0189278372009483,4.634317712589337,0.8328992549225194,1.1318653956838,3.8993759353594886,2.3745480941797825,14.46778473186758,1.5088226648055645,55.169753086419746,1296,5,ALLPASS,4807,4807,True,(i) run to own exit,team2,0
5.411163416917836,5.9505886901272,4.494931766075157,9.428642998824403,29.752943450635996,1.7539218098800582,2.849098063862855,0.549117695778998,0.620604886589778,4.190212257960631,2.4898042066901658,16.963665816249044,1.5436082882007038,54.78395061728395,1296,5,ALLPASS,4807,4807,True,(ii) close leg 1 at the flip,team1,115896
8.116745125376756,8.925883035190799,6.742397649112737,14.142964498236607,44.629415175953994,2.630882714820089,4.273647095794276,0.8236765436684971,0.9309073298846671,4.190212257960632,2.4898042066901658,16.96366581624903,1.5436082882007038,54.78395061728395,1296,5,ALLPASS,4807,4807,True,(ii) close leg 1 at the flip,team2,115896
