budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,ALLPASS,2.0608713257276725,25,-0.1948937506679197,0.34579799888756935,0.3759899396498315,100.0,0.0,0.04
team2,ALLPASS,3.0913069885915094,25,-0.29234062600187954,0.5186969983313541,0.5639849094747477,100.0,0.0,0.04
