structure,step,build,trade,cut_applied,passers,members,curve_bins,size_scale,scale_binds,cap_pct,cap_bound_days,net_min_votes,curve_mode,opposition,vote_on_entry_day,dip_budget,day_budget,build_median_year_pct
ALLPASS,1,2011-2015,2016-2016,False,90,90,6,1.538973292093476,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,10.32970407257494
ALLPASS,2,2012-2016,2017-2017,False,90,90,6,1.0614276258933781,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,4.809409173098333
ALLPASS,3,2013-2017,2018-2018,False,90,90,6,0.9421978728447113,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,2.926354170793196
ALLPASS,4,2014-2018,2019-2019,False,90,90,6,1.0404229394098765,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,2.604297944690883
ALLPASS,5,2015-2019,2020-2020,False,90,90,6,1.070041268632503,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,3.5819820077928846
