# VOTE-TIMING LEAK (HANDOFF 0d, 15 Sep 2026): built with entry-day votes -- every number in this file is contaminated and may not be quoted. Readers pass comment='#'.
budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,5.091258669796249,25,-1.0683237710279005,-0.6315206343508004,-0.4806643193290631,100.0,0.0,0.04
team1,NO_CUT_SLICE_BALANCED,4.603961173743923,25,-1.6435451439100475,-1.244735995928763,-0.947166892899696,100.0,0.0,0.04
team2,NO_CUT,7.636888004694375,25,-1.602485656541851,-0.9472809515262006,-0.7209964789935945,100.0,0.0,0.04
team2,NO_CUT_SLICE_BALANCED,6.905941760615885,25,-2.465317715865072,-1.8671039938931444,-1.4207503393495444,100.0,0.0,0.04
