budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-1.4760916833768758,25,-2.344760093833054,-0.8856766607376249,0.48579402271962474,84.0,0.16,0.04
team1,NO_CUT_SLICE_BALANCED,-1.7846727657748056,25,-2.25991750665659,-0.6905902645555331,-0.6135347459129663,68.0,0.32,0.04
team2,NO_CUT,-2.2141375250653135,25,-3.5171401407495817,-1.3285149911064371,0.7286910340794376,84.0,0.16,0.04
team2,NO_CUT_SLICE_BALANCED,-2.6770091486622083,25,-3.3898762599848853,-1.0358853968333002,-0.92030211886945,68.0,0.32,0.04
