sizing,structure,description,dip_budget,day_budget,dip95_binding,median_year_pct,worst_year_pct,max_dd_pct,worst_day_pct,dip95_pct,profit_factor,sortino,calmar,mean_year_pct,best_year_pct,total_return_pct,worst_month_pct,sharpe,win_rate_pct,binds_step1,binds_step2,scale_step1,scale_step2,build_dip95_step1,build_dip95_step2,build_max_dd_step1,build_max_dd_step2,build_worst_day_step1,build_worst_day_step2,trades_per_year,mean_open_positions,mean_gross_exposure_pct,cap_bound_days,members_step1,members_step2,trading_days
a_all_three_36,NO_CUT,"DIP95 and actual maxDD against 3.6%, worst day against 3.6% -- as run",3.6,3.6,True,3.2272573738305486,1.917825693702112,2.228522356536949,0.7341605055797961,3.5996495605970162,1.3328781486773984,2.5146196601701463,8.212505763775184,3.6603505395523106,6.44544405293085,18.30175269776155,0.8663508310984267,1.6475277836646707,54.089506172839506,DIP95,DIP95,1.0928519205330323,1.0529675140947128,3.6,3.5999999999999996,1.9906331239234665,1.9346354077790922,0.9085228871055299,0.7459526417207795,398.58333333333337,14.370896114195084,0.8894267403365819,0,8235,8235,1296
a_all_three_36,NO_CUT_SLICE_BALANCED,"DIP95 and actual maxDD against 3.6%, worst day against 3.6% -- as run",3.6,3.6,True,4.514183891978156,3.5357415914415147,2.450401127089325,0.7501251505605743,3.421291367424727,1.4148282381883763,3.2137301703991903,10.087347739767644,4.943609654173718,7.395757534988709,24.718048270868593,1.091958160586437,2.047079252521005,54.93827160493827,DIP95,DIP95,0.9890368170916064,0.9514078588245842,3.6,3.6,2.2290578140359036,1.7939310688524814,0.7554704291328889,0.8161459144632686,445.5,15.868427835051547,0.8435795082148105,0,8235,8235,1296
b_risk_54_day_36,NO_CUT,"DIP95 and actual maxDD against 5.4%, worst day against 3.6%",5.4,3.6,True,4.840886060745823,2.876738540553168,3.342783534805438,1.1012407583696942,5.399474340895524,1.3328781486773984,2.5146196601701463,8.21250576377515,5.490525809328466,9.668166079396276,27.45262904664233,1.29952624664764,1.6475277836646711,54.089506172839506,DIP95,DIP95,1.6392778807995485,1.5794512711420694,5.4,5.4,2.9859496858852,2.9019531116686386,1.3627843306582947,1.1189289625811694,398.58333333333337,14.370896114195084,1.334140110504873,0,8235,8235,1296
b_risk_54_day_36,NO_CUT_SLICE_BALANCED,"DIP95 and actual maxDD against 5.4%, worst day against 3.6%",5.4,3.6,True,6.7712758379672335,5.303612387162273,3.675601690634018,1.1251877258408614,5.131937051137096,1.4148282381883766,3.2137301703991903,10.087347739767562,7.415414481260578,11.093636302483063,37.07707240630289,1.6379372408796558,2.047079252521005,54.93827160493827,DIP95,DIP95,1.4835552256374096,1.4271117882368765,5.4,5.4,3.3435867210538555,2.6908966032787225,1.1332056436993332,1.224218871694903,445.5,15.868427835051547,1.2653692623222161,0,8235,8235,1296
c_actual_path_only,NO_CUT,"actual maxDD and worst day against 3.6%; DIP95 measured, never binding",3.6,3.6,False,5.836397679794991,3.4683299571142103,4.146869457301445,1.327707144186394,6.561313810389856,1.3325755225071862,2.5121107134139744,8.066198704722266,6.68989460902745,11.656391281592661,33.449473045137246,1.5667693632100168,1.6441098628629727,54.089506172839506,actual maxDD,actual maxDD,1.9763897559207781,1.9593785141628135,6.510491483461455,6.698936630585978,3.6,3.6,1.6430362552862123,1.388080410084919,398.58333333333337,14.370896114195084,1.6310243686944879,0,8235,8235,1296
c_actual_path_only,NO_CUT_SLICE_BALANCED,"actual maxDD and worst day against 3.6%; DIP95 measured, never binding",3.6,3.6,False,8.031115467038852,7.095406256234563,4.91738183851421,1.2114762232786893,6.000662316122086,1.4080417254528046,3.207802594112651,8.742421775547378,8.597965212741565,11.944386080212501,42.989826063707824,2.1913045859815203,2.0106333648853765,54.93827160493827,actual maxDD,actual maxDD,1.5973262421054608,1.9092530093474587,5.814115685288033,7.2243578502099774,3.6,3.6,1.2201090199424471,1.6378139289081988,445.5,15.868427835051547,1.5214597938452306,0,8235,8235,1296
