budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-1.3156296499095896,25,-3.00698023881124,-1.7490338597083612,-1.2866590021143367,96.0,0.04,0.04
team1,NO_CUT_SLICE_BALANCED,-0.6178903261948595,25,-2.2014838058845907,-1.2008750880029688,-1.1610900525218035,100.0,0.0,0.04
team2,NO_CUT,-1.9734444748643836,25,-4.51047035821686,-2.623550789562542,-1.929988503171505,96.0,0.04,0.04
team2,NO_CUT_SLICE_BALANCED,-0.9268354892922896,25,-3.302225708826887,-1.8013126320044532,-1.7416350787827062,100.0,0.0,0.04
