budget,min_votes,control,draw,median_year_pct,worst_year_pct,max_dd_pct,worst_day_pct,dip95_pct,profit_factor,sortino,position_days,trades_per_year,spread_paid_pct_yr,zero_cost_median
team2,2,random,0,7.4262606275794605,4.8184962167233065,2.5324616962453916,1.0209912225150233,5.014308627287625,1.4792305414116724,3.5265099525632713,,,,
team2,2,random,1,8.202355666408337,5.051974482196999,2.874130127231389,1.017996858417532,5.045854053232876,1.4935434955350673,3.580701827206554,,,,
team2,2,random,2,6.896801891238644,4.937531671635576,2.597150140147715,1.0285157181956284,5.030338553104948,1.4751343292461139,3.512887799744397,,,,
team2,2,random,3,8.334988828613936,5.96470493110334,2.6440150395535476,1.0622104821202307,5.077303619443827,1.5059064805187274,3.6847966211466288,,,,
team2,2,random,4,7.692179045881082,4.885303829418124,2.74915987684237,1.0285590590414866,5.054334372757771,1.4834971236435062,3.556317422530212,,,,
team2,3,real,-1,7.686302677749787,5.42671558461581,2.6555425669161004,1.0070171294042294,5.019518187720694,1.4896800188372323,3.615193636490826,12449.0,298.08333333333337,2.212391034497725,9.898693712247512
team2,3,random,0,7.4149716832267325,4.1362654399056185,2.387413991367886,1.0429565924624182,4.9665070284785955,1.4631975294334816,3.3883977129503027,,,,
team2,3,random,1,8.070243849143317,4.433590684970821,3.2320384745826445,1.0260538615428343,5.04972387271959,1.4813133662057347,3.474451470057226,,,,
team2,3,random,2,6.797612144400235,4.677274757766688,2.7477738912623586,0.9453193395587504,5.340436289680995,1.45653184649213,3.4389532791424697,,,,
team2,3,random,3,8.130350094073252,5.791630909656207,2.5618970667877683,1.0793823372759848,5.175413158617292,1.5011317844366516,3.606645707042701,,,,
team2,3,random,4,6.919823727656722,5.112915667519032,2.6695247826609965,1.0394634510588106,5.038613015788032,1.4839887095117754,3.5110287711517643,,,,
team2,4,real,-1,7.686302677749787,5.42671558461581,2.6555425669161004,1.0070171294042294,5.019518187720694,1.4896800188372323,3.615193636490826,12449.0,298.08333333333337,2.212391034497725,9.898693712247512
team2,4,random,0,7.47338778427705,4.180112752938984,2.418662337725255,1.0609547434987177,5.124019554946882,1.4476945496645244,3.2593908309479667,,,,
team2,4,random,1,7.961120417911903,4.588032845742594,3.0026851467057654,1.0340493960415345,5.001792872361198,1.4887557287661994,3.4983024039660022,,,,
team2,4,random,2,7.138755127180737,5.243991846278876,2.639345973623101,0.9312028116228634,5.160063181258722,1.4605627668017653,3.421049649383915,,,,
team2,4,random,3,8.042170814005605,5.797773472766926,2.598128740144414,0.8931308649419007,4.96952201367332,1.5139309691027987,3.7528765781874265,,,,
team2,4,random,4,7.209296765732167,5.604801301684735,2.5566444819812233,1.043511759215359,4.917835361846983,1.4971179484102648,3.5754857367810793,,,,
