structure,step,build,trade,cut_applied,passers,members,curve_bins,size_scale,scale_binds,cap_pct,cap_bound_days,net_min_votes,curve_mode,opposition,vote_on_entry_day,dip_budget,day_budget,build_median_year_pct
ALLPASS,1,2011-2015,2016-2016,False,28,28,4,0.8501902032544864,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,11.507175014669976
ALLPASS,2,2012-2016,2017-2017,False,28,28,4,0.5384064343209307,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,4.762307713253611
ALLPASS,3,2013-2017,2018-2018,False,28,28,4,0.5783453211844605,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,3.0017642253853585
ALLPASS,4,2014-2018,2019-2019,False,28,28,4,0.7632899537314983,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,4.131188947912085
ALLPASS,5,2015-2019,2020-2020,False,28,28,4,0.5816279720981801,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,2.5908580834640977
