budget,structure,draw,median_year_pct,total_return_pct
team1,NO_CUT,0,-0.27380867058354463,-0.5625470506406111
team1,NO_CUT_SLICE_BALANCED,0,-0.10179074653936562,-0.5864025799021046
team1,NO_CUT,1,-0.04245135534540766,-0.8171635188027551
team1,NO_CUT_SLICE_BALANCED,1,-0.14521888281538767,-0.08139709239719095
team1,NO_CUT,2,-0.11879480862615978,-1.43112912491174
team1,NO_CUT_SLICE_BALANCED,2,-0.1377447303444729,-1.2232142996785123
team1,NO_CUT,3,-0.16593980471328426,-0.4578392623043566
team1,NO_CUT_SLICE_BALANCED,3,-0.2575640816333933,-0.9436936838669118
team1,NO_CUT,4,-0.22661160043877787,-0.7648975688106185
team1,NO_CUT_SLICE_BALANCED,4,-0.1161544988673925,-0.7309211377729284
team1,NO_CUT,5,0.15409769774880486,-0.5808938920444612
team1,NO_CUT_SLICE_BALANCED,5,0.0362487141947621,-0.661891024877218
team1,NO_CUT,6,-0.258957650059525,-1.508687600376472
team1,NO_CUT_SLICE_BALANCED,6,-0.08475596128136362,-0.5988292489580025
team1,NO_CUT,7,-0.2257772357683509,-0.6242002757429651
team1,NO_CUT_SLICE_BALANCED,7,-0.02137080431090759,-0.049945725067992684
team1,NO_CUT,8,-0.1359347387789201,-1.3223174460949798
team1,NO_CUT_SLICE_BALANCED,8,-0.17503027720044817,-0.6211522764061983
team1,NO_CUT,9,-0.12442687032389423,-0.32262188239189393
team1,NO_CUT_SLICE_BALANCED,9,-0.07136464439035616,-0.043497540738903495
team1,NO_CUT,10,-0.4208289803128683,-1.4714412303433937
team1,NO_CUT_SLICE_BALANCED,10,-0.2596597753521993,-1.8149166067419016
team1,NO_CUT,11,-0.2455168050186899,-0.5181503358932558
team1,NO_CUT_SLICE_BALANCED,11,-0.16670526291270785,-0.5663041720224544
team1,NO_CUT,12,-0.17987683937104454,-0.9670372561725037
team1,NO_CUT_SLICE_BALANCED,12,-0.10435527166097458,-1.1044572242984623
team1,NO_CUT,13,-0.05453851693214791,-0.6938944689893611
team1,NO_CUT_SLICE_BALANCED,13,-0.07033433312409584,-0.5708729971640841
team1,NO_CUT,14,-0.3473809667039427,-0.8184029907195643
team1,NO_CUT_SLICE_BALANCED,14,-0.19346547426391345,-0.8005471694141112
team1,NO_CUT,15,-0.15839881095201805,-0.9125265655273525
team1,NO_CUT_SLICE_BALANCED,15,-0.25806183358692303,-1.112935043188888
team1,NO_CUT,16,0.013919380045694476,-0.18680168541256018
team1,NO_CUT_SLICE_BALANCED,16,-0.20947230259446073,-0.8488553620188668
team1,NO_CUT,17,-0.20616480878421778,-1.0212603369720168
team1,NO_CUT_SLICE_BALANCED,17,-0.04544056445481587,-0.20527596611439813
team1,NO_CUT,18,-0.4850765243687735,-1.9650306160584763
team1,NO_CUT_SLICE_BALANCED,18,-0.2658831806124938,-1.2927410953371312
team1,NO_CUT,19,-0.06594917671463137,-0.5104155307910518
team1,NO_CUT_SLICE_BALANCED,19,-0.020422519148843386,-0.36642233918038214
team1,NO_CUT,20,-0.2384849591433145,-1.0161721250059847
team1,NO_CUT_SLICE_BALANCED,20,-0.06489345551371067,-0.026201927244556056
team1,NO_CUT,21,-0.07472339457647056,-0.8888942587052826
team1,NO_CUT_SLICE_BALANCED,21,-0.1872290908564411,-0.47822356491650636
team1,NO_CUT,22,-0.24693743249095756,-1.8887825693631801
team1,NO_CUT_SLICE_BALANCED,22,0.057702077375547244,-0.47641868884747735
team1,NO_CUT,23,-0.03136021230444676,-0.6301690981046209
team1,NO_CUT_SLICE_BALANCED,23,-0.25750850523142216,-1.3670575560430722
team1,NO_CUT,24,0.02053815225539189,-0.7268505469191434
team1,NO_CUT_SLICE_BALANCED,24,-0.03900705580357048,-1.017351900643321
team2,NO_CUT,0,-0.410713005875317,-0.843820575960917
team2,NO_CUT_SLICE_BALANCED,0,-0.15268611980904845,-0.879603869853157
team2,NO_CUT,1,-0.06367703301811148,-1.2257452782041325
