,team1|NO_CUT,team2|NO_CUT
2016-01-04,-0.005651556339706085,-0.008477334509559127
2016-01-05,0.10477645810267526,0.15716468715401288
2016-01-06,0.20019146644802527,0.3002871996720379
2016-01-07,0.33078150900647785,0.49617226350971677
2016-01-08,0.2369360079845209,0.3554040119767814
2016-01-11,-0.1998863411811883,-0.29982951177178246
2016-01-12,0.03507953780351329,0.052619306705269944
2016-01-13,0.03614483632437851,0.054217254486567765
2016-01-14,0.016314700328344534,0.0244720504925168
2016-01-15,0.24457616365913057,0.36686424548869584
2016-01-18,-0.050968855330579745,-0.07645328299586962
2016-01-19,0.060632177764403127,0.09094826664660469
2016-01-20,-0.037471753748773685,-0.056207630623160525
2016-01-21,-0.29768804626147394,-0.4465320693922109
2016-01-22,0.13372592381715726,0.20058888572573588
2016-01-25,-0.266438420982723,-0.39965763147408456
2016-01-26,0.07091123109668838,0.10636684664503258
2016-01-27,0.16299378545910306,0.24449067818865458
2016-01-28,0.010773820345468425,0.01616073051820264
2016-01-29,0.2824964077437522,0.42374461161562826
2016-02-01,-0.09087385869293153,-0.1363107880393973
2016-02-02,-0.17086059246972826,-0.2562908887045924
2016-02-03,0.044883244703828526,0.06732486705574278
2016-02-04,-0.21175886041976286,-0.31763829062964427
2016-02-05,-0.2766757411764114,-0.41501361176461715
2016-02-08,-0.09029543942812317,-0.13544315914218474
2016-02-09,0.21307826946894828,0.31961740420342244
2016-02-10,-0.12714955633527122,-0.19072433450290685
2016-02-11,0.12742391764569388,0.1911358764685408
2016-02-12,-0.14614885471697134,-0.219223282075457
2016-02-15,-0.21909115047426678,-0.3286367257114002
2016-02-16,0.18133500490509732,0.272002507357646
2016-02-17,0.10479439398696612,0.15719159098044916
2016-02-18,-0.09121001325056508,-0.13681501987584763
2016-02-19,-0.11867812676880007,-0.1780171901532001
2016-02-22,0.4300321672142872,0.6450482508214308
2016-02-23,-0.02726269412739705,-0.040894041191095576
2016-02-24,0.19235180235754587,0.28852770353631885
2016-02-25,0.14394073059583576,0.21591109589375365
2016-02-26,0.1484952660784932,0.22274289911773978
