budget,draw,median_year_pct,total_return_pct,max_dd_pct,trades
team1,0,-0.17308833234516008,0.01601889860040706,3.6510909766779536,124688
team2,0,-0.2596324985177405,0.024028347900612035,5.476636465016931,124688
team1,1,-0.6773331201249253,2.943797251406828,2.9018101023833873,129070
team2,1,-1.0159996801873885,4.415695877110245,4.3527151535750805,129070
team1,2,-0.10016724972459767,0.38323847066397154,3.9150751658985117,129586
team2,2,-0.15025087458689607,0.5748577059959572,5.872612748847767,129586
team1,3,-0.14679429025874063,-0.1760378439606347,5.288431350143603,128102
team2,3,-0.220191435388111,-0.2640567659409534,7.932647025215401,128102
team1,4,-0.21815473324972134,-1.6413707565656286,3.599079492891705,131702
team2,4,-0.3272320998745822,-2.462056134848442,5.398619239337555,131702
team1,5,0.6589999398060127,6.730006342845784,3.174901974493576,131706
team2,5,0.9884999097090188,10.095009514268675,4.762352961740362,131706
team1,6,-0.5702640335800315,-0.24530197177128188,4.005958345142673,129950
team2,6,-0.8553960503700474,-0.3679529576569236,6.00893751771401,129950
team1,7,-0.8708804258571043,-0.37020532463005507,4.202894979198329,132652
team2,7,-1.3063206387856565,-0.5553079869450825,6.304342468797495,132652
team1,8,-0.5281865765083675,-1.2797159271230745,4.059460553655191,126390
team2,8,-0.7922798647625517,-1.9195738906846094,6.089190830482789,126390
team1,9,0.20154475790715112,3.3629248235825013,2.7707160117507232,132236
team2,9,0.3023171368607267,5.04438723537375,4.156074017626082,132236
team1,10,-0.8883895308655592,0.8246724587458469,4.083327301300959,129342
team2,10,-1.3325842962983379,1.2370086881187707,6.124990951951439,129342
team1,11,-0.19700510008941288,-0.0210145694708328,2.9992525653219797,131698
team2,11,-0.2955076501341191,-0.031521854206247646,4.4988788479829696,131698
team1,12,0.25271073564654484,0.04440043060998888,4.474942026866186,129304
team2,12,0.3790661034698175,0.06660064591498083,6.712413040299277,129304
team1,13,0.0987211381920866,1.063931472164354,3.2023988124165443,131842
team2,13,0.14808170728813014,1.595897208246531,4.803598218624815,131842
team1,14,-0.4836674286724959,-0.5702157215377097,4.581171086890535,129072
team2,14,-0.7255011430087435,-0.8553235823065641,6.871756630335801,129072
team1,15,-1.1393902148205082,-1.1619905687122745,3.9034661152142487,128188
team2,15,-1.709085322230762,-1.7429858530684141,5.855199172821372,128188
team1,16,0.5733857455140509,4.99431309326641,2.7368225402627537,129480
team2,16,0.8600786182710763,7.491469639899615,4.105233810394131,129480
team1,17,-0.3506873500386552,-0.021229891120963185,3.988079817206701,133364
team2,17,-0.5260310250579827,-0.031844836681447,5.982119725810053,133364
team1,18,0.29185768194531786,2.5032766598312186,4.012272474026839,130650
team2,18,0.4377865229179765,3.754914989746829,6.018408711040259,130650
team1,19,-0.6386793512328545,-0.6200856843421245,3.776454791009102,129570
team2,19,-0.9580190268492821,-0.9301285265131884,5.664682186513652,129570
team1,20,-0.7181427884230842,-1.520958462738883,5.355837596892458,131200
team2,20,-1.0772141826346264,-2.281437694108325,8.033756395338685,131200
team1,21,-0.34204372304250574,0.48610559849820123,4.139588749564008,132622
team2,21,-0.5130655845637588,0.7291583977473031,6.20938312434601,132622
team1,22,-0.9782413714675737,-0.6437912431003003,5.0966052213690585,128554
team2,22,-1.4673620572013606,-0.9656868646504528,7.644907832053587,128554
team1,23,0.4442826866991071,0.7988184833998844,3.1561144976083186,131330
team2,23,0.6664240300486607,1.198227725099828,4.734171746412469,131330
team1,24,-0.16482732113562623,2.4326837531642953,3.802223885341885,130914
team2,24,-0.2472409817034396,3.649025629746444,5.703335828012827,130914
