driver,block,group,episodes,mean_drv,sep_vs_rest,real,n_shifts,null_mean,null_sd,rank_of_real,n_compared,p
D curve |slope gap|,is,trending,233.0,0.7541240405649017,0.09136595398144634,,,,,,,
D curve |slope gap|,is,ranging,270.0,0.7354679569006919,0.0379957797474213,,,,,,,
D curve |slope gap|,is,crisis,357.0,0.694398413887204,-0.10803788638960482,,,,,,,
D curve |slope gap|,oos,trending,160.0,0.3868357551966662,0.055623641151394634,,,,,,,
D curve |slope gap|,oos,ranging,143.0,0.33441635849416496,-0.1804531186869573,,,,,,,
D curve |slope gap|,oos,crisis,278.0,0.3887600893747722,0.08969884094167396,,,,,,,
D curve |slope gap|,is,crisis,,,,-0.10803788638960482,50.0,-0.017657539956936596,0.13738333972122901,29.0,51.0,0.5686274509803921
D curve |slope gap|,oos,crisis,,,,0.08969884094167396,50.0,-0.009028330194265686,0.1368688303716981,34.0,51.0,0.6666666666666666
