slice,c1,base,survivors,combos_in_core,survival_rate_pct,base_rate_pct,enrichment
chop,polychromatic_momentum_signals,lsma_baseline,145,18252,0.7944334867411791,1.5810841944964233,0.5024612158584045
chop,ssl_channel_signals,ema_baseline,145,18252,0.7944334867411791,1.5810841944964233,0.5024612158584045
chop,halftrend_signals,wma_baseline,144,18252,0.7889546351084813,1.5810841944964233,0.4989959660938638
chop,qqe_mod_signals,sma_baseline,143,18252,0.7834757834757835,1.5810841944964233,0.4955307163293231
chop,chandelier_exit_signals,vidya,142,18252,0.7779969318430857,1.5810841944964233,0.49206546656478234
chop,ehlers_reverse_ema_signals,lsma_baseline,141,18252,0.7725180802103879,1.5810841944964233,0.4886002168002416
chop,parabolic_sar_signals,rma_baseline,139,18252,0.7615603769449923,1.5810841944964233,0.4816697172711602
chop,laguerre_filter_signals,wma_baseline,137,18252,0.7506026736795968,1.5810841944964233,0.4747392177420788
chop,linreg_slope_signals,tma_baseline,137,18252,0.7506026736795968,1.5810841944964233,0.4747392177420788
chop,didi_index_signals,wma_baseline,133,18252,0.7286872671488056,1.5810841944964233,0.4608782186839159
chop,dpo_signals,vidya,133,18252,0.7286872671488056,1.5810841944964233,0.4608782186839159
chop,laguerre_filter_signals,frama_baseline,132,18252,0.7232084155161078,1.5810841944964233,0.45741296891937516
chop,ehlers_reverse_ema_signals,tma_baseline,128,18252,0.7012930089853167,1.5810841944964233,0.44355196986121226
chop,linreg_slope_signals,lsma_baseline,128,18252,0.7012930089853167,1.5810841944964233,0.44355196986121226
chop,fx_sniper_ergodic_cci_signals,wma_baseline,127,18252,0.6958141573526189,1.5810841944964233,0.4400867200966715
chop,ehlers_reverse_ema_signals,wma_baseline,126,18252,0.6903353057199211,1.5810841944964233,0.4366214703321308
chop,ichimoku_signals,t3_baseline,126,18252,0.6903353057199211,1.5810841944964233,0.4366214703321308
chop,j_tpo_signals,mcginley_dynamic_index,126,18252,0.6903353057199211,1.5810841944964233,0.4366214703321308
chop,halftrend_signals,kama_baseline,125,18252,0.6848564540872233,1.5810841944964233,0.43315622056759007
chop,relative_vigor_index_signals,super_smoother_2pole_baseline,125,18252,0.6848564540872233,1.5810841944964233,0.43315622056759007
chop,rex_oscillator_signals,tma_baseline,125,18252,0.6848564540872233,1.5810841944964233,0.43315622056759007
chop,fisher_transform_signals,tma_baseline,123,18252,0.6738987508218277,1.5810841944964233,0.42622572103850864
chop,price_momentum_oscillator_signals,mcginley_dynamic_index,121,18252,0.6629410475564322,1.5810841944964233,0.4192952215094272
chop,didi_index_signals,lsma_baseline,120,18252,0.6574621959237344,1.5810841944964233,0.4158299717448865
chop,didi_index_signals,vidya,120,18252,0.6574621959237344,1.5810841944964233,0.4158299717448865
chop,coral_signals,mcginley_dynamic_index,116,18252,0.6355467893929432,1.5810841944964233,0.4019689726867236
chop,center_of_gravity_signals,alma_baseline,115,18252,0.6300679377602455,1.5810841944964233,0.3985037229221829
chop,mama_fama_signals,sma_baseline,115,18252,0.6300679377602455,1.5810841944964233,0.3985037229221829
chop,glitch_index_signals,ema_baseline,114,18252,0.6245890861275477,1.5810841944964233,0.3950384731576422
chop,halftrend_signals,tma_baseline,113,18252,0.6191102344948499,1.5810841944964233,0.39157322339310147
chop,laguerre_filter_signals,hma_baseline,113,18252,0.6191102344948499,1.5810841944964233,0.39157322339310147
chop,supertrend_signals,alma_baseline,113,18252,0.6191102344948499,1.5810841944964233,0.39157322339310147
chop,coppock_curve_signals,lsma_baseline,112,18252,0.6136313828621521,1.5810841944964233,0.38810797362856075
chop,fisher_transform_signals,super_smoother_2pole_baseline,112,18252,0.6136313828621521,1.5810841944964233,0.38810797362856075
chop,schaff_trend_cycle_signals,super_smoother_2pole_baseline,112,18252,0.6136313828621521,1.5810841944964233,0.38810797362856075
chop,supertrend_signals,frama_baseline,112,18252,0.6136313828621521,1.5810841944964233,0.38810797362856075
chop,coral_signals,super_smoother_2pole_baseline,111,18252,0.6081525312294543,1.5810841944964233,0.38464272386402004
chop,mama_fama_signals,vidya,109,18252,0.5971948279640588,1.5810841944964233,0.37771222433493856
chop,rex_oscillator_signals,frama_baseline,109,18252,0.5971948279640588,1.5810841944964233,0.37771222433493856
chop,schaff_trend_cycle_signals,mcginley_dynamic_index,107,18252,0.5862371246986632,1.5810841944964233,0.37078172480585714
chop,ssl_channel_signals,sma_baseline,107,18252,0.5862371246986632,1.5810841944964233,0.37078172480585714
chop,ichimoku_signals,wma_baseline,106,18252,0.5807582730659654,1.5810841944964233,0.3673164750413164
chop,adx_dmi_signals,alma_baseline,104,18252,0.5698005698005698,1.5810841944964233,0.360385975512235
chop,ehlers_reverse_ema_signals,super_smoother_2pole_baseline,104,18252,0.5698005698005698,1.5810841944964233,0.360385975512235
chop,ehlers_reverse_ema_signals,vidya,104,18252,0.5698005698005698,1.5810841944964233,0.360385975512235
chop,ichimoku_signals,tma_baseline,104,18252,0.5698005698005698,1.5810841944964233,0.360385975512235
chop,hieken_ashi_smoothed_signals,tma_baseline,102,18252,0.5588428665351742,1.5810841944964233,0.3534554759831535
chop,volatility_quality_signals,kama_baseline,102,18252,0.5588428665351742,1.5810841944964233,0.3534554759831535
chop,halftrend_signals,lsma_baseline,101,18252,0.5533640149024764,1.5810841944964233,0.3499902262186128
chop,donchian_breakout_signals,kama_baseline,100,18252,0.5478851632697787,1.5810841944964233,0.34652497645407204
chop,qqe_mod_signals,lsma_baseline,99,18252,0.5424063116370809,1.5810841944964233,0.34305972668953133
chop,adx_dmi_signals,hma_baseline,98,18252,0.5369274600043831,1.5810841944964233,0.3395944769249906
chop,fx_sniper_ergodic_cci_signals,tma_baseline,98,18252,0.5369274600043831,1.5810841944964233,0.3395944769249906
chop,adx_dmi_signals,vidya,97,18252,0.5314486083716853,1.5810841944964233,0.3361292271604499
chop,linreg_slope_signals,sma_baseline,97,18252,0.5314486083716853,1.5810841944964233,0.3361292271604499
chop,coppock_curve_signals,mcginley_dynamic_index,94,18252,0.5150120534735919,1.5810841944964233,0.3257334778668277
chop,fx_sniper_ergodic_cci_signals,rma_baseline,94,18252,0.5150120534735919,1.5810841944964233,0.3257334778668277
chop,qqe_mod_signals,vidya,94,18252,0.5150120534735919,1.5810841944964233,0.3257334778668277
chop,qqe_mod_signals,t3_baseline,92,18252,0.5040543502081963,1.5810841944964233,0.3188029783377463
chop,schaff_trend_cycle_signals,t3_baseline,92,18252,0.5040543502081963,1.5810841944964233,0.3188029783377463
chop,vortex_signals,wma_baseline,92,18252,0.5040543502081963,1.5810841944964233,0.3188029783377463
chop,price_momentum_oscillator_signals,vidya,91,18252,0.49857549857549854,1.5810841944964233,0.3153377285732056
chop,hieken_ashi_smoothed_signals,sma_baseline,90,18252,0.4930966469428008,1.5810841944964233,0.31187247880866487
chop,aroon_signals,lsma_baseline,89,18252,0.487617795310103,1.5810841944964233,0.30840722904412415
chop,ehlers_reverse_ema_signals,frama_baseline,89,18252,0.487617795310103,1.5810841944964233,0.30840722904412415
chop,price_momentum_oscillator_signals,frama_baseline,88,18252,0.48213894367740523,1.5810841944964233,0.30494197927958344
chop,glitch_index_signals,super_smoother_2pole_baseline,87,18252,0.47666009204470744,1.5810841944964233,0.30147672951504273
chop,relative_vigor_index_signals,rma_baseline,87,18252,0.47666009204470744,1.5810841944964233,0.30147672951504273
chop,ssl_channel_signals,super_smoother_2pole_baseline,87,18252,0.47666009204470744,1.5810841944964233,0.30147672951504273
chop,trend_direction_force_index_signals,sma_baseline,87,18252,0.47666009204470744,1.5810841944964233,0.30147672951504273
chop,dpo_signals,t3_baseline,86,18252,0.4711812404120096,1.5810841944964233,0.29801147975050196
chop,didi_index_signals,mcginley_dynamic_index,85,18252,0.4657023887793118,1.5810841944964233,0.29454622998596125
chop,donchian_breakout_signals,lsma_baseline,85,18252,0.4657023887793118,1.5810841944964233,0.29454622998596125
chop,price_momentum_oscillator_signals,sma_baseline,83,18252,0.4547446855139163,1.5810841944964233,0.2876157304568798
chop,didi_index_signals,sma_baseline,82,18252,0.4492658338812185,1.5810841944964233,0.2841504806923391
chop,fisher_transform_signals,alma_baseline,82,18252,0.4492658338812185,1.5810841944964233,0.2841504806923391
chop,rex_oscillator_signals,lsma_baseline,82,18252,0.4492658338812185,1.5810841944964233,0.2841504806923391
chop,kase_peak_oscillator_signals,tma_baseline,81,18252,0.4437869822485207,1.5810841944964233,0.2806852309277984
chop,didi_index_signals,ema_baseline,80,18252,0.43830813061582297,1.5810841944964233,0.2772199811632577
chop,j_tpo_signals,frama_baseline,80,18252,0.43830813061582297,1.5810841944964233,0.2772199811632577
chop,qqe_mod_signals,super_smoother_2pole_baseline,80,18252,0.43830813061582297,1.5810841944964233,0.2772199811632577
chop,schaff_trend_cycle_signals,kama_baseline,80,18252,0.43830813061582297,1.5810841944964233,0.2772199811632577
chop,supertrend_signals,t3_baseline,80,18252,0.43830813061582297,1.5810841944964233,0.2772199811632577
chop,kase_peak_oscillator_signals,frama_baseline,79,18252,0.4328292789831252,1.5810841944964233,0.273754731398717
chop,ssl_channel_signals,t3_baseline,78,18252,0.4273504273504274,1.5810841944964233,0.27028948163417627
chop,coppock_curve_signals,ema_baseline,77,18252,0.42187157571772954,1.5810841944964233,0.2668242318696355
chop,coppock_curve_signals,vidya,77,18252,0.42187157571772954,1.5810841944964233,0.2668242318696355
chop,ichimoku_signals,fantail_vma,77,18252,0.42187157571772954,1.5810841944964233,0.2668242318696355
chop,kase_peak_oscillator_signals,super_smoother_2pole_baseline,77,18252,0.42187157571772954,1.5810841944964233,0.2668242318696355
chop,kase_peak_oscillator_signals,t3_baseline,77,18252,0.42187157571772954,1.5810841944964233,0.2668242318696355
chop,vortex_signals,mcginley_dynamic_index,77,18252,0.42187157571772954,1.5810841944964233,0.2668242318696355
chop,aroon_signals,frama_baseline,75,18252,0.41091387245233396,1.5810841944964233,0.2598937323405541
chop,price_momentum_oscillator_signals,alma_baseline,74,18252,0.4054350208196362,1.5810841944964233,0.25642848257601336
chop,ssl_channel_signals,mcginley_dynamic_index,74,18252,0.4054350208196362,1.5810841944964233,0.25642848257601336
chop,schaff_trend_cycle_signals,hma_baseline,73,18252,0.39995616918693844,1.5810841944964233,0.25296323281147265
chop,ssl_channel_signals,kama_baseline,73,18252,0.39995616918693844,1.5810841944964233,0.25296323281147265
chop,dspo_signals,hma_baseline,72,18252,0.39447731755424065,1.5810841944964233,0.2494979830469319
chop,bears_bulls_impulse_signals,vidya,70,18252,0.38351961428884507,1.5810841944964233,0.24256748351785046
chop,parabolic_sar_signals,frama_baseline,70,18252,0.38351961428884507,1.5810841944964233,0.24256748351785046
chop,parabolic_sar_signals,tma_baseline,70,18252,0.38351961428884507,1.5810841944964233,0.24256748351785046
chop,qqe_mod_signals,hma_baseline,69,18252,0.3780407626561473,1.5810841944964233,0.23910223375330975
chop,qqe_mod_signals,wma_baseline,69,18252,0.3780407626561473,1.5810841944964233,0.23910223375330975
chop,dpo_signals,wma_baseline,68,18252,0.3725619110234495,1.5810841944964233,0.23563698398876903
chop,volatility_quality_signals,ema_baseline,68,18252,0.3725619110234495,1.5810841944964233,0.23563698398876903
chop,donchian_breakout_signals,super_smoother_2pole_baseline,67,18252,0.3670830593907517,1.5810841944964233,0.2321717342242283
chop,ichimoku_signals,alma_baseline,67,18252,0.3670830593907517,1.5810841944964233,0.2321717342242283
chop,kuskus_starlight_signals,tma_baseline,67,18252,0.3670830593907517,1.5810841944964233,0.2321717342242283
chop,volatility_quality_signals,lsma_baseline,67,18252,0.3670830593907517,1.5810841944964233,0.2321717342242283
chop,kase_peak_oscillator_signals,wma_baseline,66,18252,0.3616042077580539,1.5810841944964233,0.22870648445968758
chop,polychromatic_momentum_signals,vidya,66,18252,0.3616042077580539,1.5810841944964233,0.22870648445968758
chop,polychromatic_momentum_signals,alma_baseline,65,18252,0.3561253561253561,1.5810841944964233,0.22524123469514687
chop,adx_dmi_signals,fantail_vma,64,18252,0.35064650449265833,1.5810841944964233,0.22177598493060613
chop,chandelier_exit_signals,alma_baseline,64,18252,0.35064650449265833,1.5810841944964233,0.22177598493060613
chop,kalman_filter_signals,rma_baseline,63,18252,0.34516765285996054,1.5810841944964233,0.2183107351660654
chop,kase_peak_oscillator_signals,alma_baseline,62,18252,0.33968880122726275,1.5810841944964233,0.21484548540152468
chop,volatility_quality_signals,sma_baseline,62,18252,0.33968880122726275,1.5810841944964233,0.21484548540152468
chop,aroon_signals,kama_baseline,61,18252,0.33420994959456496,1.5810841944964233,0.21138023563698397
chop,coppock_curve_signals,tma_baseline,61,18252,0.33420994959456496,1.5810841944964233,0.21138023563698397
chop,dpo_signals,hma_baseline,59,18252,0.3232522463291694,1.5810841944964233,0.2044497361079025
chop,relative_vigor_index_signals,sma_baseline,59,18252,0.3232522463291694,1.5810841944964233,0.2044497361079025
chop,didi_index_signals,kama_baseline,58,18252,0.3177733946964716,1.5810841944964233,0.2009844863433618
chop,lemantrend_signals,t3_baseline,56,18252,0.30681569143107607,1.5810841944964233,0.19405398681428038
chop,ssl_channel_signals,wma_baseline,53,18252,0.2903791365329827,1.5810841944964233,0.1836582375206582
chop,hieken_ashi_smoothed_signals,kama_baseline,52,18252,0.2849002849002849,1.5810841944964233,0.1801929877561175
chop,coppock_curve_signals,wma_baseline,51,18252,0.2794214332675871,1.5810841944964233,0.17672773799157676
chop,donchian_breakout_signals,vidya,51,18252,0.2794214332675871,1.5810841944964233,0.17672773799157676
chop,kuskus_starlight_signals,t3_baseline,51,18252,0.2794214332675871,1.5810841944964233,0.17672773799157676
chop,rex_oscillator_signals,ema_baseline,50,18252,0.2739425816348893,1.5810841944964233,0.17326248822703602
chop,mama_fama_signals,lsma_baseline,49,18252,0.26846373000219154,1.5810841944964233,0.1697972384624953
chop,trend_direction_force_index_signals,t3_baseline,48,18252,0.26298487836949375,1.5810841944964233,0.1663319886979546
chop,glitch_index_signals,t3_baseline,46,18252,0.25202717510409817,1.5810841944964233,0.15940148916887315
chop,price_momentum_oscillator_signals,kama_baseline,46,18252,0.25202717510409817,1.5810841944964233,0.15940148916887315
chop,qqe_mod_signals,tma_baseline,46,18252,0.25202717510409817,1.5810841944964233,0.15940148916887315
chop,coral_signals,tma_baseline,45,18252,0.2465483234714004,1.5810841944964233,0.15593623940433243
chop,donchian_breakout_signals,hma_baseline,45,18252,0.2465483234714004,1.5810841944964233,0.15593623940433243
chop,glitch_index_signals,rma_baseline,45,18252,0.2465483234714004,1.5810841944964233,0.15593623940433243
chop,halftrend_signals,frama_baseline,45,18252,0.2465483234714004,1.5810841944964233,0.15593623940433243
chop,price_momentum_oscillator_signals,t3_baseline,45,18252,0.2465483234714004,1.5810841944964233,0.15593623940433243
chop,linreg_slope_signals,super_smoother_2pole_baseline,44,18252,0.24106947183870261,1.5810841944964233,0.15247098963979172
chop,mama_fama_signals,alma_baseline,44,18252,0.24106947183870261,1.5810841944964233,0.15247098963979172
chop,kase_peak_oscillator_signals,vidya,43,18252,0.2355906202060048,1.5810841944964233,0.14900573987525098
chop,linreg_slope_signals,t3_baseline,43,18252,0.2355906202060048,1.5810841944964233,0.14900573987525098
chop,ichimoku_signals,hma_baseline,42,18252,0.23011176857330704,1.5810841944964233,0.14554049011071027
chop,volatility_quality_signals,tma_baseline,42,18252,0.23011176857330704,1.5810841944964233,0.14554049011071027
chop,bears_bulls_impulse_signals,super_smoother_2pole_baseline,41,18252,0.22463291694060925,1.5810841944964233,0.14207524034616956
chop,kalman_filter_signals,super_smoother_2pole_baseline,41,18252,0.22463291694060925,1.5810841944964233,0.14207524034616956
chop,price_momentum_oscillator_signals,wma_baseline,41,18252,0.22463291694060925,1.5810841944964233,0.14207524034616956
chop,rex_oscillator_signals,vidya,41,18252,0.22463291694060925,1.5810841944964233,0.14207524034616956
chop,dspo_signals,alma_baseline,40,18252,0.21915406530791148,1.5810841944964233,0.13860999058162884
chop,hieken_ashi_smoothed_signals,lsma_baseline,40,18252,0.21915406530791148,1.5810841944964233,0.13860999058162884
chop,parabolic_sar_signals,vidya,40,18252,0.21915406530791148,1.5810841944964233,0.13860999058162884
chop,coppock_curve_signals,kama_baseline,39,18252,0.2136752136752137,1.5810841944964233,0.13514474081708813
chop,coral_signals,vidya,39,18252,0.2136752136752137,1.5810841944964233,0.13514474081708813
chop,trend_direction_force_index_signals,kama_baseline,39,18252,0.2136752136752137,1.5810841944964233,0.13514474081708813
chop,coppock_curve_signals,alma_baseline,38,18252,0.20819636204251588,1.5810841944964233,0.1316794910525474
chop,coppock_curve_signals,frama_baseline,38,18252,0.20819636204251588,1.5810841944964233,0.1316794910525474
chop,hieken_ashi_smoothed_signals,frama_baseline,38,18252,0.20819636204251588,1.5810841944964233,0.1316794910525474
chop,j_tpo_signals,hma_baseline,38,18252,0.20819636204251588,1.5810841944964233,0.1316794910525474
chop,mama_fama_signals,hma_baseline,38,18252,0.20819636204251588,1.5810841944964233,0.1316794910525474
chop,parabolic_sar_signals,lsma_baseline,38,18252,0.20819636204251588,1.5810841944964233,0.1316794910525474
chop,rex_oscillator_signals,alma_baseline,38,18252,0.20819636204251588,1.5810841944964233,0.1316794910525474
chop,coppock_curve_signals,t3_baseline,37,18252,0.2027175104098181,1.5810841944964233,0.12821424128800668
chop,ichimoku_signals,kama_baseline,37,18252,0.2027175104098181,1.5810841944964233,0.12821424128800668
chop,qqe_mod_signals,alma_baseline,37,18252,0.2027175104098181,1.5810841944964233,0.12821424128800668
chop,schaff_trend_cycle_signals,lsma_baseline,36,18252,0.19723865877712032,1.5810841944964233,0.12474899152346595
chop,volatility_quality_signals,alma_baseline,36,18252,0.19723865877712032,1.5810841944964233,0.12474899152346595
chop,volatility_quality_signals,super_smoother_2pole_baseline,36,18252,0.19723865877712032,1.5810841944964233,0.12474899152346595
chop,volatility_quality_signals,t3_baseline,36,18252,0.19723865877712032,1.5810841944964233,0.12474899152346595
chop,coppock_curve_signals,super_smoother_2pole_baseline,35,18252,0.19175980714442253,1.5810841944964233,0.12128374175892523
chop,coral_signals,alma_baseline,35,18252,0.19175980714442253,1.5810841944964233,0.12128374175892523
chop,hieken_ashi_smoothed_signals,t3_baseline,35,18252,0.19175980714442253,1.5810841944964233,0.12128374175892523
chop,hieken_ashi_smoothed_signals,wma_baseline,35,18252,0.19175980714442253,1.5810841944964233,0.12128374175892523
chop,kuskus_starlight_signals,sma_baseline,35,18252,0.19175980714442253,1.5810841944964233,0.12128374175892523
chop,linreg_slope_signals,alma_baseline,35,18252,0.19175980714442253,1.5810841944964233,0.12128374175892523
chop,didi_index_signals,super_smoother_2pole_baseline,34,18252,0.18628095551172474,1.5810841944964233,0.11781849199438452
chop,hieken_ashi_smoothed_signals,vidya,34,18252,0.18628095551172474,1.5810841944964233,0.11781849199438452
chop,kalman_filter_signals,hma_baseline,34,18252,0.18628095551172474,1.5810841944964233,0.11781849199438452
chop,kalman_filter_signals,lsma_baseline,34,18252,0.18628095551172474,1.5810841944964233,0.11781849199438452
chop,ssl_channel_signals,tma_baseline,34,18252,0.18628095551172474,1.5810841944964233,0.11781849199438452
chop,vortex_signals,super_smoother_2pole_baseline,34,18252,0.18628095551172474,1.5810841944964233,0.11781849199438452
chop,glitch_index_signals,vidya,33,18252,0.18080210387902695,1.5810841944964233,0.11435324222984379
chop,j_tpo_signals,tma_baseline,33,18252,0.18080210387902695,1.5810841944964233,0.11435324222984379
chop,kalman_filter_signals,sma_baseline,33,18252,0.18080210387902695,1.5810841944964233,0.11435324222984379
chop,waddah_attar_explosion_signals,super_smoother_2pole_baseline,33,18252,0.18080210387902695,1.5810841944964233,0.11435324222984379
chop,fisher_transform_signals,vidya,32,18252,0.17532325224632916,1.5810841944964233,0.11088799246530306
chop,halftrend_signals,vidya,32,18252,0.17532325224632916,1.5810841944964233,0.11088799246530306
chop,hieken_ashi_smoothed_signals,hma_baseline,32,18252,0.17532325224632916,1.5810841944964233,0.11088799246530306
chop,rex_oscillator_signals,mcginley_dynamic_index,32,18252,0.17532325224632916,1.5810841944964233,0.11088799246530306
chop,didi_index_signals,frama_baseline,31,18252,0.16984440061363137,1.5810841944964233,0.10742274270076234
chop,relative_vigor_index_signals,vidya,30,18252,0.1643655489809336,1.5810841944964233,0.10395749293622163
chop,didi_index_signals,hma_baseline,29,18252,0.1588866973482358,1.5810841944964233,0.1004922431716809
chop,kalman_filter_signals,mcginley_dynamic_index,29,18252,0.1588866973482358,1.5810841944964233,0.1004922431716809
chop,kase_peak_oscillator_signals,hma_baseline,29,18252,0.1588866973482358,1.5810841944964233,0.1004922431716809
chop,coppock_curve_signals,hma_baseline,28,18252,0.15340784571553803,1.5810841944964233,0.09702699340714019
chop,j_tpo_signals,wma_baseline,28,18252,0.15340784571553803,1.5810841944964233,0.09702699340714019
chop,vortex_signals,sma_baseline,28,18252,0.15340784571553803,1.5810841944964233,0.09702699340714019
chop,vortex_signals,tma_baseline,28,18252,0.15340784571553803,1.5810841944964233,0.09702699340714019
chop,kuskus_starlight_signals,vidya,27,18252,0.14792899408284024,1.5810841944964233,0.09356174364259946
chop,vortex_signals,vidya,27,18252,0.14792899408284024,1.5810841944964233,0.09356174364259946
chop,fx_sniper_ergodic_cci_signals,vidya,26,18252,0.14245014245014245,1.5810841944964233,0.09009649387805875
chop,relative_vigor_index_signals,mcginley_dynamic_index,26,18252,0.14245014245014245,1.5810841944964233,0.09009649387805875
chop,ichimoku_signals,vidya,25,18252,0.13697129081744466,1.5810841944964233,0.08663124411351801
chop,j_tpo_signals,alma_baseline,25,18252,0.13697129081744466,1.5810841944964233,0.08663124411351801
chop,kalman_filter_signals,vidya,24,18252,0.13149243918474687,1.5810841944964233,0.0831659943489773
chop,kalman_filter_signals,wma_baseline,24,18252,0.13149243918474687,1.5810841944964233,0.0831659943489773
chop,kuskus_starlight_signals,lsma_baseline,24,18252,0.13149243918474687,1.5810841944964233,0.0831659943489773
chop,rex_oscillator_signals,wma_baseline,24,18252,0.13149243918474687,1.5810841944964233,0.0831659943489773
chop,vortex_signals,lsma_baseline,24,18252,0.13149243918474687,1.5810841944964233,0.0831659943489773
chop,dpo_signals,super_smoother_2pole_baseline,21,18252,0.11505588428665352,1.5810841944964233,0.07277024505535513
chop,kalman_filter_signals,frama_baseline,19,18252,0.10409818102125794,1.5810841944964233,0.0658397455262737
chop,kase_peak_oscillator_signals,sma_baseline,18,18252,0.09861932938856016,1.5810841944964233,0.06237449576173298
chop,center_of_gravity_signals,lsma_baseline,12,18252,0.06574621959237344,1.5810841944964233,0.04158299717448865
chop,kalman_filter_signals,ema_baseline,12,18252,0.06574621959237344,1.5810841944964233,0.04158299717448865
chop,laguerre_filter_signals,sma_baseline,12,18252,0.06574621959237344,1.5810841944964233,0.04158299717448865
chop,lemantrend_signals,alma_baseline,12,18252,0.06574621959237344,1.5810841944964233,0.04158299717448865
chop,rex_oscillator_signals,kama_baseline,12,18252,0.06574621959237344,1.5810841944964233,0.04158299717448865
chop,vortex_signals,ema_baseline,12,18252,0.06574621959237344,1.5810841944964233,0.04158299717448865
chop,trend_direction_force_index_signals,tma_baseline,11,18252,0.060267367959675654,1.5810841944964233,0.03811774740994793
chop,chandelier_exit_signals,kama_baseline,10,18252,0.05478851632697787,1.5810841944964233,0.03465249764540721
chop,laguerre_filter_signals,t3_baseline,10,18252,0.05478851632697787,1.5810841944964233,0.03465249764540721
chop,lemantrend_signals,hma_baseline,10,18252,0.05478851632697787,1.5810841944964233,0.03465249764540721
chop,price_momentum_oscillator_signals,hma_baseline,10,18252,0.05478851632697787,1.5810841944964233,0.03465249764540721
chop,relative_vigor_index_signals,frama_baseline,10,18252,0.05478851632697787,1.5810841944964233,0.03465249764540721
chop,j_tpo_signals,vidya,8,18252,0.04383081306158229,1.5810841944964233,0.027721998116325766
chop,rex_oscillator_signals,t3_baseline,8,18252,0.04383081306158229,1.5810841944964233,0.027721998116325766
chop,ichimoku_signals,frama_baseline,7,18252,0.03835196142888451,1.5810841944964233,0.024256748351785047
chop,kase_peak_oscillator_signals,lsma_baseline,7,18252,0.03835196142888451,1.5810841944964233,0.024256748351785047
chop,trend_direction_force_index_signals,rma_baseline,7,18252,0.03835196142888451,1.5810841944964233,0.024256748351785047
chop,aroon_signals,alma_baseline,6,18252,0.03287310979618672,1.5810841944964233,0.020791498587244325
chop,didi_index_signals,alma_baseline,6,18252,0.03287310979618672,1.5810841944964233,0.020791498587244325
chop,glitch_index_signals,hma_baseline,6,18252,0.03287310979618672,1.5810841944964233,0.020791498587244325
chop,glitch_index_signals,kama_baseline,6,18252,0.03287310979618672,1.5810841944964233,0.020791498587244325
chop,halftrend_signals,t3_baseline,6,18252,0.03287310979618672,1.5810841944964233,0.020791498587244325
chop,glitch_index_signals,frama_baseline,5,18252,0.027394258163488935,1.5810841944964233,0.017326248822703606
chop,kalman_filter_signals,tma_baseline,5,18252,0.027394258163488935,1.5810841944964233,0.017326248822703606
chop,mama_fama_signals,super_smoother_2pole_baseline,5,18252,0.027394258163488935,1.5810841944964233,0.017326248822703606
chop,parabolic_sar_signals,t3_baseline,5,18252,0.027394258163488935,1.5810841944964233,0.017326248822703606
chop,vortex_signals,kama_baseline,5,18252,0.027394258163488935,1.5810841944964233,0.017326248822703606
chop,coral_signals,lsma_baseline,4,18252,0.021915406530791146,1.5810841944964233,0.013860999058162883
chop,fisher_transform_signals,hma_baseline,4,18252,0.021915406530791146,1.5810841944964233,0.013860999058162883
chop,kalman_filter_signals,t3_baseline,4,18252,0.021915406530791146,1.5810841944964233,0.013860999058162883
chop,kuskus_starlight_signals,hma_baseline,4,18252,0.021915406530791146,1.5810841944964233,0.013860999058162883
chop,relative_vigor_index_signals,kama_baseline,4,18252,0.021915406530791146,1.5810841944964233,0.013860999058162883
chop,ssl_channel_signals,lsma_baseline,4,18252,0.021915406530791146,1.5810841944964233,0.013860999058162883
chop,trend_direction_force_index_signals,alma_baseline,4,18252,0.021915406530791146,1.5810841944964233,0.013860999058162883
chop,vortex_signals,frama_baseline,4,18252,0.021915406530791146,1.5810841944964233,0.013860999058162883
chop,donchian_breakout_signals,t3_baseline,3,18252,0.01643655489809336,1.5810841944964233,0.010395749293622162
chop,dpo_signals,alma_baseline,3,18252,0.01643655489809336,1.5810841944964233,0.010395749293622162
chop,fisher_transform_signals,lsma_baseline,3,18252,0.01643655489809336,1.5810841944964233,0.010395749293622162
chop,glitch_index_signals,lsma_baseline,3,18252,0.01643655489809336,1.5810841944964233,0.010395749293622162
chop,glitch_index_signals,sma_baseline,3,18252,0.01643655489809336,1.5810841944964233,0.010395749293622162
chop,ichimoku_signals,super_smoother_2pole_baseline,3,18252,0.01643655489809336,1.5810841944964233,0.010395749293622162
chop,kuskus_starlight_signals,alma_baseline,3,18252,0.01643655489809336,1.5810841944964233,0.010395749293622162
chop,kuskus_starlight_signals,kama_baseline,3,18252,0.01643655489809336,1.5810841944964233,0.010395749293622162
chop,ssl_channel_signals,alma_baseline,3,18252,0.01643655489809336,1.5810841944964233,0.010395749293622162
chop,coppock_curve_signals,sma_baseline,2,18252,0.010957703265395573,1.5810841944964233,0.0069304995290814415
chop,didi_index_signals,tma_baseline,2,18252,0.010957703265395573,1.5810841944964233,0.0069304995290814415
chop,dpo_signals,kama_baseline,2,18252,0.010957703265395573,1.5810841944964233,0.0069304995290814415
chop,halftrend_signals,super_smoother_2pole_baseline,2,18252,0.010957703265395573,1.5810841944964233,0.0069304995290814415
chop,j_tpo_signals,t3_baseline,2,18252,0.010957703265395573,1.5810841944964233,0.0069304995290814415
chop,linreg_slope_signals,kama_baseline,2,18252,0.010957703265395573,1.5810841944964233,0.0069304995290814415
chop,schaff_trend_cycle_signals,alma_baseline,2,18252,0.010957703265395573,1.5810841944964233,0.0069304995290814415
