sid,variant,vote,c1,c2,vol,base,slice,src,sharpe_only_flag,profit_concentration
A-chop|chop|parabolic_sar_signals|lemantrend_signals|variance_volume_signals|wma_baseline,OFFICIAL,1.0,parabolic_sar_signals,lemantrend_signals,variance_volume_signals,wma_baseline,chop,A-chop,False,7.89356360007556
B|trend|mama_fama_signals|polychromatic_momentum_signals|chaikin_volatility_volume_signals|t3_baseline,OFFICIAL,0.5,mama_fama_signals,polychromatic_momentum_signals,chaikin_volatility_volume_signals,t3_baseline,trend,B,False,9.412792810162657
A-chop|chop|supertrend_signals|fx_sniper_ergodic_cci_signals|chaikin_volatility_volume_signals|super_smoother_2pole_baseline,OFFICIAL,0.5,supertrend_signals,fx_sniper_ergodic_cci_signals,chaikin_volatility_volume_signals,super_smoother_2pole_baseline,chop,A-chop,False,5.796296447556027
A-trend|trend|kase_peak_oscillator_signals|relative_vigor_index_signals|variance_volume_signals|rma_baseline,OFFICIAL,1.0,kase_peak_oscillator_signals,relative_vigor_index_signals,variance_volume_signals,rma_baseline,trend,A-trend,False,15.42985212917772
B|chop|parabolic_sar_signals|waddah_attar_explosion_signals|variance_volume_signals|ema_baseline,OFFICIAL,0.5,parabolic_sar_signals,waddah_attar_explosion_signals,variance_volume_signals,ema_baseline,chop,B,False,6.410893871917651
A-trend|trend|lemantrend_signals|laguerre_filter_signals|volatility_ratio_volume_signals|alma_baseline,OFFICIAL,1.0,lemantrend_signals,laguerre_filter_signals,volatility_ratio_volume_signals,alma_baseline,trend,A-trend,False,17.686300423730795
B|chop|waddah_attar_explosion_signals|ssl_channel_signals|waddah_attar_explosion_volume_signals|fantail_vma,OFFICIAL,0.5,waddah_attar_explosion_signals,ssl_channel_signals,waddah_attar_explosion_volume_signals,fantail_vma,chop,B,False,9.991096984234042
A-chop|chop|coral_signals|relative_vigor_index_signals|waddah_attar_explosion_volume_signals|t3_baseline,OFFICIAL,0.5,coral_signals,relative_vigor_index_signals,waddah_attar_explosion_volume_signals,t3_baseline,chop,A-chop,False,6.745640986149044
B|chop|aroon_signals|fisher_transform_signals|variance_volume_signals|fantail_vma,OFFICIAL,0.5,aroon_signals,fisher_transform_signals,variance_volume_signals,fantail_vma,chop,B,False,5.2913019067673455
A-trend|trend|coral_signals|lemantrend_signals|williams_vix_fix_volume_signals|rma_baseline,OFFICIAL,0.5,coral_signals,lemantrend_signals,williams_vix_fix_volume_signals,rma_baseline,trend,A-trend,False,14.181787546970906
