budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-0.7203250532359577,25,-0.46712870237983767,0.3130740346444475,0.4168573054091009,24.0,0.76,0.04
team1,NO_CUT_SLICE_BALANCED,-0.7203250532359577,25,-0.46712870237983767,0.3130740346444475,0.4168573054091009,24.0,0.76,0.04
team2,NO_CUT,-1.0804875798539364,25,-0.7006930535697564,0.4696110519666714,0.6252859581136512,24.0,0.76,0.04
team2,NO_CUT_SLICE_BALANCED,-1.0804875798539364,25,-0.7006930535697564,0.4696110519666714,0.6252859581136512,24.0,0.76,0.04
