budget,structure,draw,median_year_pct,total_return_pct
team1,NO_CUT,0,-2.4940673256847434,-15.24753703114591
team1,NO_CUT_SLICE_BALANCED,0,-1.6455155086507136,-11.410876373686516
team1,NO_CUT,1,-2.705178771093918,-10.082608508214157
team1,NO_CUT_SLICE_BALANCED,1,-2.8903064738169477,-10.422246920780351
team1,NO_CUT,2,-3.039548112842255,-15.687350024490886
team1,NO_CUT_SLICE_BALANCED,2,-2.5357651872669025,-12.243063134784752
team1,NO_CUT,3,-2.6131736711899936,-11.269072838463991
team1,NO_CUT_SLICE_BALANCED,3,-2.9893863045002047,-10.9163853529844
team1,NO_CUT,4,-1.7841566235824682,-10.395357919088475
team1,NO_CUT_SLICE_BALANCED,4,-1.8022464757775072,-9.621890159689668
team1,NO_CUT,5,-1.6994971502239622,-7.949125457199146
team1,NO_CUT_SLICE_BALANCED,5,-2.102881706824815,-10.380532791323478
team1,NO_CUT,6,-2.825320669369463,-13.76115326127388
team1,NO_CUT_SLICE_BALANCED,6,-2.124905211007111,-12.077446329721418
team1,NO_CUT,7,-3.2889278811335187,-12.949350064495494
team1,NO_CUT_SLICE_BALANCED,7,-2.747445457482017,-13.09905092038068
team1,NO_CUT,8,-3.3053194912981234,-15.314713899200953
team1,NO_CUT_SLICE_BALANCED,8,-2.442942440093353,-12.024066999975606
team1,NO_CUT,9,-2.876857327425456,-8.94920368450992
team1,NO_CUT_SLICE_BALANCED,9,-3.623917911671878,-10.846298907973528
team1,NO_CUT,10,-3.906579555480128,-17.401882827411672
team1,NO_CUT_SLICE_BALANCED,10,-2.793220480803297,-13.310789810488554
team1,NO_CUT,11,-4.265506981735617,-17.189175879530207
team1,NO_CUT_SLICE_BALANCED,11,-1.9421533571788296,-14.358115644290896
team1,NO_CUT,12,-3.389965342377147,-11.406788175809595
team1,NO_CUT_SLICE_BALANCED,12,-2.3595061186271016,-11.790503063610693
team1,NO_CUT,13,-3.243842643303465,-14.185258466938754
team1,NO_CUT_SLICE_BALANCED,13,-3.1810598500754,-13.131908789998969
team1,NO_CUT,14,-4.075402138967636,-14.35340991889542
team1,NO_CUT_SLICE_BALANCED,14,-2.4924877299673547,-11.896832009727644
team1,NO_CUT,15,-2.4300254354283166,-11.859229545481096
team1,NO_CUT_SLICE_BALANCED,15,-3.6440643783234203,-17.006495438736334
team1,NO_CUT,16,-2.6552682136833283,-12.949956998886124
team1,NO_CUT_SLICE_BALANCED,16,-1.635987069954898,-8.760495404065884
team1,NO_CUT,17,-4.127310067257487,-17.047374001932294
team1,NO_CUT_SLICE_BALANCED,17,-3.33741984762992,-16.54844765252284
team1,NO_CUT,18,-3.3915987859193075,-14.022292149473774
team1,NO_CUT_SLICE_BALANCED,18,-4.036141849905676,-14.810837514543408
team1,NO_CUT,19,-2.4431223104164954,-10.369189293605892
team1,NO_CUT_SLICE_BALANCED,19,-2.184439180734049,-7.997689121054159
team1,NO_CUT,20,-3.1885877748000624,-14.103318173819504
team1,NO_CUT_SLICE_BALANCED,20,-2.182935327941761,-13.973506148567937
team1,NO_CUT,21,-4.176131132837189,-15.123917262952988
team1,NO_CUT_SLICE_BALANCED,21,-3.532532045497124,-11.081600371014058
team1,NO_CUT,22,-3.2312347065621063,-13.62229272147589
team1,NO_CUT_SLICE_BALANCED,22,-2.4230433399325197,-14.102046355908307
team1,NO_CUT,23,-3.028608404874156,-14.11465350324967
team1,NO_CUT_SLICE_BALANCED,23,-4.184410221213325,-14.190207354366448
team1,NO_CUT,24,-2.5105368968841613,-12.521674420546518
team1,NO_CUT_SLICE_BALANCED,24,-3.2034651272632266,-12.346150068100357
team2,NO_CUT,0,-3.7411009885271147,-22.871305546718865
team2,NO_CUT_SLICE_BALANCED,0,-2.468273262976071,-17.11631456052978
team2,NO_CUT,1,-4.0577681566408765,-15.123912762321233
team2,NO_CUT_SLICE_BALANCED,1,-4.335459710725421,-15.63337038117053
team2,NO_CUT,2,-4.559322169263383,-23.53102503673633
team2,NO_CUT_SLICE_BALANCED,2,-3.8036477809003535,-18.36459470217713
team2,NO_CUT,3,-3.919760506784992,-16.903609257695983
team2,NO_CUT_SLICE_BALANCED,3,-4.484079456750307,-16.3745780294766
team2,NO_CUT,4,-2.6762349353737016,-15.593036878632713
team2,NO_CUT_SLICE_BALANCED,4,-2.7033697136662607,-14.4328352395345
team2,NO_CUT,5,-2.5492457253359437,-11.923688185798726
team2,NO_CUT_SLICE_BALANCED,5,-3.1543225602372225,-15.57079918698522
team2,NO_CUT,6,-4.237981004054196,-20.64172989191082
team2,NO_CUT_SLICE_BALANCED,6,-3.1873578165106666,-18.11616949458213
team2,NO_CUT,7,-4.933391821700278,-19.42402509674325
team2,NO_CUT_SLICE_BALANCED,7,-4.121168186223025,-19.648576380571022
team2,NO_CUT,8,-4.9579792369471845,-22.97207084880143
team2,NO_CUT_SLICE_BALANCED,8,-3.6644136601400294,-18.036100499963403
team2,NO_CUT,9,-4.315285991138184,-13.423805526764882
team2,NO_CUT_SLICE_BALANCED,9,-5.435876867507817,-16.269448361960297
team2,NO_CUT,10,-5.859869333220192,-26.102824241117514
team2,NO_CUT_SLICE_BALANCED,10,-4.189830721204945,-19.966184715732837
team2,NO_CUT,11,-6.3982604726034245,-25.783763819295313
team2,NO_CUT_SLICE_BALANCED,11,-2.9132300357682452,-21.53717346643634
team2,NO_CUT,12,-5.084948013565721,-17.110182263714393
team2,NO_CUT_SLICE_BALANCED,12,-3.5392591779406524,-17.685754595416043
team2,NO_CUT,13,-4.865763964955198,-21.277887700408133
team2,NO_CUT_SLICE_BALANCED,13,-4.7715897751131005,-19.69786318499845
team2,NO_CUT,14,-6.113103208451455,-21.530114878343134
team2,NO_CUT_SLICE_BALANCED,14,-3.738731594951033,-17.845248014591462
team2,NO_CUT,15,-3.6450381531424747,-17.78884431822165
team2,NO_CUT_SLICE_BALANCED,15,-5.466096567485131,-25.509743158104506
team2,NO_CUT,16,-3.9829023205249934,-19.424935498329187
team2,NO_CUT_SLICE_BALANCED,16,-2.4539806049323474,-13.140743106098824
team2,NO_CUT,17,-6.190965100886231,-25.571061002898446
team2,NO_CUT_SLICE_BALANCED,17,-5.006129771444881,-24.822671478784265
team2,NO_CUT,18,-5.087398178878961,-21.033438224210663
team2,NO_CUT_SLICE_BALANCED,18,-6.054212774858515,-22.216256271815112
team2,NO_CUT,19,-3.664683465624743,-15.55378394040884
team2,NO_CUT_SLICE_BALANCED,19,-3.2766587711010735,-11.99653368158124
team2,NO_CUT,20,-4.782881662200094,-21.154977260729257
team2,NO_CUT_SLICE_BALANCED,20,-3.2744029919126425,-20.960259222851903
team2,NO_CUT,21,-6.264196699255784,-22.685875894429483
team2,NO_CUT_SLICE_BALANCED,21,-5.298798068245685,-16.622400556521093
team2,NO_CUT,22,-4.84685205984316,-20.433439082213837
team2,NO_CUT_SLICE_BALANCED,22,-3.63456500989878,-21.153069533862464
team2,NO_CUT,23,-4.5429126073112345,-21.171980254874512
team2,NO_CUT_SLICE_BALANCED,23,-6.276615331819988,-21.28531103154967
team2,NO_CUT,24,-3.7658053453262426,-18.782511630819776
team2,NO_CUT_SLICE_BALANCED,24,-4.80519769089484,-18.519225102150543
