budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-0.48406734545899777,25,-0.6160991182201956,0.0021972810100424744,0.14794090871312732,60.0,0.4,0.04
team1,NO_CUT_SLICE_BALANCED,-0.48406734545899777,25,-0.6160991182201956,0.0021972810100424744,0.14794090871312732,60.0,0.4,0.04
team2,NO_CUT,-0.7261010181884965,25,-0.9241486773302934,0.003295921515063617,0.2219113630696909,60.0,0.4,0.04
team2,NO_CUT_SLICE_BALANCED,-0.7261010181884965,25,-0.9241486773302934,0.003295921515063617,0.2219113630696909,60.0,0.4,0.04
