date,open,high,low,close,suspect,suspect_spike,suspect_flat
2003-01-23,126.980003,127.110001,126.519997,126.879997,False,False,False
2003-01-24,126.900002,127.760002,126.800003,127.489998,False,False,False
2003-01-27,127.589996,128.940002,127.489998,128.440002,False,False,False
2003-01-28,128.460007,128.720001,128.020004,128.470001,False,False,False
2003-01-29,128.460007,128.619995,127.889999,128.279999,False,False,False
2003-01-30,128.240005,128.869995,127.720001,128.779999,False,False,False
2003-01-31,128.789993,129.369995,128.610001,129.110001,False,False,False
2003-02-03,129.169998,129.800003,128.669998,129.779999,False,False,False
2003-02-04,129.759995,130.429993,129.369995,130.389999,False,False,False
2003-02-05,130.429993,130.460007,129.080002,129.429993,False,False,False
2003-02-06,129.449997,130.080002,129.130005,129.850006,False,False,False
2003-02-07,129.880005,130.259995,129.139999,130.190002,False,False,False
2003-02-10,130.270004,130.449997,129.789993,129.830002,False,False,False
2003-02-11,129.869995,130.320007,129.559998,130.000000,False,False,False
2003-02-12,129.979996,130.220001,129.419998,129.899994,False,False,False
2003-02-13,129.940002,130.779999,129.720001,130.470001,False,False,False
2003-02-14,130.449997,130.600006,129.500000,129.779999,False,False,False
2003-02-17,129.809998,129.820007,128.339996,128.919998,False,False,False
2003-02-18,128.860001,128.860001,126.900002,127.110001,False,False,False
2003-02-19,127.120003,127.800003,126.879997,127.529999,False,False,False
2003-02-20,127.489998,128.210007,127.489998,128.039993,False,False,False
2003-02-21,128.020004,128.720001,127.540001,127.809998,False,False,False
2003-02-24,127.000000,127.629997,126.239998,127.629997,False,False,False
2003-02-25,127.610001,127.709999,126.019997,126.209999,False,False,False
2003-02-26,126.220001,126.589996,126.019997,126.370003,False,False,False
2003-02-27,126.400002,126.769997,126.070000,126.480003,False,False,False
2003-02-28,126.459999,127.669998,126.379997,127.620003,False,False,False
2003-03-03,127.519997,128.199997,127.080002,128.190002,False,False,False
2003-03-04,128.179993,128.669998,128.050003,128.589996,False,False,False
2003-03-05,128.610001,128.979996,128.449997,128.610001,False,False,False
2003-03-06,128.580002,128.979996,128.470001,128.699997,False,False,False
