date,open,high,low,close,suspect,suspect_spike,suspect_flat
2010-06-10,1.108100,1.114800,1.103900,1.112100,False,False,False
2010-06-11,1.109300,1.112300,1.101600,1.105600,False,False,False
2010-06-14,1.105700,1.112200,1.096200,1.104400,False,False,False
2010-06-15,1.104700,1.105300,1.095100,1.102400,False,False,False
2010-06-16,1.102200,1.102600,1.076700,1.080200,False,False,False
2010-06-17,1.080100,1.086400,1.076300,1.084500,False,False,False
2010-06-18,1.082900,1.093800,1.081900,1.084600,False,False,False
2010-06-21,1.084600,1.087700,1.074600,1.076800,False,False,False
2010-06-22,1.077100,1.078000,1.060500,1.062500,False,False,False
2010-06-23,1.063000,1.064200,1.052700,1.056200,False,False,False
2010-06-24,1.056300,1.060000,1.052500,1.054700,False,False,False
2010-06-25,1.052700,1.055400,1.043700,1.048400,False,False,False
2010-06-28,1.048500,1.051200,1.021300,1.026200,False,False,False
2010-06-29,1.026400,1.032700,1.011400,1.013700,False,False,False
2010-06-30,1.009300,1.010300,0.994800,1.001700,False,False,False
2010-07-01,1.001900,1.008800,0.997400,0.999400,False,False,False
2010-07-02,1.000600,1.006000,0.995400,0.999000,False,False,False
2010-07-05,0.999100,1.010600,0.995200,1.005000,False,False,False
2010-07-06,1.005200,1.007000,0.998000,1.003500,False,False,False
2010-07-07,1.003300,1.011300,1.000900,1.005700,False,False,False
2010-07-08,1.005900,1.026500,1.004900,1.022000,False,False,False
2010-07-09,1.021200,1.033600,1.020700,1.023300,False,False,False
2010-07-12,1.023400,1.028700,1.016600,1.022400,False,False,False
2010-07-13,1.022700,1.029000,1.017200,1.018000,False,False,False
2010-07-14,1.017900,1.018600,0.997800,1.002900,False,False,False
2010-07-15,1.003400,1.003700,0.989900,0.992900,False,False,False
2010-07-16,0.992400,1.000900,0.990400,0.999600,False,False,False
2010-07-19,0.999400,1.009200,0.991500,1.007200,False,False,False
2010-07-20,1.007100,1.015200,1.000000,1.001400,False,False,False
2010-07-21,1.001600,1.006100,0.995600,1.005500,False,False,False
2010-07-22,1.005300,1.018000,0.999500,1.017600,False,False,False
2010-07-23,1.015600,1.017100,1.012300,1.015600,False,False,False
2010-07-26,1.015900,1.031100,1.014900,1.024100,False,False,False
2010-07-27,1.015900,1.029200,1.015900,1.017600,False,False,False
2010-07-28,1.017700,1.020500,1.000400,1.004500,False,False,False
2010-07-29,1.004900,1.015100,1.000500,1.010200,False,False,False
2010-07-30,1.010000,1.024000,1.010000,1.015700,False,False,False
2010-08-02,1.015800,1.016200,1.009700,1.014800,False,False,False
2010-08-03,1.014700,1.032500,1.013500,1.014800,False,False,False
2010-08-04,1.034100,1.037800,1.027300,1.034400,False,False,False
2010-08-05,1.028400,1.032800,1.005700,1.028200,False,False,False
2010-08-06,1.009000,1.020000,1.008800,1.008800,False,False,False
2010-08-09,1.019700,1.023500,1.017600,1.020200,False,False,False
2010-08-10,1.016300,1.020300,1.006300,1.016400,False,False,False
2010-08-11,1.010800,1.012300,1.000400,1.010700,False,False,False
2010-08-12,1.007100,1.016900,1.005600,1.007200,False,False,False
2010-08-13,1.008400,1.010800,0.992600,1.008400,False,False,False
2010-08-16,0.995700,1.011600,0.993900,0.995500,False,False,False
2010-08-17,1.010200,1.013600,1.006600,1.010200,False,False,False
2010-08-18,1.013900,1.015400,0.988900,1.013600,False,False,False
2010-08-19,0.992900,0.994100,0.984200,0.992700,False,False,False
2010-08-20,0.986700,0.991400,0.983400,0.986800,False,False,False
2010-08-23,0.988700,0.989100,0.970000,0.988900,False,False,False
2010-08-24,0.972700,0.973400,0.962900,0.972800,False,False,False
2010-08-25,0.971000,0.977800,0.968400,0.970800,False,False,False
2010-08-26,0.967800,0.974200,0.962300,0.967800,False,False,False
2010-08-27,0.980200,0.983200,0.968900,0.980200,False,False,False
2010-08-30,0.966300,0.967400,0.950100,0.966100,False,False,False
2010-08-31,0.952800,0.969000,0.950700,0.952900,False,False,False
2010-09-01,0.965200,0.967400,0.959400,0.965300,False,False,False
2010-09-02,0.961700,0.982600,0.958900,0.961600,False,False,False
2010-09-03,0.978000,0.981400,0.975800,0.978000,False,False,False
2010-09-06,0.975200,0.977000,0.963500,0.975100,False,False,False
2010-09-07,0.964000,0.976300,0.959200,0.964200,False,False,False
2010-09-08,0.974500,0.982900,0.971500,0.974400,False,False,False
2010-09-09,0.981300,0.995600,0.980100,0.981600,False,False,False
2010-09-10,0.987300,0.988200,0.979400,0.987300,False,False,False
2010-09-13,0.979900,0.980300,0.970800,0.979800,False,False,False
2010-09-14,0.969200,0.978100,0.968500,0.968900,False,False,False
2010-09-15,0.976800,0.989600,0.972600,0.976900,False,False,False
2010-09-16,0.989000,0.995500,0.974400,0.988900,False,False,False
2010-09-17,0.977400,0.979900,0.972200,0.977400,False,False,False
2010-09-20,0.975000,0.978500,0.970300,0.974900,False,False,False
2010-09-21,0.971200,0.975000,0.951600,0.971000,False,False,False
2010-09-22,0.957000,0.959500,0.946000,0.956600,False,False,False
2010-09-23,0.952600,0.958300,0.947700,0.952600,False,False,False
