date,open,high,low,close,suspect,suspect_spike,suspect_flat
2003-01-23,1.463300,1.465000,1.462000,1.464200,False,False,False
2003-01-24,1.464400,1.467600,1.462000,1.467300,False,False,False
2003-01-27,1.466400,1.469200,1.465200,1.467600,False,False,False
2003-01-28,1.467600,1.470300,1.466500,1.468300,False,False,False
2003-01-29,1.467800,1.470300,1.465100,1.469300,False,False,False
2003-01-30,1.469300,1.470700,1.465300,1.466200,False,False,False
2003-01-31,1.466100,1.469500,1.463500,1.468200,False,False,False
2003-02-03,1.466500,1.469400,1.461100,1.466700,False,False,False
2003-02-04,1.467700,1.468400,1.463200,1.465200,False,False,False
2003-02-05,1.465000,1.469200,1.463300,1.466600,False,False,False
2003-02-06,1.466800,1.468700,1.464600,1.466300,False,False,False
2003-02-07,1.466800,1.468100,1.465100,1.466700,False,False,False
2003-02-10,1.466000,1.467200,1.464200,1.466800,False,False,False
2003-02-11,1.467100,1.468400,1.465700,1.467300,False,False,False
2003-02-12,1.466800,1.470100,1.465500,1.468700,False,False,False
2003-02-13,1.468700,1.471000,1.466400,1.468100,False,False,False
2003-02-14,1.467800,1.470500,1.466700,1.469000,False,False,False
2003-02-17,1.470700,1.473900,1.469600,1.470600,False,False,False
2003-02-18,1.470800,1.479300,1.467500,1.470800,False,False,False
2003-02-19,1.470800,1.472900,1.468900,1.469600,False,False,False
2003-02-20,1.469400,1.471000,1.466300,1.468100,False,False,False
2003-02-21,1.468300,1.470200,1.465700,1.469800,False,False,False
2003-02-24,1.470400,1.470700,1.461400,1.464000,False,False,False
2003-02-25,1.463700,1.465600,1.458100,1.460200,False,False,False
2003-02-26,1.460500,1.463600,1.459000,1.462300,False,False,False
2003-02-27,1.461900,1.464400,1.460200,1.461900,False,False,False
2003-02-28,1.462600,1.463800,1.459100,1.459700,False,False,False
2003-03-03,1.461100,1.462800,1.456100,1.457000,False,False,False
2003-03-04,1.457200,1.460700,1.456500,1.458100,False,False,False
2003-03-05,1.458200,1.459900,1.456100,1.458200,False,False,False
2003-03-06,1.458100,1.464800,1.457200,1.463800,False,False,False
2003-03-07,1.463900,1.470700,1.462000,1.469600,False,False,False
2003-03-10,1.469200,1.470200,1.463700,1.465100,False,False,False
2003-03-11,1.465000,1.468600,1.463600,1.466200,False,False,False
2003-03-12,1.466600,1.470300,1.465500,1.468000,False,False,False
2003-03-13,1.468200,1.471200,1.464200,1.466700,False,False,False
2003-03-14,1.467600,1.468800,1.465300,1.467200,False,False,False
2003-03-17,1.465900,1.470200,1.464200,1.467300,False,False,False
2003-03-18,1.467900,1.473100,1.466000,1.470400,False,False,False
