c1,c2,vol,base,exit_ind,slice,mode,ex_n,ex_total_R,ex_expectancy_R,ex_win_rate,ex_profit_factor,ex_sharpe,ex_sortino,ex_max_dd_R,ex_ulcer_R,ex_calmar,ex_max_trade_share,cr_n,cr_total_R,cr_expectancy_R,cr_win_rate,cr_profit_factor,cr_sharpe,cr_sortino,cr_max_dd_R,cr_ulcer_R,cr_calmar,cr_max_trade_share,all_total_R,crisis_share_of_total_R,risk_atr_len,risk_atr_mult,risk_tp_mult,risk_trail_mult,risk_trail_arm,risk_be_pct
supertrend_signals,fx_sniper_ergodic_cci_signals,chaikin_volatility_volume_signals,frama_baseline,adx_dmi_exit,chop,A,288,37.63861817033205,0.13068964642476408,0.375,1.2754458289787494,1.7172328100997152,6.684106908223795,10.139663922528571,3.631756895199721,3.712018313220972,0.046811090511648105,16,8.212880947181242,0.5133050591988276,0.5,2.3961887625089644,6.192750959217392,21.281799081996454,2.061984714578707,0.7159820999386741,3.982997977198512,0.21452944140259017,45.8514991175133,0.17911913689304598,32,1.05,1.85,1.5,2.0,0.05
supertrend_signals,fx_sniper_ergodic_cci_signals,chaikin_volatility_volume_signals,kama_baseline,adx_dmi_exit,chop,A,295,56.749458426313986,0.19237104551292877,0.31186440677966104,1.3262585972382614,1.876290089044846,12.616208554865803,11.247466182572385,4.21494132977191,5.045532700889164,0.04845861222747608,18,11.146466912018184,0.6192481617787879,0.3888888888888889,2.3755070524175825,5.5613550148187265,29.50235829614723,4.848513953673814,1.999816226150801,2.298945000162841,0.24671494758890286,67.89592533833218,0.16416989468033943,37,1.0,2.75,1.5,2.0,0.05
supertrend_signals,fx_sniper_ergodic_cci_signals,chaikin_volatility_volume_signals,super_smoother_2pole_baseline,adx_dmi_exit,chop,A,272,49.83750933267133,0.18322613725246814,0.40808823529411764,1.4798483713032689,2.548184596459104,8.445925305872187,6.396554775122521,2.2930174179236964,7.791305020399318,0.038123895544564294,11,11.466296737672113,1.0423906125156466,0.7272727272727273,6.182313424497473,13.288487073012272,36.39874468982959,2.212582643780175,0.8237158894991312,5.182313424497473,0.16570302020508726,61.30380607034344,0.18704053586028638,33,1.0,1.9,1.5,2.0,0.05
supertrend_signals,fx_sniper_ergodic_cci_signals,chaikin_volatility_volume_signals,tma_baseline,adx_dmi_exit,chop,A,161,39.71153858336695,0.24665551915134754,0.30434782608695654,1.4405615312182274,2.433929527102517,15.341735782629721,10.535104317143151,3.83831832022851,3.769449014258617,0.06673123466210787,9,2.8024173303928173,0.3113797033769797,0.3333333333333333,1.544414244561645,2.7841443086843705,14.204106681431295,2.0000000000000053,0.8832880896821066,1.4012086651964049,0.9456121938942464,42.51395591375977,0.06591758565299274,37,1.0,2.65,1.5,2.0,0.05
supertrend_signals,fx_sniper_ergodic_cci_signals,choppiness_index_volume_signals,wma_baseline,adx_dmi_exit,chop,A,191,49.773865653221804,0.2605961552524702,0.3769633507853403,1.5468243966869768,2.8989142418671214,13.431962218151929,13.512106530396082,5.067592636949338,3.683649587964193,0.046878684279614787,6,10.666666666666671,1.7777777777777786,0.8333333333333334,11.666666666666593,20.738370234905105,,0.0,0.0,,0.218750000000001,60.440532319888476,0.1764820106185053,17,1.05,2.45,1.5,2.0,0.05
supertrend_signals,fx_sniper_ergodic_cci_signals,damiani_volatmeter_volume_signals,vidya,adx_dmi_exit,chop,A,270,13.738797302555732,0.05088443445391012,0.35555555555555557,1.1097565113878232,0.652955442985619,2.392292356245971,13.493829050591522,5.5784926778385024,1.0181540948122112,0.18560576619946623,21,25.41370152776343,1.21017626322683,0.6190476190476191,5.108218699765777,11.701598956932784,55.190498839136175,4.000000000000002,1.3482070938795236,6.353425381940855,0.10033957458791425,39.15249883031916,0.649095263061049,27,1.0,2.55,1.5,2.0,0.05
supertrend_signals,fx_sniper_ergodic_cci_signals,ttm_squeeze_volume_signals,ema_baseline,adx_dmi_exit,chop,A,105,13.486439830728976,0.12844228410218073,0.37142857142857144,1.2871681742636143,1.8072911675716743,6.218469823626556,11.280281323086005,3.6267813204969492,1.1955765503053448,0.11493025731433724,4,1.1000000000000099,0.27500000000000246,0.5,1.5500000000000052,2.9651960379126243,,1.9999999999999991,1.1404494727957042,0.5500000000000052,1.4090909090909038,14.586439830728985,0.07541250728520198,8,1.0,1.55,1.5,2.0,0.05
supertrend_signals,fx_sniper_ergodic_cci_signals,variance_volume_signals,super_smoother_2pole_baseline,adx_dmi_exit,chop,A,371,39.00438262215414,0.10513310679825913,0.3719676549865229,1.2728533950770253,1.5573521582251935,5.258862752325733,11.027726931338563,3.2553040561217936,3.536937654061019,0.04761369703331835,11,8.972898555521944,0.8157180505019949,0.5454545454545454,5.135055206994167,10.622587044960337,35.12042186730464,1.0000000000000009,0.44590276904788145,8.972898555521937,0.20697245663163807,47.977281177676076,0.18702390663389762,47,1.05,1.95,1.5,2.0,0.05
supertrend_signals,fx_sniper_ergodic_cci_signals,waddah_attar_explosion_volume_signals,hma_baseline,adx_dmi_exit,chop,A,378,96.37343362872903,0.2549561736209763,0.4365079365079365,1.7930547592452077,3.2923017591077444,11.624643110416121,8.218803139977595,2.4596178883816693,11.725969339739137,0.031128910603696856,10,6.773539931527368,0.6773539931527368,0.5,3.293228860752474,6.41970981666966,24.989879265743546,1.3813344482500574,0.7733948855052617,4.903620509941255,0.44289987662677466,103.1469735602564,0.06566881894571924,22,1.0,3.0,1.5,2.0,0.05
supertrend_signals,fx_sniper_ergodic_cci_signals,waddah_attar_explosion_volume_signals,lsma_baseline,adx_dmi_exit,chop,A,245,63.05577186402452,0.2573704974041817,0.4448979591836735,1.7483693623365375,3.8419479332167845,12.396495431996662,10.971262157560476,3.164823679745212,5.747358048551575,0.024509327215710298,15,12.76250068894514,0.8508333792630094,0.7333333333333333,5.280247087028143,12.698123639443555,32.845933455835414,1.0000000000000009,0.3396021409903811,12.76250068894513,0.12109339565350383,75.81827255296966,0.16833014337050148,2,1.1,1.7,1.5,2.0,0.05
supertrend_signals,fx_sniper_ergodic_cci_signals,waddah_attar_explosion_volume_signals,vidya,adx_dmi_exit,chop,A,456,49.82728289230755,0.1092703572199727,0.3574561403508772,1.2576426238671534,1.3979348055445995,5.1281206187846,14.61777133205331,5.443491021315434,3.4086785023821053,0.054187181063747134,9,10.2125673768394,1.1347297085377113,0.5555555555555556,4.106548041438138,9.673297091711058,73.9572253948644,1.4839800124830909,0.6734628116052264,6.881876636431966,0.2643801407002913,60.03985026914694,0.17009648310344633,42,1.0,2.7,1.5,2.0,0.05
supertrend_signals,hieken_ashi_smoothed_signals,variance_volume_signals,lsma_baseline,adx_dmi_exit,chop,A,241,57.763502811068435,0.23968258427829225,0.34024896265560167,1.5454245913822373,2.5673250764943414,11.656406918832946,11.318965248106338,3.622959228638461,5.103249417673781,0.051070310082281974,19,12.209015348619571,0.6425797551905038,0.3684210526315789,2.679601100042105,5.9061258720668155,25.50705342302422,2.669733646385574,0.9529630896795834,4.573121129573648,0.24162472695503223,69.97251815968801,0.1744830066106343,5,1.0,2.95,1.5,2.0,0.05
supertrend_signals,ichimoku_signals,volatility_ratio_volume_signals,vidya,adx_dmi_exit,chop,A,192,46.79562332583015,0.24372720482203203,0.328125,1.4689299323614589,2.5248767398178504,12.848949064862843,12.204963719291044,4.67189086977819,3.8341468604175737,0.054492275532794884,9,13.149793611143506,1.4610881790159451,0.6666666666666666,7.115596009430931,14.042647773105307,47.27416461747053,1.0,0.3370726857409077,13.149793611143506,0.1939193933689624,59.94541693697365,0.21936278506443857,22,1.0,2.55,1.5,2.0,0.05
supertrend_signals,kase_peak_oscillator_signals,fractal_dimension_volume_signals,ema_baseline,adx_dmi_exit,chop,A,166,17.86162165612524,0.10760013045858578,0.22289156626506024,1.2073942321600524,1.1338588599342856,5.162875323482026,10.33472883866938,3.8110759769880436,1.7283106247831623,0.1651585761244909,12,7.555425821169334,0.6296188184307778,0.3333333333333333,2.7800197388117645,5.726412810974146,24.083088701855203,3.240989195084558,1.2910232094109884,2.331209814777618,0.39044788074478726,25.417047477294577,0.2972582015247328,33,1.0,2.95,1.5,2.0,0.05
supertrend_signals,lemantrend_signals,choppiness_index_volume_signals,wma_baseline,adx_dmi_exit,chop,A,233,39.604679286891475,0.16997716432142265,0.4248927038626609,1.4057796227203458,2.5087501400029675,9.003792588952109,8.420470454585397,3.393424559496971,4.7033808265813235,0.03534935833865966,13,12.089186539806198,0.9299374261389383,0.7692307692307693,7.326722514598575,16.190701953903176,32.962121745828284,0.7743342989845976,0.21807200081771508,15.612360908794853,0.11580597217109803,51.693865826697674,0.23386114283530038,28,1.0,1.4,1.5,2.0,0.05
supertrend_signals,linreg_slope_signals,volatility_ratio_volume_signals,super_smoother_2pole_baseline,adx_dmi_exit,chop,A,189,26.275583741886866,0.139024252602576,0.455026455026455,1.450035408379049,2.095925931686276,6.299855866653501,8.254816453415998,3.8294839357866666,3.18306093056903,0.11036862314792312,8,4.52775254559389,0.5659690681992362,0.375,2.085207096432487,4.600551875673051,24.27042849984321,2.172247454406105,1.0057847121486416,2.084363149515939,0.6404943668624506,30.803336287480757,0.14698903077697076,47,1.0,2.9,1.5,2.0,0.05
supertrend_signals,parabolic_sar_signals,waddah_attar_explosion_volume_signals,hma_baseline,adx_dmi_exit,chop,A,206,47.52693921404179,0.23071329715554267,0.46116504854368934,1.5746967222543147,3.365868447319606,12.633557732729724,7.9122366638237125,3.1687659248992954,6.0067641089837736,0.029648257017877065,14,9.755974886641345,0.6968553490458104,0.7142857142857143,3.9260238818151607,10.52911379758389,33.230350552800616,1.0000000000000009,0.419329979438193,9.755974886641336,0.1444336343075623,57.282914100683136,0.17031212604676127,2,1.1,1.55,1.5,2.0,0.05
supertrend_signals,price_momentum_oscillator_signals,chaikin_volatility_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,232,26.73365675214689,0.11523127910408142,0.2801724137931034,1.2151305587573213,1.2335357505865325,5.751331073499528,21.07650685594265,6.717886752119898,1.2684102225701206,0.10099628438534475,18,29.22244975516171,1.6234694308423172,0.7777777777777778,8.305612438790432,15.940834401320155,,2.0000000000000018,0.74535599249993,14.611224877580842,0.09239471784952225,55.9561065073086,0.5222387971426296,3,1.0,2.7,1.5,2.0,0.05
